"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4531";"multipla";"Quimica";"Quimica Organica";"Aminas";"Medio";"Vestibular";"2024";"As aminas sao derivados organicos da:";"Amonia (NH3)";"Agua (H2O)";"Amido";"Aminoxido";"Urea";"a";"Aminas sao compostos organicos derivados da amonia (NH3), em que um ou mais hidrogenios sao substituidos por grupos organicos (R-NH2, R2NH, R3N).";""
"4532";"multipla";"Quimica";"Quimica Inorganica";"Reacoes de precipitacao";"Medio";"Vestibular";"2024";"Ao adicionar solucao de AgNO3 a uma solucao de NaCl, forma-se um precipitado branco de:";"AgCl";"NaNO3";"AgNO2";"NaCl2";"Ag2Cl";"a";"A reacao e: AgNO3 + NaCl -> AgCl(precipitado) + NaNO3. O cloreto de prata (AgCl) e um precipitado branco insolúvel em agua.";""
"4533";"multipla";"Quimica";"Tabela Periodica";"Propriedades periodicas";"Medio";"Vestibular";"2024";"A eletronegatividade de um elemento aumenta ao longo de um periodo da tabela periodica da esquerda para a direita porque:";"O numero de protons aumenta sem aumentar as camadas eletronicas";"O raio atomico aumenta";"O numero de eletrons de valencia diminui";"A massa atomica diminui";"O numero de neutrons diminui";"a";"Ao longo de um periodo, o numero atomico (protons) aumenta, aumentando a atracao do nucleo pelos eletrons, mas o numero de camadas nao muda, logo a eletronegatividade aumenta.";""
"4534";"multipla";"Quimica";"Ligacoes Quimicas";"Geometria molecular";"Dificil";"Vestibular";"2024";"A molecula de agua (H2O) tem geometria:";"Angular";"Linear";"Trigonal plana";"Tetraedrica";"Piramidal";"a";"A agua tem geometria angular (em V) devido aos 2 pares de eletrons nao-ligantes no oxigenio, que repelem as ligacoes O-H, resultando em angulo de 104,5 graus.";""
"4535";"multipla";"Quimica";"Quimica Ambiental";"Camada de ozonio";"Facil";"Vestibular";"2024";"A destruicao da camada de ozonio esta associada principalmente a emissao de:";"CFC (clorofluorcarbonetos)";"CO2";"SO2";"CH4";"NOx";"a";"Os CFCs, usados em refrigeradores e sprays, liberam cloro na estratosfera que catalisa a destruicao do ozonio. O Protocolo de Montreal (1987) baniu seu uso.";""
"4536";"multipla";"Quimica";"Quimica Organica";"Cetonas";"Medio";"Vestibular";"2024";"As cetonas possuem o grupo funcional carbonila entre dois radicais organicos. A acetona (propanona) tem formula:";"CH3-CO-CH3";"CH3-CHO";"CH3-COOH";"CH3-O-CH3";"CH3-COO-CH3";"a";"A acetona (propanona) e CH3-CO-CH3. E a cetona mais simples, com o grupo carbonila (C=O) entre dois grupos metila.";""
"4537";"multipla";"Quimica";"Estequiometria";"Balanceamento";"Medio";"Vestibular";"2024";"Na reacao balanceada 2H2 + O2 -> 2H2O, a razao molar entre H2 e H2O e:";"1:1";"2:1";"1:2";"2:3";"3:2";"a";"Na equacao 2H2 + O2 -> 2H2O, para cada 2 mols de H2 formam-se 2 mols de H2O. Portanto a razao H2:H2O = 2:2 = 1:1.";""
"4538";"multipla";"Quimica";"Quimica Organica";"Aldeidos";"Facil";"Vestibular";"2024";"O formol (metanal) e uma solucao aquosa de um aldeido. Sua formula e:";"HCHO";"CH3CHO";"C2H5OH";"HCOOH";"CH3OH";"a";"O metanal (formaldeido/formol) tem formula HCHO (H-CHO). E o aldeido mais simples, com o grupo -CHO ligado a hidrogenio.";""
"4539";"multipla";"Quimica";"Termodinamica Quimica";"Energia de ativacao";"Dificil";"Vestibular";"2024";"Os catalisadores aumentam a velocidade de uma reacao quimica ao:";"Diminuir a energia de ativacao";"Aumentar a temperatura do sistema";"Aumentar a concentracao dos reagentes";"Modificar o DH da reacao";"Aumentar a pressao";"a";"Os catalisadores oferecem um caminho reacional alternativo com menor energia de ativacao, aumentando a velocidade sem ser consumidos.";""
"4540";"multipla";"Biologia";"Fisiologia Humana";"Sistema endocrino";"Medio";"Vestibular";"2024";"O hormonio insulina, produzido pelo pancreas, tem como funcao principal:";"Diminuir a glicemia (glicose no sangue)";"Aumentar a glicemia";"Regular a frequencia cardiaca";"Controlar a pressao arterial";"Regular o crescimento osseo";"a";"A insulina e produzida pelas celulas beta das ilhotas de Langerhans do pancreas e diminui a glicemia, facilitando a entrada de glicose nas celulas.";""
"4541";"multipla";"Biologia";"Genetica";"Heranca ligada ao sexo";"Medio";"Vestibular";"2024";"O daltonismo e uma doenca ligada ao cromossomo X. Um homem daltônico tem genótipo:";"XdY";"XDXd";"XDXD";"XdXd";"XDY";"a";"Os homens possuem um X e um Y. Um homem daltônico tem o alelo para daltonismo no unico cromossomo X: genótipo XdY. Mulheres precisam de dois alelos para ser daltônicas.";""
"4542";"multipla";"Biologia";"Ecologia";"Nicho ecologico";"Medio";"Vestibular";"2024";"O nicho ecologico de uma especie refere-se a:";"Sua funcao e posicao no ecossistema";"Apenas ao local fisico que habita";"Sua posicao na cadeia trófica";"O territorio que defende";"Sua populacao maxima";"a";"O nicho ecologico e mais amplo que habitat: inclui o papel funcional da especie no ecossistema (o que come, quem come, suas interacoes, tolerancias ambientais).";""
"4543";"multipla";"Biologia";"Fisiologia Vegetal";"Transpiracao";"Facil";"Vestibular";"2024";"A transpiracao nas plantas ocorre principalmente pelos:";"Estomatos";"Radices";"Flores";"Frutos";"Caules";"a";"Os estomatos sao estruturas nas folhas (principalmente na face inferior) por onde ocorre a transpiracao e as trocas gasosas (CO2 e O2) nas plantas.";""
"4544";"multipla";"Biologia";"Citologia";"Nucleo celular";"Medio";"Vestibular";"2024";"O nucleo celular e delimitado por um envelope nuclear e contem o material genetico. O nucleo e ausente nas celulas:";"Procariontes";"Eucariontes animais";"Eucariontes vegetais";"Dos fungos";"Dos protistas";"a";"Celulas procariontes (bacterias e arqueobacterias) nao possuem nucleo definido com membrana nuclear; seu DNA fica solto no citoplasma em regiao chamada nucleoide.";""
"4545";"multipla";"Biologia";"Bioquimica";"Proteinas";"Medio";"Vestibular";"2024";"A estrutura primaria de uma proteina e definida pela:";"Sequencia de aminoacidos";"Dobramento em helice ou folha beta";"Arranjo tridimensional";"Associacao de cadeias polipeptidicas";"Presenca de pontes dissulfeto";"a";"A estrutura primaria e a sequencia linear de aminoacidos ligados por ligacoes peptidicas. Ela determina todas as estruturas de ordem superior.";""
"4546";"multipla";"Biologia";"Ecologia";"Ciclo do azoto";"Dificil";"Vestibular";"2024";"As bacterias nitrificantes convertem amonia em nitratos no ciclo do nitrogenio. Esse processo e chamado de:";"Nitrificacao";"Denitrificacao";"Fixacao de nitrogenio";"Aminificacao";"Assimilacao";"a";"A nitrificacao e realizada por bacterias (Nitrosomonas e Nitrobacter) e converte amonia (NH3) primeiro em nitrito e depois em nitrato, que pode ser absorvido pelas plantas.";""
"4547";"multipla";"Historia";"Historia Antiga";"Roma";"Medio";"Vestibular";"2024";"O periodo em que Roma foi governada por imperadores, comecando com Augusto, e conhecido como:";"Principado";"Republica";"Monarquia";"Dominato";"Tetrarquia";"a";"O Principado (27 a.C. - 284 d.C.) foi a primeira fase do Imperio Romano, iniciada com Augusto, em que os imperadores mantinham aparencias republicanas.";""
"4548";"multipla";"Historia";"Historia Moderna";"Absolutismo";"Medio";"Vestibular";"2024";"O rei frances Luis XIV e associado ao absolutismo monárquico. Sua frase 'L'etat, c'est moi' (O Estado sou eu) sintetiza:";"A concentracao total do poder no monarca";"A monarquia parlamentar";"O contrato social";"A separacao de poderes";"A democracia direta";"a";"Luis XIV (1638-1715), o Rei Sol, representou o absolutismo em sua forma mais completa, concentrando todo o poder politico, religioso e militar em sua pessoa.";""
"4549";"multipla";"Historia";"Historia do Brasil";"Abolicionismo";"Facil";"Vestibular";"2024";"A Lei Aurea, que aboliu a escravidao no Brasil, foi assinada em 13 de maio de 1888 pela:";"Princesa Isabel";"Dom Pedro II";"Duquesa de Caxias";"Zumbi dos Palmares";"Jose do Patrocinio";"a";"A Princesa Isabel, regente do Imperio, assinou a Lei Aurea em 13 de maio de 1888, tornando o Brasil o ultimo pais das Americas a abolir a escravidao.";""
"4550";"multipla";"Historia";"Historia Geral";"Descolonizacao";"Medio";"Vestibular";"2024";"A Conferencia de Bandung (1955) foi importante para:";"Consolidar o Movimento dos Nao-Alinhados";"Criar a ONU";"Estabelecer o Plano Marshall";"Fundar a OTAN";"Dividir a Alemanha";"a";"A Conferencia de Bandung reuniu 29 paises africanos e asiaticos recém independentes, sendo a base para o Movimento dos Nao-Alinhados durante a Guerra Fria.";""
"4551";"multipla";"Geografia";"Biogeografia";"Cerrado";"Medio";"Vestibular";"2024";"O Cerrado brasileiro e considerado um hotspot de biodiversidade e e o segundo maior bioma do Brasil. Qual ameaca principal enfrenta?";"Expansao da agropecuaria";"Salinizacao dos solos";"Desertificacao natural";"Inundacoes frequentes";"Extrativismo mineral";"a";"O Cerrado perdeu mais de 50% de sua area original devido a expansao da agropecuaria, especialmente a soja e pecuaria bovina no Centro-Oeste brasileiro.";""
"4552";"multipla";"Geografia";"Cartografia";"Projecoes cartograficas";"Medio";"Vestibular";"2024";"A projecao de Mercator, amplamente usada na navegacao, distorce especialmente:";"As areas nas altas latitudes (polos)";"As formas dos continentes tropicais";"As distancias na linha do equador";"A forma da Africa";"A localizacao dos meridianos";"a";"A projecao de Mercator aumenta exageradamente as areas nas altas latitudes (como Groenlandia e Antarctica), distorcendo as proporcoes reais dos continentes.";""
"4553";"multipla";"Geografia";"Geopolitica";"Conflitos contemporaneos";"Medio";"Vestibular";"2024";"O conflito israelo-palestino esta centrado principalmente na disputa por:";"Territorio e soberania";"Recursos minerais";"Agua do Rio Jordao";"Acesso ao petroleo";"Rotas comerciais maritimas";"a";"O conflito israelo-palestino envolve fundamentalmente a disputa por territorio (especialmente Cisjordania, Faixa de Gaza e Jerusalem) e o reconhecimento de soberania estatal palestina.";""
"4554";"multipla";"Geografia";"Desenvolvimento";"IDH";"Facil";"Vestibular";"2024";"O IDH (Indice de Desenvolvimento Humano) e calculado a partir de tres dimensoes: longevidade, educacao e:";"Renda";"Seguranca";"Democracia";"Sustentabilidade";"Infraestrutura";"a";"O IDH do PNUD/ONU combina tres dimensoes: saude (esperanca de vida), educacao (anos de estudo) e renda (RNB per capita). Varia de 0 a 1.";""
"4555";"multipla";"Lingua Portuguesa";"Gramatica";"Pronomes relativos";"Medio";"Vestibular";"2024";"Assinale a alternativa em que o uso do pronome relativo esta CORRETO:";"O livro que li era interessante";"O livro qual li era interessante";"O livro em que li era interessante";"O livro o qual li era interessante sem preposicao";"O livro cujo li era interessante";"a";"O pronome relativo 'que' substitui 'o livro', retomando o antecedente. A frase 'O livro que li era interessante' esta gramaticalmente correta.";""
"4556";"multipla";"Lingua Portuguesa";"Literatura";"Simbolismo";"Medio";"Vestibular";"2024";"O principal representante do Simbolismo brasileiro foi:";"Cruz e Sousa";"Olavo Bilac";"Machado de Assis";"Jose de Alencar";"Castro Alves";"a";"Cruz e Sousa (1861-1898) e o principal poeta simbolista brasileiro, conhecido como o 'Cisne Negro'. Sua obra 'Missal' e 'Broqueis' sao marcos do movimento.";""
"4557";"multipla";"Lingua Portuguesa";"Gramatica";"Fonetica";"Facil";"Vestibular";"2024";"O estudo dos sons da fala, suas caracteristicas fisicas e articulatorias, e objeto de estudo da:";"Fonetica";"Fonologia";"Morfologia";"Sintaxe";"Semantica";"a";"A fonetica estuda os sons da fala (fones) em seus aspectos fisicos, articulatorios e acusticos, sem considerar sua funcao distintiva no sistema linguístico.";""
"4558";"multipla";"Filosofia";"Etica";"Etica de Aristoteles";"Medio";"Vestibular";"2024";"Para Aristoteles, a virtude e um meio-termo entre dois extremos. A coragem, por exemplo, e o meio-termo entre a covardia e:";"A temeridade";"A prudencia";"A justica";"A frieza";"A generosidade";"a";"Na etica das virtudes de Aristoteles, cada virtude e o justo meio entre dois vicios extremos: a coragem e o meio-termo entre a covardia (falta) e a temeridade (excesso).";""
"4559";"multipla";"Sociologia";"Desigualdade";"Exclusao social";"Medio";"Vestibular";"2024";"O sociologo frances Robert Castel analisou a exclusao social em termos de:";"Zonas de coesao, vulnerabilidade e desfiliacao";"Classes sociais no modo de producao capitalista";"Habitus e campo social";"Sistemas abertos e fechados";"Redes de poder e disciplina";"a";"Robert Castel identificou tres zonas de coesao social: integracao, vulnerabilidade e desfiliacao, descrevendo o processo pelo qual individuos perdem vinculos sociais e laborais.";""
