"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3491";"multipla";"Matemática";"Trigonometria";"Gráficos das funções trigonométricas";"Médio";"Vestibular";"2024";"A função y = sen(x) tem período igual a:";"2π";"π";"π/2";"4π";"1";"a";"A função seno completa um ciclo completo a cada 2π radianos (360°). Período = 2π ≈ 6,28 rad.";""
"3492";"multipla";"Física";"Física Nuclear";"Fissão e fusão nuclear";"Médio";"Vestibular";"2023";"A energia nuclear das usinas elétricas provém de:";"Fissão nuclear — divisão de núcleos pesados (urânio, plutônio)";"Fusão nuclear — união de núcleos leves";"Radioatividade natural do urânio";"Reações químicas de oxidação do urânio";"Fissão de núcleos de hidrogênio";"a";"Usinas nucleares: fissão de U-235 ou Pu-239 libera energia (E=mc²) → aquece água → vapor → turbina → gerador. Fusão (sol, bomba H) ainda não é viável para geração comercial.";""
"3493";"multipla";"Química";"Substâncias";"Misturas homogêneas e heterogêneas";"Fácil";"Vestibular";"2024";"Uma mistura de água e sal dissolvido é classificada como:";"Mistura homogênea (solução)";"Mistura heterogênea";"Substância pura";"Elemento químico";"Composto iônico puro";"a";"Sal dissolvido em água: solução aquosa (mistura homogênea — fase única, não se distinguem os componentes a olho nu). Mistura heterogênea: distinguem-se as fases (areia+água).";""
"3494";"multipla";"Biologia";"Fisiologia Humana";"Sistema digestório";"Fácil";"Vestibular";"2024";"A digestão química dos carboidratos começa em qual estrutura?";"Boca — ação da amilase salivar";"Estômago — ação do ácido clorídrico";"Intestino delgado — ação do pâncreas";"Esôfago — ação do peristaltismo";"Intestino grosso — ação das bactérias";"a";"Amilase salivar (ptialina): hidrolisa amido em maltose na boca. No estômago, a digestão de carboidratos para pois o ambiente ácido inativa a amilase. Continua no intestino (amilase pancreática).";""
"3495";"multipla";"História";"História do Brasil";"Inconfidência Mineira";"Médio";"Vestibular";"2023";"A Inconfidência Mineira (1789) foi um movimento de:";"Independência contra o domínio português, inspirado no iluminismo e na Revolução Americana";"Revolta dos escravizados contra seus senhores";"Movimento operário contra a exploração industrial";"Rebelião de indígenas contra os jesuítas";"Golpe militar para instaurar uma monarquia constitucional";"a";"Inconfidência Mineira: conspiração de elites letradas de MG (Tiradentes, Tomás Antônio Gonzaga, etc.) para independência de Portugal, inspirados pelo iluminismo e pela Revolução Americana (1776). Delatada antes de executada. Tiradentes: único punido com morte.";""
"3496";"multipla";"Geografia";"Vegetação";"Mata Atlântica";"Médio";"Vestibular";"2024";"A Mata Atlântica, um dos biomas mais ameaçados do mundo, hoje:";"Cobre apenas ~12% de sua área original";"Está completamente preservada nas regiões Sul e Sudeste";"Ocupa mais área que o Cerrado atualmente";"Nunca foi legalmente protegida no Brasil";"Não abriga espécies endêmicas significativas";"a";"Mata Atlântica: originalmente cobria ~15% do território brasileiro (1,3 mi km²). Hoje restam ~12% em fragmentos (principalmente no RJ, SP, ES, SC). Abriga mais de 8.000 espécies endêmicas de plantas. Lei 11.428/2006 protege os remanescentes.";""
"3497";"multipla";"Filosofia";"Epistemologia";"Ceticismo";"Médio";"Vestibular";"2023";"O ceticismo filosófico, em sua forma mais radical, defende que:";"O conhecimento certo é impossível ou muito limitado";"O conhecimento é sempre possível pela razão pura";"Apenas os sentidos podem fornecer conhecimento confiável";"A ciência moderna garante certeza absoluta";"A fé religiosa é o único caminho para a verdade";"a";"Ceticismo: doutrina que questiona a possibilidade do conhecimento certo. Pirro (ceticismo antigo): suspensão do julgamento (epoché). Hume: ceticismo moderado (impressões nos dão conhecimento provável, não certo). Descartes usou a dúvida cética como método, mas para encontrar certezas.";""
"3498";"multipla";"Sociologia";"Sociologia Econômica";"Capitalismo — origens";"Médio";"Vestibular";"2024";"O capitalismo como sistema econômico tem como características fundamentais:";"Propriedade privada dos meios de produção, trabalho assalariado e produção para o mercado";"Propriedade coletiva dos meios de produção e planejamento central";"Ausência de moeda e troca direta entre produtores";"Produção exclusivamente para subsistência sem excedente";"Controle do Estado sobre todos os preços e salários";"a";"Capitalismo: (1) Meios de produção privados (burguesia); (2) Trabalhadores livres que vendem força de trabalho (proletariado assalariado); (3) Produção mercantil — bens produzidos para venda no mercado; (4) Acumulação de capital como fim. Difere do feudalismo (servidão) e do socialismo (propriedade coletiva).";""
"3499";"multipla";"Literatura";"Poesia Brasileira";"Vinicius de Moraes";"Médio";"Vestibular";"2023";"O soneto 'De Tudo Ao Meu Amor' de Vinicius de Moraes é conhecido pela célebre frase:";"'Que seja eterno enquanto dure'";"'No meio do caminho tinha uma pedra'";"'Sou um apanhador de desperdícios'";"'Tenho em mim este peso da raça'";"'Morte e vida Severina'";"a";"'De Tudo ao Meu Amor' (Vinicius de Moraes): soneto que paradoxalmente defende o amor efêmero — 'Que não seja imortal, posto que é chama / Mas que seja infinito enquanto dure.' A frase 'que seja eterno enquanto dure' é paráfrase popular do poema.";""
"3500";"multipla";"Matemática";"Álgebra";"Fatoração";"Médio";"Vestibular";"2024";"Qual é a fatoração completa de x² - 6x + 9?";"(x - 3)²";"(x + 3)²";"(x - 3)(x + 3)";"(x - 9)(x + 1)";"x(x - 6) + 9";"a";"Trinômio quadrado perfeito: a² - 2ab + b² = (a-b)². x² - 6x + 9 = x² - 2(3)x + 3² = (x-3)².";""
"4371";"dissertativa";"Matemática";"Análise Combinatória";"Permutações com repetição";"Médio";"Vestibular";"2024";"Quantos anagramas podem ser formados com as letras da palavra BANANA?";"";"";"";"";"";"";"BANANA: 6 letras com repetição — B(1), A(3), N(2). Permutação com repetição: P = 6!/(1!×3!×2!) = 720/(1×6×2) = 720/12 = 60 anagramas.";"60 anagramas — P = 6!/(1!×3!×2!) = 60"
"4372";"dissertativa";"Física";"Mecânica";"Conservação do momento linear";"Médio";"Vestibular";"2023";"Dois carrinhos, A (2 kg, 4 m/s) e B (3 kg, parado), colidem e ficam grudados. Qual a velocidade final?";"";"";"";"";"";"";"Conservação do momento (colisão perfeitamente inelástica): p_antes = p_depois. m_A×v_A + m_B×v_B = (m_A+m_B)×v_f. 2×4 + 3×0 = 5×v_f. 8 = 5×v_f. v_f = 8/5 = 1,6 m/s na mesma direção e sentido do carrinho A.";"v_f = 1,6 m/s"
"4373";"dissertativa";"Química";"Bioquímica";"Fotossíntese — equação global";"Fácil";"Vestibular";"2024";"Escreva a equação global da fotossíntese e identifique as moléculas que entram e saem. Onde cada fase ocorre?";"";"";"";"";"";"";"6CO₂ + 6H₂O + energia luminosa → C₆H₁₂O₆ + 6O₂. Entram: CO₂ (pelos estômatos) e H₂O (pelas raízes). Saem: glicose (usada para energia e estrutura) e O₂ (subproduto liberado pelos estômatos). Fase luminosa: tilacoides (fotólise da água, produção de ATP e NADPH, liberação de O₂). Fase escura (Ciclo de Calvin): estroma (fixação de CO₂, síntese de glicose usando ATP e NADPH).";"6CO₂ + 6H₂O → C₆H₁₂O₆ + 6O₂. Fase luminosa: tilacoides. Ciclo de Calvin: estroma."
"4374";"dissertativa";"Biologia";"Zoologia";"Mamíferos — características";"Fácil";"Vestibular";"2023";"Quais são as características que definem os mamíferos? Como se diferenciam de outros vertebrados?";"";"";"";"";"";"";"Características dos mamíferos: (1) Glândulas mamárias — amamentam os filhotes; (2) Pelos/cabelos (queratina) — em alguma fase da vida; (3) Homeotérmicos (sangue quente) — regulam temperatura interna; (4) Diafragma — músculo respiratório exclusivo; (5) Mandíbula com um único osso (dentário); (6) 3 ossículos no ouvido médio (martelo, bigorna, estribo). Comparação: Aves: também homeotérmicas, mas têm penas e bico. Répteis: ectotérmicos (sangue frio). Anfíbios: ectotérmicos, pele úmida. Peixes: brânquias, ectotérmicos. Monotremados (ornitorrinco, equidna) são mamíferos ovíparos — exceção.";"Mamíferos: glândulas mamárias, pelos, homeotérmicos, diafragma. Diferenciam-se de aves (penas), répteis (ectotérmicos) e anfíbios (pele úmida)."
"4375";"dissertativa";"História";"História do Brasil";"Modernização conservadora — JK";"Médio";"Vestibular";"2024";"O governo Juscelino Kubitschek (1956-1961) ficou marcado pela modernização do Brasil. Explique seu projeto '50 anos em 5' e seus desdobramentos.";"";"";"";"";"";"";"JK: Plano de Metas (1956) — 31 metas setoriais em energia, transporte, indústria de base e alimentos + 1 meta síntese: construção de Brasília. '50 anos em 5': slogan que refletia a ambição de industrializar e modernizar o Brasil em velocidade acelerada. Resultados: instalação da indústria automobilística (Volkswagen, Ford, GM), hidrelétricas, rodovias, construção de Brasília (inaugurada 1960). Custos: inflação acelerada, dívida externa crescente, dependência de capital externo, concentração de renda. Base do 'desenvolvimentismo': Estado como indutor do crescimento com abertura ao capital estrangeiro.";"Plano de Metas: 31 metas + Brasília. Industrialização acelerada (automóveis, energia). Custo: inflação, dívida externa, concentração de renda."
"4376";"dissertativa";"Geografia";"Transportes";"Matriz de transportes brasileira";"Médio";"Vestibular";"2023";"A matriz de transportes brasileira é marcada pela predominância do transporte rodoviário. Quais são as consequências dessa dependência e como poderia ser diversificada?";"";"";"";"";"";"";"Brasil: ~65% do transporte de cargas e ~95% de passageiros é rodoviário (ANTT). Causas históricas: Plano de Metas JK priorizou rodovias + indústria automotiva; ferrovias privatizadas/abandonadas; precário investimento em hidrovias. Consequências: alto consumo de combustível fóssil (CO₂), custos elevados do frete (Custo Brasil), desgaste rápido de rodovias, acidentes, gargalos logísticos (Br-163, corredor de soja). Diversificação: (1) Ferroviário (trem de alta velocidade SP-RJ, trens de carga); (2) Hidrovias (Tietê-Paraná, Tapajós — polêmica ambiental); (3) Cabotagem (navegação costeira); (4) Multimodalidade integrada.";"Matriz rodoviária (65% cargas): alto custo, poluição, desgaste. Diversificação: ferrovias, hidrovias, cabotagem, multimodalidade."
"4377";"dissertativa";"Português";"Literatura";"Drummond — 'A Máquina do Mundo'";"Difícil";"Vestibular";"2024";"Em 'A Máquina do Mundo' de Drummond, o poeta recusa a revelação oferecida pela máquina. O que esse gesto significa?";"";"";"";"";"";"";"'A Máquina do Mundo' (1951, 'Claro Enigma'): caminhando no fim do dia em Minas, a 'máquina do mundo' se abre para o poeta, oferecendo-lhe o segredo do universo — toda a verdade. O poeta recusa: 'e a toda visão superior, / ao ser e ao não-ser, / preferi o caminhar, a tarde, a luz.' O gesto simboliza: (1) Humildade existencial — a verdade absoluta não cabe no humano; (2) Valorização da experiência concreta sobre a metafísica; (3) Melancolia moderna — o poeta sabe que a revelação existe mas não a deseja mais; (4) Diálogo com Dante (estrutura, vocabulário arcaizante) e com a tradição épica que ele relê criticamente. Poema síntese do pessimismo e sabedoria da maturidade de Drummond.";"Recusa da revelação absoluta = valorização da experiência concreta, humildade existencial, melancolia moderna. A verdade total é insuportável — prefere-se o caminhar."
"4378";"dissertativa";"Filosofia";"Filosofia da Ação";"Liberdade e responsabilidade";"Médio";"Vestibular";"2023";"Para o existencialismo sartriano, se o ser humano é 'condenado a ser livre', como isso implica responsabilidade total?";"";"";"";"";"";"";"Sartre: sem Deus, sem natureza humana prévia, o ser humano cria a si mesmo por suas escolhas. A liberdade é radical e inevitável — mesmo não escolher é uma escolha. 'Condenado': não pedimos para nascer livres, mas não podemos escapar da liberdade. Consequência: responsabilidade total — não posso culpar Deus, genes, sociedade ou passado pelas minhas escolhas. 'Má-fé' (mauvaise foi): negação da própria liberdade, fingir que se é determinado (o garçom que 'é' garçom, o racista que 'não pode' ser diferente). Angústia: vertigem da liberdade — a consciência de que poderíamos ter escolhido de outra forma. Comprometimento (engagement): devo me engajar politicamente pois não escolher também é escolha.";"Liberdade radical = responsabilidade total: não posso culpar ninguém pelas minhas escolhas. Má-fé = negar a própria liberdade. Angústia = vertigem da escolha irrecusável."
"4379";"dissertativa";"Sociologia";"Trabalho";"Automação e o futuro do trabalho";"Médio";"Vestibular";"2024";"Como a automação e a inteligência artificial estão transformando o mercado de trabalho? Quais são os cenários possíveis?";"";"";"";"";"";"";"Automação (robôs industriais) e IA (aprendizado de máquina) substituem funções repetitivas e cognitivas de rotina. Empregos em risco: operadores de caixa, motoristas (veículos autônomos), contadores, analistas de dados básicos, operários de linha de montagem. Oxford (Frey & Osborne, 2013): 47% dos empregos nos EUA em risco em 20 anos. Cenários: (1) Pessimista — desemprego estrutural em massa, crescimento da desigualdade; (2) Otimista — criação de novos empregos (programadores de IA, engenheiros de robótica, cuidadores) como nas revoluções anteriores; (3) Regulatório — imposto sobre robôs, renda básica universal (RBU), redução da jornada de trabalho. O debate envolve educação (STEM), requalificação e proteção social.";"Automação substitui empregos repetitivos. Cenários: desemprego estrutural vs. criação de novos empregos. Soluções propostas: renda básica universal, requalificação, imposto sobre robôs."
"4380";"dissertativa";"Literatura";"Literatura Angolana";"Agostinho Neto";"Médio";"Vestibular";"2023";"Agostinho Neto foi presidente de Angola e poeta. Como sua poesia dialoga com o colonialismo e a luta pela independência?";"";"";"";"";"";"";"Agostinho Neto (1922-1979): líder do MPLA e primeiro presidente de Angola (independência 1975). Sua poesia (coletânea 'Sagrada Esperança', 1974) é intimamente ligada à luta anticolonial contra Portugal. Características: poesia de denúncia da opressão colonial (trabalho forçado, exploração, racismo), esperança na libertação, afirmação da identidade africana (negritude), língua portuguesa ressignificada como arma de resistência. 'Adeus à Hora da Largada': poema mais famoso, de partida para a luta. Sua obra situa-se no contexto do Pan-africanismo e da literatura de combate das colônias portuguesas (Amílcar Cabral, Noémia de Sousa). Ponte entre estética literária e projeto político de libertação nacional.";"Poesia de denúncia colonial e afirmação da identidade africana. 'Sagrada Esperança': resistência, negritude, português como arma de libertação — poeta-presidente de Angola."
