"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4570";"multipla";"Fisica";"Mecanica";"Impulso";"Medio";"Vestibular";"2024";"O impulso de uma forca e igual a variacao de:";"Quantidade de movimento";"Energia cinetica";"Energia potencial";"Aceleracao";"Trabalho";"a";"Teorema impulso-quantidade de movimento: I = F*Dt = DeltaP (variacao da quantidade de movimento). I = m*Deltav.";""
"4571";"multipla";"Fisica";"Termodinamica";"Processos termodinamicos";"Dificil";"Vestibular";"2024";"Em um processo isotermico, a grandeza que permanece constante e a:";"Temperatura";"Pressao";"Volume";"Entropia";"Energia interna";"a";"Processo isotermico: temperatura constante (DeltaT=0). Isocorrico: volume constante. Isobarico: pressao constante. Adiabatico: sem troca de calor.";""
"4572";"multipla";"Fisica";"Eletricidade";"Efeito Joule";"Medio";"Vestibular";"2024";"O calor gerado em um resistor percorrido por uma corrente eletrica e descrito pelo:";"Efeito Joule";"Efeito fotoeletrico";"Efeito Compton";"Efeito Hall";"Efeito piezoeletrico";"a";"O efeito Joule descreve a dissipacao de energia eletrica em calor em um resistor: Q = R*I^2*t = U*I*t = U^2/R*t.";""
"4573";"multipla";"Fisica";"Optica";"Polarizacao";"Dificil";"Vestibular";"2024";"A polarizacao da luz e possivel porque ela e uma onda:";"Transversal";"Longitudinal";"Mecanica";"Sonora";"Estacionaria";"a";"Apenas ondas transversais podem ser polarizadas. A luz e uma onda eletromagnetica transversal, com os campos eletrico e magnetico oscilando perpendicularmente a propagacao.";""
"4574";"multipla";"Fisica";"Mecanica";"Torque";"Medio";"Vestibular";"2024";"O torque (momento de forca) e definido como o produto da forca pelo:";"Braco do momento (distancia perpendicular)";"Modulo da velocidade angular";"Momento de inercia";"Angulo de aplicacao";"Volume do objeto";"a";"Torque = Forca * braco (distancia perpendicular entre a linha de acao da forca e o eixo de rotacao): T = F * d.";""
"4575";"multipla";"Fisica";"Eletricidade";"Geradores";"Medio";"Vestibular";"2024";"Em um gerador eletrico, a forca eletromotriz (f.e.m.) indica:";"A tensao maxima que o gerador pode fornecer";"A corrente maxima do circuito";"A resistencia interna do gerador";"A potencia dissipada internamente";"A frequencia da corrente";"a";"A f.e.m. (epsilon) e a tensao em circuito aberto, ou seja, a maxima diferenca de potencial que o gerador pode fornecer. U = epsilon - r*i.";""
"4576";"multipla";"Fisica";"Ondas";"Ressonancia";"Dificil";"Vestibular";"2024";"A ressonancia acustica ocorre quando a frequencia de excitacao e igual a:";"Frequencia natural do sistema";"Frequencia do som ambiente";"Frequencia de Larmor";"Frequencia de corte";"Dobro da frequencia natural";"a";"A ressonancia ocorre quando a frequencia da forca excitadora coincide com a frequencia natural de oscilacao do sistema, causando grande aumento de amplitude.";""
"4577";"multipla";"Fisica";"Mecanica";"Plano inclinado";"Medio";"Vestibular";"2024";"Um objeto sobre um plano inclinado de angulo θ sem atrito experimenta uma forca paralela ao plano de valor:";"mg*sen(θ)";"mg*cos(θ)";"mg*tg(θ)";"mg";"mg/(sen(θ))";"a";"A componente do peso paralela ao plano inclinado (que causa o escorregamento) e F = mg*sen(θ), enquanto a componente normal e N = mg*cos(θ).";""
"4578";"multipla";"Fisica";"Optica";"Espectro eletromagnetico";"Facil";"Vestibular";"2024";"Qual tipo de radiacao eletromagnetica tem maior frequencia?";"Raios gama";"Raios X";"Ultravioleta";"Luz visivel";"Micro-ondas";"a";"No espectro eletromagnetico, em ordem crescente de frequencia: radio, micro-ondas, infravermelho, visivel, ultravioleta, raios X, raios gama. Raios gama tem a maior frequencia.";""
"4579";"multipla";"Fisica";"Termodinamica";"Entropia";"Dificil";"Vestibular";"2024";"A segunda lei da termodinamica afirma que, em processos espontaneos, a entropia do universo:";"Sempre aumenta ou permanece constante";"Sempre diminui";"Permanece constante";"Pode aumentar ou diminuir";"Aumenta apenas se houver trabalho";"a";"A 2a lei da termodinamica (principio da entropia): a entropia total do universo (sistema + vizinhancas) nunca diminui em processos espontaneos.";""
"4580";"multipla";"Quimica";"Quimica Organica";"Reacoes de substituicao";"Dificil";"Vestibular";"2024";"A reacao de halogenacao de alcanos (substituicao de H por halogenio) ocorre na presenca de:";"Luz ou calor";"Acido como catalisador";"Base como catalisador";"Agua";"Solvente polar";"a";"A halogenacao de alcanos e uma reacao radicalar que ocorre na presenca de luz (fotolitica) ou calor, gerando radicais halogeneos que substituem hidrogenios.";""
"4581";"multipla";"Quimica";"Quimica Inorganica";"Nomenclatura de sais";"Medio";"Vestibular";"2024";"O sulfato de calcio (CaSO4) e popularmente conhecido como:";"Gesso";"Cal";"Soda caustica";"Barrilha";"Magnesia";"a";"O sulfato de calcio (CaSO4) e o principal componente do gesso. Quando semi-hidratado (CaSO4.1/2H2O) e chamado de gesso de Paris.";""
"4582";"multipla";"Quimica";"Bioquimica";"Carboidratos";"Facil";"Vestibular";"2024";"A glicose e um monossacarideo com formula molecular:";"C6H12O6";"C12H22O11";"C6H6O6";"C6H12";"CH2O";"a";"A glicose tem formula molecular C6H12O6. A sacarose (acucar comum) tem formula C12H22O11 (dissacarideo).";""
"4583";"multipla";"Quimica";"Ligacoes Quimicas";"Ligacao metalica";"Facil";"Vestibular";"2024";"A propriedade dos metais de conduzir eletricidade e explicada pelo modelo da:";"Nuvem de eletrons livres";"Ligacao covalente apolar";"Ligacao ionica";"Forca de van der Waals";"Ponte de hidrogenio";"a";"Na ligacao metalica, os eletrons da camada de valencia se desprendem e formam uma 'nuvem' de eletrons livres que explica a condutividade eletrica e termica dos metais.";""
"4584";"multipla";"Quimica";"Quimica Analitica";"Titulacao";"Dificil";"Vestibular";"2024";"Em uma titulacao acido-base, o ponto de equivalencia e atingido quando:";"Os mols de acido igual aos mols de base";"O pH atinge 7";"A solucao muda de cor";"A concentracao e 1 mol/L";"A temperatura aumenta";"a";"O ponto de equivalencia ocorre quando o numero de mols do acido e exatamente igual ao numero de mols da base (considerando as valencias). O pH no ponto depende do tipo de acido/base.";""
"4585";"multipla";"Quimica";"Quimica Nuclear";"Fissao e fusao";"Dificil";"Vestibular";"2024";"As usinas nucleares utilizam o processo de fissao nuclear, que consiste em:";"Divisao de nucleos pesados liberando energia";"Uniao de nucleos leves liberando energia";"Emissao de eletrons pelo nucleo";"Captura de neutrons sem liberar energia";"Conversao de materia em luz";"a";"Fissao nuclear: nucleo pesado (como U-235) se divide ao ser bombardeado por neutrons, liberando energia, novos neutrons e produtos de fissao.";""
"4586";"multipla";"Quimica";"Quimica Organica";"Polimeros naturais";"Medio";"Vestibular";"2024";"A celulose, principal componente das paredes celulares vegetais, e um polissacarideo formado por unidades de:";"Beta-glicose";"Alpha-glicose";"Frutose";"Galactose";"Ribose";"a";"A celulose e formada por unidades de beta-glicose unidas por ligacoes glicosidicas beta-1,4. O amido usa alfa-glicose. A diferenca estrutural torna a celulose indigesta para humanos.";""
"4587";"multipla";"Biologia";"Fisiologia Humana";"Sistema cardiovascular";"Medio";"Vestibular";"2024";"O coração bombeia o sangue pelo corpo por meio de duas circulacoes: a pulmonar e a:";"Sistemica";"Coronariana";"Linfatica";"Hepatica";"Renal";"a";"A circulacao sistemica (grande circulacao) leva sangue oxigenado do ventriculo esquerdo para todo o corpo e retorna sangue desoxigenado pelo atrio direito.";""
"4588";"multipla";"Biologia";"Genetica";"Biotecnologia";"Dificil";"Vestibular";"2024";"A tecnica de PCR (Reacao em Cadeia da Polimerase) e usada para:";"Amplificar segmentos de DNA";"Sequenciar proteinas";"Clinar organismos inteiros";"Sintetizar RNA mensageiro";"Destruir bacterias resistentes";"a";"A PCR e uma tecnica que permite copiar (amplificar) rapidamente segmentos especificos de DNA milhoes de vezes. E usada em diagnostico, pesquisa forense e biotecnologia.";""
"4589";"multipla";"Biologia";"Ecologia";"Populacoes";"Medio";"Vestibular";"2024";"O crescimento populacional logistico ocorre quando a populacao se aproxima da:";"Capacidade suporte do ambiente";"Densidade zero";"Taxa maxima de natalidade";"Ausencia de predadores";"Fase exponencial";"a";"No crescimento logistico (curva S), a populacao cresce exponencialmente no inicio e desacelera ao se aproximar da capacidade suporte (K), o maximo sustentavel pelo ambiente.";""
"4590";"multipla";"Biologia";"Fisiologia Humana";"Sistema excretor";"Medio";"Vestibular";"2024";"A unidade funcional do rim responsavel pela filtracao do sangue e formacao da urina e o:";"Nefron";"Alveolo";"Lobulo hepatico";"Vilosidade intestinal";"Folículo";"a";"O nefron e a unidade funcional do rim, composto pelo corpusculo renal (glomérulo + capsula de Bowman) e tubulos (proximal, alca de Henle, distal).";""
"4591";"multipla";"Biologia";"Citologia";"Parede celular";"Facil";"Vestibular";"2024";"A parede celular das plantas e formada principalmente por:";"Celulose";"Quitina";"Peptidoglicano";"Proteoglicanas";"Colágeno";"a";"A parede celular das plantas e composta principalmente de celulose (polissacarideo), enquanto em fungos e quitina e em bacterias e peptidoglicano.";""
"4592";"multipla";"Biologia";"Botanica";"Crescimento das plantas";"Medio";"Vestibular";"2024";"O hormonio vegetal responsavel pelo alongamento celular e a curvatura das plantas em direcao a luz e a:";"Auxina";"Giberelina";"Citocenina";"Etileno";"Acido abscisico";"a";"A auxina (AIA - acido indolacetico) e o principal hormonio responsavel pelo fototropismo: a luz concentra auxina no lado oposto, causando alongamento assimetrico e curvatura.";""
"4593";"multipla";"Biologia";"Ecologia";"Poluicao";"Medio";"Vestibular";"2024";"A biomagnificacao e o processo pelo qual substancias toxicas:";"Se concentram progressivamente ao longo da cadeia trófica";"Sao eliminadas pelo metabolismo dos seres vivos";"Diminuem de concentracao no solo";"Sao absorvidas apenas por plantas";"Evaporam com o tempo";"a";"Na biomagnificacao, substancias como DDT e mercurio se acumulam progressivamente em cada nivel trófico, atingindo concentracoes perigosas nos predadores de topo.";""
"4594";"multipla";"Historia";"Historia Antiga";"Egipto";"Facil";"Vestibular";"2024";"No Antigo Egipto, a escrita hieroglifica era usada principalmente em:";"Monumentos e textos religiosos";"Contratos comerciais";"Correspondencias militares";"Censos populacionais";"Calculos matematicos";"a";"Os hieroglifos eram a escrita sacra do Egipto, usada em monumentos, templos, tumulos e textos religiosos. Para uso cotidiano usavam a escrita hieratica e depois a demotica.";""
"4595";"multipla";"Historia";"Historia do Brasil";"Movimento Operario";"Medio";"Vestibular";"2024";"O anarquismo teve grande influencia no movimento operario brasileiro nas primeiras decadas do seculo XX. Os imigrantes que mais contribuiram para a difusao dessas ideias foram os:";"Italianos e espanhois";"Alemaes e poloneses";"Japoneses e chines";"Ingleses e irlandeses";"Portugueses e africanos";"a";"Os imigrantes italianos e espanhois foram os principais difusores do anarquismo no movimento operario brasileiro, especialmente em Sao Paulo, nas primeiras decadas do sec. XX.";""
"4596";"multipla";"Historia";"Historia Geral";"Colonizacao das Americas";"Medio";"Vestibular";"2024";"O sistema de encomienda colonial espanhol nas Americas consistia em:";"Trabalho forcado de indigenas em troca de protecao e catequizacao";"Distribuicao de terras para colonos sem trabalho indigena";"Comercio livre entre colonias e metropole";"Autorizacao de escravizacao de africanos";"Sistema de peonagem voluntaria";"a";"O sistema de encomienda (sec. XVI-XVII) concedia ao colono espanhol o direito ao trabalho de um grupo de indigenas, em troca de os proteger e evangelizar. Foi amplamente abusado.";""
"4597";"multipla";"Historia";"Historia Contemporanea";"Revolucao Russa";"Medio";"Vestibular";"2024";"A Revolucao Russa de 1917 foi liderada pelos bolcheviques, cujo principal lider era:";"Lenin";"Trotsky";"Stalin";"Kerenski";"Czar Nicolau II";"a";"Lenin liderou o Partido Bolchevique e a Revolucao de Outubro de 1917, que derrubou o Governo Provisorio e instalou o poder sovietico na Russia.";""
"4598";"multipla";"Historia";"Historia do Brasil";"Milagre Economico";"Medio";"Vestibular";"2024";"O 'Milagre Economico' brasileiro (1968-1973) foi marcado por altas taxas de crescimento do PIB. Esse crescimento ocorreu durante o governo de:";"Medici";"Costa e Silva";"Geisel";"Figueiredo";"Castello Branco";"a";"O 'Milagre Economico' ocorreu principalmente no governo Medici (1969-1974), com crescimento medio do PIB de 11% ao ano, mas com concentracao de renda e repressao politica.";""
"4599";"multipla";"Historia";"Historia Contemporanea";"Descolonizacao africana";"Medio";"Vestibular";"2024";"A Negritude foi um movimento cultural e politico que surgiu entre intelectuais africanos e da diaspora. Seu principal expoente foi:";"Aime Cesaire";"Nelson Mandela";"Kwame Nkrumah";"Leopold Sedar Senghor";"Franz Fanon";"a";"Aime Cesaire (Martinica) foi um dos fundadores do movimento da Negritude, ao lado de Leopold Senghor e Leon-Gontran Damas, valorizando a identidade e cultura africana.";""
"4600";"multipla";"Geografia";"Urbanizacao";"Favelas e habitacao";"Medio";"Vestibular";"2024";"As favelas no Brasil surgiram como resultado principal de:";"Urbanizacao acelerada e falta de habitacao para migrantes";"Politicas habitacionais do governo federal";"Heranca do periodo colonial";"Expulsao de comunidades quilombolas";"Imigração europeia sem recursos";"a";"As favelas surgiram e cresceram principalmente com o processo de urbanizacao acelerada (especialmente anos 1940-80), quando migrantes rurais nao tinham acesso a habitacao formal.";""
"4601";"multipla";"Geografia";"Economia";"Setor primario";"Facil";"Vestibular";"2024";"O setor primario da economia compreende as atividades de:";"Extrativismo, agricultura e pecuaria";"Industria de transformacao";"Servicos e comercio";"Tecnologia e inovacao";"Financas e bancos";"a";"O setor primario abrange as atividades que extraem recursos diretamente da natureza: agricultura, pecuaria, pesca, silvicultura e mineracao.";""
"4602";"multipla";"Geografia";"Geopolitica";"Mercosul";"Facil";"Vestibular";"2024";"O Mercosul (Mercado Comum do Sul) e um bloco economico integrado por Brasil, Argentina, Uruguay, Paraguai e:";"Venezuela (suspensa) e Bolivia (em adesao)";"Chile e Peru";"Colômbia e Ecuador";"Mexico e Cuba";"Bolivia e Ecuador";"a";"O Mercosul, criado em 1991, tem como membros plenos Brasil, Argentina, Uruguay, Paraguai e Venezuela (suspensa desde 2017). Bolivia esta em processo de adesao.";""
"4603";"multipla";"Lingua Portuguesa";"Gramatica";"Classes de palavras";"Facil";"Vestibular";"2024";"As palavras que exprimem a acao, o estado ou o fenomeno referentes ao sujeito sao denominadas:";"Verbos";"Substantivos";"Adjetivos";"Adverbios";"Preposicoes";"a";"Os verbos sao palavras que indicam acoes ('correr', 'estudar'), estados ('ser', 'estar') ou fenomenos naturais ('chover', 'ventar').";""
"4604";"multipla";"Lingua Portuguesa";"Literatura";"Naturalismo";"Medio";"Vestibular";"2024";"O Naturalismo, corrente literaria que via o ser humano determinado pelo meio e heranca biologica, tem como obra brasileira representativa:";"O Cortico, de Alucisio Azevedo";"Dom Casmurro, de Machado de Assis";"Memorias Postumas, de Machado de Assis";"O Guarani, de Jose de Alencar";"Iracema, de Jose de Alencar";"a";"'O Cortico' (1890) de Alucisio Azevedo e a principal obra do Naturalismo brasileiro, descrevendo um cortico no Rio de Janeiro com abordagem determinista e cientificista.";""
"4605";"multipla";"Lingua Portuguesa";"Gramatica";"Uso de maiusculas";"Facil";"Vestibular";"2024";"Segundo a norma culta, deve-se usar letra maiuscula em:";"Nomes proprios de pessoas, lugares e instituicoes";"Inicio de toda frase apos virgula";"Todo substantivo comum";"Verbos no infinitivo";"Toda palavra com mais de 5 letras";"a";"A letra maiuscula e usada obrigatoriamente em: inicio de periodo, nomes proprios (pessoas, cidades, paises, entidades, obras), titulos e siglas.";""
"4606";"multipla";"Lingua Portuguesa";"Interpretacao";"Generos textuais";"Facil";"Vestibular";"2024";"O texto que narra fatos reais ocorridos em sequencia cronologica, escrito na primeira pessoa, descrevendo vivencias do autor, e chamado de:";"Autobiografia";"Biografia";"Cronica";"Novela";"Relatorio";"a";"A autobiografia e a narrativa de vida escrita pelo proprio protagonista (primeira pessoa). A biografia e escrita por terceiros sobre a vida de alguem.";""
"4607";"multipla";"Filosofia";"Metafisica";"Ontologia";"Dificil";"Vestibular";"2024";"A questao fundamental da ontologia e:";"O que e o ser?";"O que e o bem?";"O que podemos conhecer?";"Como devemos agir?";"O que e belo?";"a";"A ontologia (do grego ontos = ser) e o ramo da metafisica que investiga a natureza do ser, a existencia e a realidade. Sua questao fundamental e 'O que e o ser?' (Aristoteles, Heidegger).";""
"4608";"multipla";"Filosofia";"Filosofia Politica";"Democracia";"Medio";"Vestibular";"2024";"A democracia ateniense era direta, mas excluia a participacao de:";"Mulheres, escravos e estrangeiros";"Apenas os escravos";"Apenas as mulheres";"Apenas os estrangeiros";"Os cidadaos mais pobres";"a";"A democracia direta de Atenas (sec. V a.C.) era restrita aos cidadaos: homens adultos atenienses livres. Mulheres, escravos (a maioria da populacao) e estrangeiros (metecos) eram excluidos.";""
"4609";"multipla";"Sociologia";"Educacao";"Reproducao social";"Medio";"Vestibular";"2024";"Pierre Bourdieu analisou como a escola reproduz as desigualdades sociais por meio da transmissao de:";"Capital cultural";"Capital economico";"Capital fisico";"Capital natural";"Capital institucional";"a";"Para Bourdieu, a escola valoriza o capital cultural (habitus, linguagem, conhecimento) da classe dominante, reproduzindo as desigualdades sob a aparencia de igualdade de oportunidades.";""
