"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3366";"multipla";"Inglês";"Gramática";"Present Perfect";"Médio";"Vestibular";"2024";"Which sentence correctly uses the Present Perfect?";"I have visited Paris twice.";"I visited Paris twice yesterday.";"I am visiting Paris twice.";"I was visiting Paris twice.";"I visit Paris twice last year.";"a";"Present Perfect = have/has + past participle. 'I have visited Paris twice' expresses a life experience with no specific time in the past.";""
"3367";"multipla";"Matemática";"Funções";"Função quadrática — vértice";"Médio";"Vestibular";"2024";"Para a função f(x) = x² - 4x + 3, qual é o valor mínimo?";"-1";"3";"1";"-4";"0";"a";"Vértice: xᵥ = -b/2a = 4/2 = 2. f(2) = 4 - 8 + 3 = -1. Como a > 0, é mínimo.";""
"3368";"multipla";"Física";"Termologia";"Calor latente";"Médio";"Vestibular";"2023";"Durante a fusão do gelo a 0°C, a temperatura:";"Permanece constante enquanto há mudança de fase";"Aumenta progressivamente";"Diminui";"Oscila entre 0°C e 5°C";"Aumenta apenas após o gelo derreter completamente";"a";"Durante uma mudança de fase (fusão, ebulição), toda a energia fornecida é usada para alterar o estado físico, não para aumentar a temperatura. Temperatura permanece constante.";""
"3369";"multipla";"Química";"Soluções";"Concentração comum";"Médio";"Vestibular";"2024";"Qual a concentração (g/L) de uma solução com 20 g de NaCl em 500 mL?";"40 g/L";"20 g/L";"10 g/L";"0,04 g/L";"100 g/L";"a";"C = m/V = 20 g / 0,5 L = 40 g/L.";""
"3370";"multipla";"Biologia";"Genética";"Lei de Mendel — diíbrido";"Difícil";"Vestibular";"2023";"No cruzamento de AaBb × AaBb, qual a proporção de fenótipos dominantes para ambos os caracteres?";"9/16";"3/16";"1/16";"12/16";"6/16";"a";"Proporção fenotípica clássica 9:3:3:1. Os com A_B_ = 9/16 (dominantes para ambos).";""
"3371";"multipla";"História";"História Geral";"Segunda Guerra Mundial";"Médio";"Vestibular";"2024";"O plano de reconstrução econômica da Europa Ocidental após a Segunda Guerra Mundial foi denominado:";"Plano Marshall";"Plano Quinquenal";"New Deal";"Plano Dawes";"Doutrina Truman";"a";"O Plano Marshall (1948), proposto pelo secretário de Estado George Marshall, destinou bilhões de dólares americanos para a reconstrução da Europa Ocidental, contendo o avanço do comunismo.";""
"3372";"multipla";"Geografia";"Geopolítica";"BRICS";"Médio";"Vestibular";"2024";"O grupo BRICS reúne economias emergentes. Qual das opções abaixo lista APENAS países membros originais (antes de 2023)?";"Brasil, Rússia, Índia, China, África do Sul";"Brasil, México, Índia, China, Argentina";"Brasil, Rússia, Indonésia, China, África do Sul";"Brasil, Rússia, Índia, Coreia do Sul, África do Sul";"Brasil, Rússia, Índia, China, Nigéria";"a";"BRICS original: Brasil, Rússia, Índia, China (BRIC desde 2009) e África do Sul (desde 2010). Em 2024 foram admitidos novos membros.";""
"3373";"multipla";"Português";"Literatura";"Machado de Assis";"Médio";"Vestibular";"2023";"Brás Cubas, narrador de 'Memórias Póstumas de Brás Cubas', é uma inovação literária porque:";"Narra sua própria história depois de morto, com perspectiva irônica";"É um narrador onisciente que conhece os pensamentos de todos";"É uma criança que descreve a sociedade com ingenuidade";"Relata os fatos de forma linear e cronológica";"É um narrador não confiável que nunca menciona sua morte";"a";"Brás Cubas é o 'defunto-autor': narra do além, o que lhe confere liberdade irônica, distanciamento crítico da sociedade e estrutura não linear — revolucionário para o Realismo brasileiro.";""
"3374";"multipla";"Matemática";"Logaritmos";"Propriedades dos logaritmos";"Médio";"Vestibular";"2024";"Se log 2 = 0,301, quanto vale log 8?";"0,903";"0,602";"1,204";"0,301";"2,408";"a";"log 8 = log 2³ = 3 × log 2 = 3 × 0,301 = 0,903.";""
"3375";"multipla";"Física";"Eletricidade";"Lei de Ohm";"Fácil";"Vestibular";"2024";"Uma resistência de 10 Ω é submetida a uma tensão de 50 V. Qual a corrente elétrica que a percorre?";"5 A";"500 A";"0,2 A";"10 A";"50 A";"a";"Pela Lei de Ohm: I = V/R = 50/10 = 5 A.";""
"3376";"multipla";"Química";"Ligações Químicas";"Geometria molecular";"Médio";"Vestibular";"2023";"A molécula de água (H₂O) possui geometria:";"Angular";"Linear";"Trigonal plana";"Tetraédrica";"Piramidal";"a";"O oxigênio tem 2 pares ligantes e 2 pares não ligantes. A repulsão dos pares livres dobra a molécula, resultando em geometria angular (~104,5°).";""
"3377";"multipla";"Biologia";"Fisiologia Humana";"Sistema respiratório";"Fácil";"Vestibular";"2024";"A troca de gases entre os alvéolos pulmonares e o sangue ocorre por:";"Difusão simples segundo o gradiente de concentração";"Transporte ativo com gasto de ATP";"Osmose através de aquaporinas";"Endocitose pelos capilares";"Filtração por diferença de pressão hidrostática";"a";"A hematose (troca de O₂ e CO₂ nos alvéolos) ocorre por difusão simples: O₂ passa do alvéolo (alta concentração) para o sangue; CO₂ faz o caminho inverso.";""
"3378";"multipla";"História";"História do Brasil";"Ditadura Militar";"Médio";"Vestibular";"2024";"O Ato Institucional nº 5 (AI-5), decretado em 1968, ficou conhecido como o mais duro da Ditadura Militar porque:";"Suspendeu direitos políticos, fechou o Congresso e institucionalizou a tortura";"Estabeleceu eleições diretas para presidente";"Criou a ARENA como único partido político";"Determinou a abertura política gradual";"Concedeu anistia aos opositores do regime";"a";"O AI-5 (dezembro de 1968) cassou mandatos, suspendeu habeas corpus, fechou o Congresso, intensificou censura e repressão — foi o auge do autoritarismo militar.";""
"3379";"multipla";"Geografia";"Urbanização";"Metrópoles brasileiras";"Médio";"Vestibular";"2023";"O processo de metropolização no Brasil caracteriza-se, entre outros aspectos, pelo fenômeno da:";"Conurbação de municípios formando regiões metropolitanas";"Descentralização da população para áreas rurais";"Redução das desigualdades socioespaciais nas cidades";"Desaceleração do crescimento urbano nas últimas décadas";"Concentração industrial exclusiva nas capitais estaduais";"a";"Conurbação: fusão física de áreas urbanas de municípios vizinhos, formando regiões metropolitanas contínuas. Ex.: Grande São Paulo, Grande Rio, etc.";""
"3380";"multipla";"Filosofia";"Ética";"Utilitarismo de Mill";"Médio";"Vestibular";"2024";"Para John Stuart Mill, o princípio do utilitarismo determina que:";"A ação correta é a que produz a maior felicidade para o maior número";"Agir moralmente significa obedecer ao imperativo categórico";"A virtude consiste no justo meio entre extremos";"O bem é definido pelo contrato social";"A moralidade depende da intenção, não das consequências";"a";"Mill (utilitarismo): ação boa = maximiza a utilidade (felicidade/prazer e ausência de dor) para o maior número de pessoas. Ética consequencialista.";""
"3381";"multipla";"Literatura";"Literatura Portuguesa";"Fernando Pessoa — heterônimos";"Difícil";"Vestibular";"2023";"Fernando Pessoa criou heterônimos com personalidades e estilos distintos. Qual heterônimo é associado ao paganismo, à natureza e à filosofia estoica?";"Alberto Caeiro";"Álvaro de Campos";"Ricardo Reis";"Bernardo Soares";"O ortônimo Fernando Pessoa";"a";"Alberto Caeiro: o 'mestre' de Pessoa, pagão, contempla a natureza sem interpretá-la ('pensar é estar doente dos olhos'). Ricardo Reis cultua os clássicos greco-romanos; Álvaro de Campos é sensacionista/futurista.";""
"3382";"multipla";"Matemática";"Probabilidade";"Probabilidade condicional";"Difícil";"Vestibular";"2024";"Em uma turma de 30 alunos, 18 praticam esporte e 12 estudam música. 6 praticam ambas as atividades. Qual a probabilidade de um aluno escolhido ao acaso praticar esporte OU música?";"4/5";"3/5";"2/3";"1/2";"5/6";"a";"P(E∪M) = P(E) + P(M) - P(E∩M) = 18/30 + 12/30 - 6/30 = 24/30 = 4/5.";""
"3383";"multipla";"Física";"Ondulatória";"Efeito Doppler";"Difícil";"Vestibular";"2023";"Uma ambulância se aproxima de um observador estático emitindo sirene. O observador perceberá:";"Frequência maior que a emitida";"Frequência menor que a emitida";"A mesma frequência que a emitida";"Som mais grave que o original";"Volume menor conforme a ambulância se aproxima";"a";"Efeito Doppler: quando a fonte se aproxima do observador, as ondas se comprimem → comprimento de onda menor → frequência aparente maior. O observador ouve som mais agudo.";""
"3384";"multipla";"Química";"Eletroquímica";"Pilha de Daniell";"Difícil";"Vestibular";"2024";"Na pilha de Daniell (Zn|Zn²⁺||Cu²⁺|Cu), o que ocorre no ânodo?";"Oxidação do zinco: Zn → Zn²⁺ + 2e⁻";"Redução do zinco: Zn²⁺ + 2e⁻ → Zn";"Redução do cobre: Cu²⁺ + 2e⁻ → Cu";"Oxidação do cobre: Cu → Cu²⁺ + 2e⁻";"Nenhuma reação ocorre no ânodo";"a";"Ânodo: eletrodo negativo onde ocorre OXIDAÇÃO. Zn perde elétrons (Zn → Zn²⁺ + 2e⁻). Os elétrons fluem pelo fio externo para o cátodo (Cu).";""
"3385";"multipla";"Biologia";"Botânica";"Fotossíntese — reações";"Médio";"Vestibular";"2024";"Na fotossíntese, a fase luminosa (fotoquímica) ocorre na:";"Membrana dos tilacoides do cloroplasto";"Matriz do estroma";"Mitocôndria";"Membrana plasmática";"Ribossomo do cloroplasto";"a";"Fase luminosa (reações de luz): ocorre nos tilacoides (grana). Fase escura (ciclo de Calvin): no estroma. Luz → fotólise da água, produção de ATP e NADPH.";""
"3386";"multipla";"História";"História Geral";"Revolução Francesa";"Médio";"Vestibular";"2023";"A Declaração dos Direitos do Homem e do Cidadão (1789) foi um documento fundamental da Revolução Francesa que proclamava:";"Liberdade, igualdade e fraternidade como direitos naturais";"A soberania absoluta do rei sobre o povo";"Os direitos exclusivos da burguesia";"A criação de uma república socialista";"A separação da França da Igreja Católica";"a";"A Declaração de 1789 proclamou que todos os homens nascem livres e iguais em direitos (liberdade, propriedade, segurança, resistência à opressão) — base do liberalismo político moderno.";""
"3387";"multipla";"Geografia";"Cartografia";"Escala cartográfica";"Médio";"Vestibular";"2024";"Em um mapa com escala 1:100.000, uma distância de 5 cm no mapa corresponde a qual distância real?";"5 km";"500 m";"50 km";"500 km";"0,5 km";"a";"1 cm no mapa = 100.000 cm = 1 km no terreno. 5 cm = 5 × 1 km = 5 km.";""
"3388";"multipla";"Português";"Redação";"Texto dissertativo-argumentativo";"Médio";"Vestibular";"2024";"Em uma redação dissertativo-argumentativa, a função do parágrafo de conclusão é:";"Retomar a tese e propor uma intervenção ou solução ao problema";"Apresentar novos argumentos não citados no desenvolvimento";"Descrever detalhadamente o contexto histórico do tema";"Narrar uma história para exemplificar o problema";"Contrapor a tese defendida ao longo do texto";"a";"A conclusão retoma a tese (síntese), fecha os argumentos e, especialmente no ENEM, propõe uma intervenção social com agente, ação, modo e finalidade.";""
"3389";"multipla";"Matemática";"Geometria Espacial";"Volume do cubo";"Fácil";"Vestibular";"2023";"Um cubo tem aresta de 3 cm. Qual é seu volume?";"27 cm³";"9 cm³";"18 cm³";"54 cm³";"81 cm³";"a";"Volume do cubo = a³ = 3³ = 27 cm³.";""
"3390";"multipla";"Física";"Gravitação";"Lei da Gravitação Universal";"Médio";"Vestibular";"2024";"Se a distância entre dois corpos é dobrada, mantendo suas massas constantes, a força gravitacional entre eles:";"Fica 4 vezes menor";"Fica 2 vezes menor";"Dobra";"Fica 4 vezes maior";"Não se altera";"a";"F = Gm₁m₂/r². Se r → 2r: F' = Gm₁m₂/(2r)² = Gm₁m₂/4r² = F/4. A força fica 4 vezes menor.";""
"3391";"multipla";"Química";"Funções Orgânicas";"Álcoois e éteres";"Médio";"Vestibular";"2023";"Qual das fórmulas representa um álcool?";"CH₃-CH₂-OH";"CH₃-O-CH₃";"CH₃-CHO";"CH₃-CO-CH₃";"CH₃-COOH";"a";"Álcool: grupo funcional -OH ligado a carbono saturado (sp³). CH₃CH₂OH = etanol. CH₃OCH₃ = éter; CHO = aldeído; CO = cetona; COOH = ácido carboxílico.";""
"3392";"multipla";"Biologia";"Zoologia";"Invertebrados — Artrópodes";"Fácil";"Vestibular";"2024";"Uma característica exclusiva dos insetos entre os artrópodes é:";"Possuir três pares de patas e corpo dividido em cabeça, tórax e abdômen";"Ter exoesqueleto de quitina";"Possuir apêndices articulados";"Ter simetria bilateral";"Realizar muda (ecdise)";"a";"Insetos: 6 patas (3 pares), corpo tripartido (cabeça + tórax + abdômen), geralmente 2 pares de asas. Exoesqueleto e apêndices articulados são características de todos os artrópodes.";""
"3393";"multipla";"Sociologia";"Sociologia Contemporânea";"Globalização";"Médio";"Vestibular";"2024";"Na perspectiva de Zygmunt Bauman, a 'modernidade líquida' se caracteriza por:";"Instabilidade, fluidez das identidades e vínculos frágeis";"Solidez das instituições e permanência dos valores tradicionais";"Progresso linear e certeza científica";"Fortalecimento dos laços comunitários locais";"Rigidez das estruturas econômicas capitalistas";"a";"Bauman: modernidade líquida — tudo é transitório, as identidades são fluidas, os laços interpessoais são descartáveis, sem solidez ('sólida') das instituições tradicionais. Metáfora da liquidez.";""
"3394";"multipla";"Literatura";"Romantismo Brasileiro";"Indianismo";"Médio";"Vestibular";"2023";"José de Alencar é considerado o maior representante do Indianismo na prosa romântica. Qual obra retrata o mito do herói indígena ideal?";"O Guarani";"Iracema";"Senhora";"Lucíola";"O Cortiço";"a";"'O Guarani' (1857): Peri, o índio-herói idealizado, corajoso e nobre, dedica-se à família Mariz. 'Iracema' é poema em prosa. 'O Cortiço' é de Aluísio Azevedo (Naturalismo).";""
"3395";"multipla";"Matemática";"Trigonometria";"Identidades trigonométricas";"Médio";"Vestibular";"2024";"O valor de sen²(x) + cos²(x) é sempre igual a:";"1";"0";"2";"sen(2x)";"cos(2x)";"a";"A identidade fundamental da trigonometria: sen²θ + cos²θ = 1 para qualquer ângulo θ. Decorre diretamente do teorema de Pitágoras.";""
"3396";"multipla";"Física";"Óptica";"Lentes convergentes";"Médio";"Vestibular";"2023";"Uma lente convergente com foco em 20 cm recebe um objeto a 30 cm. A imagem formada é:";"Real, invertida e ampliada";"Virtual, direta e ampliada";"Real, direta e reduzida";"Virtual, invertida e reduzida";"Real, invertida e reduzida";"a";"1/f = 1/p + 1/p'. 1/20 = 1/30 + 1/p' → 1/p' = 1/20 - 1/30 = 1/60 → p' = 60 cm. p' > 0: imagem real. i/o = p'/p = 60/30 = 2 (ampliada). Real → invertida.";""
"3397";"multipla";"Química";"Reações Inorgânicas";"Reações de neutralização";"Fácil";"Vestibular";"2024";"A reação entre NaOH (base) e HCl (ácido) produz:";"NaCl e H₂O";"NaH e ClOH";"Na₂O e HCl₂";"NaO e H₂Cl";"NaCl₂ e H₂";"a";"Neutralização: ácido + base → sal + água. NaOH + HCl → NaCl + H₂O. Cloreto de sódio (sal de cozinha) + água.";""
"3398";"multipla";"Biologia";"Evolução";"Seleção natural — Darwin";"Médio";"Vestibular";"2024";"Segundo a teoria darwiniana da seleção natural, organismos mais adaptados ao ambiente:";"Sobrevivem e deixam mais descendentes, perpetuando seus caracteres";"Transmitem características adquiridas durante a vida aos filhos";"Surgem por mutações direcionadas pelo ambiente";"Desenvolvem órgãos pela necessidade e os herdam aos filhos";"Evoluem apenas em resposta a catástrofes ambientais";"a";"Darwin: variação natural existe nas populações → luta pela sobrevivência → sobrevivência dos mais aptos (que se reproduzem mais) → frequência dos caracteres vantajosos aumenta nas gerações seguintes.";""
"3399";"multipla";"História";"História do Brasil";"Governo Vargas — Era Vargas";"Médio";"Vestibular";"2023";"O Estado Novo (1937-1945), instaurado por Vargas, caracterizou-se por:";"Centralização política, suspensão do Congresso e autoritarismo com base na Constituição de 1937";"Democracia participativa com eleições diretas frequentes";"Descentralização do poder para os estados";"Liberalismo econômico e privatizações";"Alinhamento incondicional com os Estados Unidos";"a";"Estado Novo: regime autoritário, Constituição de 1937 ('Polaca'), fechamento do Congresso, censura (DIP), corporativismo, industrialização pelo Estado, repressão política.";""
"3400";"multipla";"Geografia";"Hidrografia";"Bacias hidrográficas brasileiras";"Médio";"Vestibular";"2024";"A maior bacia hidrográfica do Brasil e do mundo em volume de água é a bacia:";"Amazônica";"Do Paraná";"Do São Francisco";"Do Tocantins-Araguaia";"Do Rio da Prata";"a";"A bacia Amazônica é a maior do mundo em área (7 milhões km²) e em volume de água doce. O Rio Amazonas responde por cerca de 20% de toda a água doce que flui para os oceanos.";""
"3401";"multipla";"Filosofia";"Filosofia Contemporânea";"Nietzsche — vontade de potência";"Difícil";"Vestibular";"2024";"Para Nietzsche, a 'morte de Deus' representa:";"O fim dos valores metafísicos absolutos e a necessidade de criar novos valores";"A vitória do ateísmo científico sobre a religião";"A impossibilidade de qualquer ética após o fim do cristianismo";"A afirmação do niilismo passivo como única saída";"A substituição de Deus pelo Estado como valor supremo";"a";"'Deus está morto' (Nietzsche) = o fundamento metafísico dos valores ocidentais desapareceu. Não é ateísmo vulgar, mas diagnóstico cultural: é preciso transvalorar os valores, criar novos pelo super-homem.";""
"3402";"multipla";"Sociologia";"Movimentos Sociais";"Feminismo";"Médio";"Vestibular";"2023";"O conceito de 'lugar de fala', popularizado por Djamila Ribeiro no Brasil, refere-se a:";"A posição social que determina a perspectiva e experiência de quem fala";"A proibição de grupos dominantes discutirem temas de grupos marginalizados";"Um espaço físico reservado para minorias no debate público";"A ideia de que apenas especialistas podem discutir temas sociais";"Um conceito criado por Simone de Beauvoir para o feminismo";"a";"Lugar de fala (Djamila Ribeiro, baseada em Patricia Hill Collins): não diz quem pode ou não falar, mas que a posição social (raça, gênero, classe) condiciona a experiência e a perspectiva de cada sujeito.";""
"3403";"multipla";"Literatura";"Realismo/Naturalismo";"Eça de Queirós";"Médio";"Vestibular";"2024";"Em 'Os Maias' de Eça de Queirós, a relação incestuosa entre Carlos e Maria Eduarda é descoberta ao fim da narrativa. Esse recurso narrativo serve para:";"Criticar a decadência moral da aristocracia portuguesa do século XIX";"Exaltar os valores românticos do amor impossível";"Demonstrar a superioridade moral da burguesia";"Defender os valores religiosos tradicionais";"Celebrar a identidade nacional portuguesa";"a";"'Os Maias' (1888): o incesto é revelado no final como símbolo da degeneração da aristocracia portuguesa — corrupta, incapaz, sem renovação moral ou intelectual. Crítica realista à sociedade.";""
"3404";"multipla";"Matemática";"Sequências";"Progressão Geométrica";"Médio";"Vestibular";"2024";"Em uma PG, o primeiro termo é 2 e a razão é 3. Qual é o quinto termo?";"162";"10";"81";"486";"64";"a";"aₙ = a₁ × qⁿ⁻¹. a₅ = 2 × 3⁴ = 2 × 81 = 162.";""
"3405";"multipla";"Física";"Física Moderna";"Efeito fotoelétrico";"Difícil";"Vestibular";"2023";"No efeito fotoelétrico, Einstein explicou que a emissão de elétrons depende da:";"Frequência da radiação incidente, não de sua intensidade";"Intensidade da radiação incidente, independente da frequência";"Cor da luz apenas no espectro visível";"Temperatura do metal irradiado";"Duração da exposição à radiação";"a";"Einstein (1905): fótons têm energia E = hf. Para ejetar um elétron, E deve superar a função trabalho do metal. Isso depende da FREQUÊNCIA (f), não da intensidade. Rendeu o Nobel de 1921.";""
"4251";"dissertativa";"Matemática";"Análise Combinatória";"Arranjos e permutações";"Médio";"Vestibular";"2024";"Quantos anagramas podem ser formados com as letras da palavra AMOR? Mostre o raciocínio.";"";"";"";"";"";"";"AMOR tem 4 letras todas distintas. O número de permutações de 4 elementos distintos é P(4) = 4! = 4×3×2×1 = 24. Portanto, existem 24 anagramas da palavra AMOR, incluindo a própria palavra e combinações como ROMA, MORA, RAMO, etc.";"24 anagramas — P(4) = 4! = 24"
"4252";"dissertativa";"Física";"Termodinâmica";"Leis da Termodinâmica";"Difícil";"Vestibular";"2023";"Enuncie a Segunda Lei da Termodinâmica e explique o conceito de entropia. Por que não é possível construir uma máquina de movimento perpétuo de segundo tipo?";"";"";"";"";"";"";"2ª Lei da Termodinâmica: o calor flui espontaneamente do corpo mais quente para o mais frio; nenhuma máquina converte calor em trabalho com 100% de eficiência. Entropia (S): medida de desordem/dispersão de energia — em processos espontâneos, a entropia do universo nunca diminui (ΔS_universo ≥ 0). Máquina de movimento perpétuo tipo 2: converteria todo o calor absorvido em trabalho (eficiência = 100%), violando a 2ª Lei — é impossível porque sempre há dissipação irreversível de energia.";"2ª Lei: calor flui do quente ao frio; eficiência <100%. Entropia = desordem, sempre aumenta. Máquina perpétua tipo 2 violaria isso."
"4253";"dissertativa";"Química";"Físico-Química";"Cinética química — energia de ativação";"Médio";"Vestibular";"2024";"O que é energia de ativação? Como catalisadores e temperatura afetam a velocidade de reações químicas?";"";"";"";"";"";"";"Energia de ativação (Ea): energia mínima necessária para que os reagentes se transformem em produtos — é a 'barreira' energética da reação. Temperatura: aumentar a temperatura eleva a energia cinética das moléculas, aumentando a fração que supera Ea (Arrhenius: k = Ae^(-Ea/RT)); a velocidade cresce. Catalisadores: fornecem um caminho alternativo com Ea menor, acelerando a reação sem serem consumidos; não alteram ΔH da reação, apenas a velocidade. Ex.: enzimas são catalisadores biológicos.";"Ea = energia mínima para reação. Temperatura aumenta colisões efetivas; catalisador reduz Ea sem ser consumido."
"4254";"dissertativa";"Biologia";"Imunologia";"Resposta imune adaptativa";"Difícil";"Vestibular";"2023";"Diferencie imunidade humoral e celular. Qual é o papel dos linfócitos B e T nessas respostas?";"";"";"";"";"";"";"Imunidade humoral: mediada por linfócitos B que se diferenciam em plasmócitos e secretam anticorpos (imunoglobulinas). Anticorpos neutralizam antígenos, ativam complemento e marcam patógenos para fagocitose (opsonização). Imunidade celular: mediada por linfócitos T. T citotóxicos (CD8+) destroem células infectadas por vírus ou cancerosas. T auxiliares (CD4+) coordenam a resposta imune, ativando B e T citotóxicos. Memória imunológica: células B e T de memória permitem resposta mais rápida e intensa em exposições futuras ao mesmo antígeno.";"Humoral: linfócitos B → anticorpos. Celular: T citotóxicos destroem células infectadas; T helper coordena a resposta."
"4255";"dissertativa";"História";"História do Brasil";"Colonização — Sistema de Capitanias";"Médio";"Vestibular";"2024";"Explique o sistema de capitanias hereditárias implantado no Brasil em 1532. Quais foram seus resultados?";"";"";"";"";"";"";"Capitanias hereditárias (1532): Portugal dividiu o Brasil em 15 faixas de terra doadas a nobres portugueses (donatários) para colonizar e defender a colônia sem custo para a Coroa. Donatários tinham poderes amplos (judicial, militar, econômico). Resultados: maioria fracassou por falta de recursos, conflitos com indígenas e distância de Portugal. Apenas Pernambuco (Duarte Coelho) e São Vicente tiveram sucesso relativo. Fracasso levou à criação do Governo-Geral (1549), centralizando a administração colonial.";"Sistema de doação de terras a donatários para colonizar. Maioria fracassou; sucesso em PE e SP levou ao Governo-Geral em 1549."
"4256";"dissertativa";"Geografia";"Geomorfologia";"Intemperismo e erosão";"Médio";"Vestibular";"2023";"Diferencie intemperismo físico, químico e biológico. Qual deles é mais intenso nas regiões tropicais e por quê?";"";"";"";"";"";"";"Intemperismo físico: desagregação mecânica das rochas sem alteração química (variação de temperatura, congelamento de água em fendas). Químico: alteração da composição mineralógica por reações com água, O₂, CO₂ e ácidos (oxidação, hidrólise, carbonatação). Biológico: ação de organismos vivos (raízes, líquens, bactérias) que fragmentam e alteram as rochas. Nas regiões tropicais, o intemperismo QUÍMICO é mais intenso devido à alta temperatura e umidade, que aceleram drasticamente as reações químicas — produzindo solos profundos e lateríticos ricos em ferro e alumínio.";"Físico: desagregação mecânica. Químico: alteração mineral. Biológico: ação de organismos. Trópicos: químico mais intenso (calor + umidade)."
