"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3593";"multipla";"Biologia";"Ecologia";"Cadeias Alimentares";"Fácil";"Vestibular";"2024";"Em uma cadeia alimentar, os organismos que produzem matéria orgânica a partir de energia solar são chamados de:";"Produtores (autótrofos)";"Consumidores primários";"Decompositores";"Consumidores terciários";"Parasitas";"a";"Os produtores (plantas, algas, cianobactérias) são autótrofos que realizam fotossíntese, convertendo energia luminosa em energia química — base de todas as cadeias alimentares.";""
"3594";"multipla";"História";"História Geral";"Primeira Guerra Mundial";"Médio";"Vestibular";"2024";"O sistema de alianças que antecedeu a Primeira Guerra Mundial dividia a Europa em dois blocos principais. Quais eram eles?";"Tríplice Aliança (Alemanha, Áustria-Hungria, Itália) e Tríplice Entente (França, Reino Unido, Rússia)";"OTAN e Pacto de Varsóvia";"Eixo (Alemanha, Itália, Japão) e Aliados";"Bloco Ocidental e Bloco Oriental";"Liga das Nações e Sociedade das Nações";"a";"A Europa pré-1914 estava dividida entre a Tríplice Aliança (Alemanha, Áustria-Hungria, Itália) e a Tríplice Entente (França, Reino Unido, Rússia), que se enfrentaram na Grande Guerra.";""
"3595";"multipla";"Língua Portuguesa";"Gramática";"Concordância Verbal";"Médio";"Vestibular";"2024";"Assinale a alternativa com concordância verbal correta:";"Fazem dois anos que não o vejo.";"Fazem dois anos que não o vejo, conforme norma padrão (verbo no singular quando indica tempo).";"Faz dois anos que não o vejo.";"Faziam dois anos que não o vejo.";"Faria dois anos que não o vejo.";"c";"Verbos que indicam tempo decorrido (como 'fazer', 'haver') funcionam como impessoais e ficam no singular: 'Faz dois anos que não o vejo.'";""
"3596";"multipla";"Filosofia";"Epistemologia";"Racionalismo";"Médio";"Vestibular";"2024";"René Descartes, ao afirmar 'Cogito, ergo sum' ('Penso, logo existo'), estabelece como ponto de partida indubitável do conhecimento:";"A existência do sujeito pensante";"A percepção sensorial";"A autoridade da Igreja";"A tradição filosófica grega";"O contrato social";"a";"Descartes, após duvidar de tudo, conclui que não pode duvidar do próprio ato de duvidar/pensar — logo, o sujeito pensante existe. Essa certeza é o fundamento de sua filosofia.";""
"3597";"multipla";"Matemática";"Trigonometria";"Razões Trigonométricas";"Fácil";"Vestibular";"2024";"Em um triângulo retângulo, o seno do ângulo A é definido como:";"cateto oposto / hipotenusa";"cateto adjacente / hipotenusa";"cateto oposto / cateto adjacente";"hipotenusa / cateto oposto";"cateto adjacente / cateto oposto";"a";"sen A = cateto oposto / hipotenusa. Mnemônico: SOH (Seno = Oposto/Hipotenusa), CAH (Cosseno = Adjacente/Hipotenusa), TOA (Tangente = Oposto/Adjacente).";""
"3598";"multipla";"Química";"Termoquímica";"Entalpia";"Difícil";"Vestibular";"2024";"Uma reação com ΔH < 0 é classificada como:";"Exotérmica — libera calor para o ambiente";"Endotérmica — absorve calor do ambiente";"Isoentálpica — sem variação de calor";"Reversível — sem variação de entalpia";"Radioativa — emite radiação";"a";"ΔH < 0 significa que o sistema perde energia na forma de calor, aquecendo o ambiente. Reações exotérmicas têm ΔH negativo (ex.: combustão).";""
"3599";"multipla";"Biologia";"Fisiologia Humana";"Sistema Nervoso";"Médio";"Vestibular";"2024";"Os neurônios transmitem impulsos nervosos por meio de:";"Potencial de ação e sinapses químicas/elétricas";"Difusão passiva de glicose";"Contrações musculares";"Secreção hormonal direta";"Gradientes de temperatura";"a";"O impulso nervoso é o potencial de ação (variação no potencial elétrico da membrana). Entre neurônios, a transmissão ocorre nas sinapses, que podem ser químicas (neurotransmissores) ou elétricas.";""
"3600";"multipla";"Geografia";"Geografia do Brasil";"Clima e Vegetação";"Médio";"Vestibular";"2024";"O bioma Cerrado é caracterizado por:";"Vegetação savânica com árvores tortuosas e gramíneas, clima tropical estacional";"Floresta densa e úmida, clima equatorial";"Vegetação de cactáceas e clima semiárido";"Campos temperados com pinheiro-do-paraná";"Mangues e restingas no litoral";"a";"O Cerrado é uma savana tropical com árvores de cascas grossas e tortuosas, adaptadas ao fogo e à seca. Predomina no Brasil Central com clima tropical estacional (seco no inverno).";""
"4421";"dissertativa";"Matemática";"Geometria Espacial";"Volume de Sólidos";"Médio";"Vestibular";"2024";"Um cubo tem aresta de 4 cm. Calcule seu volume e a área total de suas faces.";"";"";"";"";"";"";"Volume do cubo: V = a³ = 4³ = 64 cm³. Área total: o cubo tem 6 faces quadradas, cada uma com área 4² = 16 cm². Logo, área total = 6 × 16 = 96 cm².";"V = 64 cm³; Área total = 96 cm²"
"4422";"dissertativa";"Física";"Mecânica";"Trabalho e Energia";"Médio";"Vestibular";"2024";"Uma força de 50 N é aplicada paralelamente ao deslocamento de um objeto por 8 m. Calcule o trabalho realizado e explique o conceito de trabalho em Física.";"";"";"";"";"";"";"Trabalho (τ) = F · d · cos θ. Como a força é paralela ao deslocamento, θ = 0°, cos 0° = 1. τ = 50 × 8 × 1 = 400 J. Em Física, trabalho é a transferência de energia resultante da ação de uma força sobre um deslocamento. Sua unidade é o Joule (J = N·m).";"Trabalho = 400 J; é a transferência de energia por força aplicada ao longo de um deslocamento"
"4423";"dissertativa";"Química";"Soluções";"Concentração Molar";"Difícil";"Vestibular";"2024";"Calcule a concentração molar (mol/L) de uma solução obtida dissolvendo 5,85 g de NaCl (M = 58,5 g/mol) em água suficiente para 500 mL de solução.";"";"";"";"";"";"";"n(NaCl) = massa / M = 5,85 / 58,5 = 0,1 mol. Volume = 500 mL = 0,5 L. Concentração molar: C = n/V = 0,1 / 0,5 = 0,2 mol/L.";"C = 0,2 mol/L"
"4424";"dissertativa";"Biologia";"Botânica";"Fotossíntese";"Médio";"Vestibular";"2024";"Explique as duas etapas da fotossíntese (fase clara e fase escura) e indique em qual estrutura celular cada uma ocorre.";"";"";"";"";"";"";"A fotossíntese ocorre nos cloroplastos e divide-se em: (1) Fase clara (fotoquímica) — ocorre nas membranas dos tilacoides (grana); a energia luminosa é captada pela clorofila, gerando ATP, NADPH e O₂ (fotólise da água). (2) Fase escura (ciclo de Calvin) — ocorre no estroma do cloroplasto; utiliza ATP e NADPH para fixar o CO₂ em compostos orgânicos (glicose), sem necessitar diretamente de luz.";"Fase clara (tilacoides): produz ATP, NADPH e O₂. Fase escura (estroma): usa ATP e NADPH para fixar CO₂ e produzir glicose"
"4425";"dissertativa";"História";"História Geral";"Revolução Francesa";"Médio";"Vestibular";"2024";"Explique os três princípios do lema da Revolução Francesa ('Liberdade, Igualdade, Fraternidade') e seu impacto histórico.";"";"";"";"";"";"";"(1) Liberdade: fim do absolutismo e das restrições feudais, direito à livre expressão e propriedade. (2) Igualdade: eliminação dos privilégios da nobreza e do clero; igualdade perante a lei. (3) Fraternidade: solidariedade entre cidadãos, base para direitos sociais. Impacto: a Revolução Francesa (1789) inspirou movimentos democráticos e republicanos em todo o mundo, pondo fim ao Antigo Regime e consolidando os ideais iluministas.";"Liberdade (fim do absolutismo), Igualdade (perante a lei), Fraternidade (solidariedade); base dos ideais democráticos modernos"
"4426";"dissertativa";"Língua Portuguesa";"Redação";"Tipos Textuais";"Fácil";"Vestibular";"2024";"Diferencie texto dissertativo-argumentativo de texto narrativo, citando uma característica principal de cada um.";"";"";"";"";"";"";"O texto dissertativo-argumentativo tem como objetivo defender uma tese ou ponto de vista, utilizando argumentos e fundamentação lógica. Característica principal: presença de tese, argumentos e conclusão. O texto narrativo conta uma história ou sequência de eventos com personagens, tempo, espaço e enredo. Característica principal: presença de narrador, personagens e ação temporal.";"Dissertativo-argumentativo: defende tese com argumentos; Narrativo: conta história com personagens e enredo"
"4427";"dissertativa";"Filosofia";"Filosofia Política";"Contratualismo";"Difícil";"Vestibular";"2024";"Compare as concepções de 'estado de natureza' em Thomas Hobbes e Jean-Jacques Rousseau.";"";"";"";"";"";"";"Para Hobbes ('Leviatã'), o estado de natureza é de guerra de todos contra todos ('bellum omnium contra omnes'), pois o ser humano é naturalmente egoísta. Para fugir desse caos, os indivíduos cedem seus direitos a um soberano absoluto. Para Rousseau ('Discurso sobre a Desigualdade'), o ser humano é naturalmente bom (o 'bom selvagem'); a sociedade e a propriedade privada é que corrompem o homem. Assim, Hobbes vê a natureza humana como má, enquanto Rousseau a vê como boa.";"Hobbes: natureza humana má, guerra de todos contra todos. Rousseau: homem naturalmente bom, corrompido pela sociedade"
"4428";"dissertativa";"Sociologia";"Desigualdade Social";"Mobilidade Social";"Médio";"Vestibular";"2024";"O que é mobilidade social e quais fatores podem dificultá-la em sociedades contemporâneas?";"";"";"";"";"";"";"Mobilidade social é a capacidade de um indivíduo ou grupo de mudar de posição na hierarquia social, podendo ser ascendente (subida) ou descendente (queda). Fatores que dificultam: concentração de renda e riqueza, acesso desigual à educação de qualidade, discriminação racial e de gênero, herança de capital social e cultural, nepotismo e favorecimento de elites. Sociedades com alta desigualdade estrutural tendem a ter baixa mobilidade social.";"Mobilidade social = mudança de posição na hierarquia; barreiras incluem desigualdade de renda, educação precária e discriminação"
"4429";"dissertativa";"Geografia";"Urbanização";"Problemas Urbanos";"Médio";"Vestibular";"2024";"Discuta dois problemas socioambientais resultantes do processo de urbanização acelerada nas grandes cidades brasileiras.";"";"";"";"";"";"";"(1) Ilhas de calor: a substituição de vegetação por asfalto e concreto aumenta a absorção de calor e eleva a temperatura nas cidades, agravando o desconforto térmico e o consumo de energia. (2) Enchentes e deslizamentos: a impermeabilização do solo impede a infiltração de água; ocupações irregulares em encostas e áreas de várzea ficam expostas a riscos geológicos e hidrológicos durante chuvas intensas. Outros problemas: poluição do ar, déficit habitacional, violência urbana.";"Ilhas de calor (impermeabilização e falta de vegetação) e enchentes/deslizamentos (ocupação irregular e solo impermeável)"
"4430";"dissertativa";"Matemática";"Álgebra";"Equações do 2º Grau";"Médio";"Vestibular";"2024";"Resolva a equação x² − 5x + 6 = 0 pela fórmula de Bhaskara e interprete geometricamente as raízes como pontos de interseção de uma parábola com o eixo x.";"";"";"";"";"";"";"Δ = b² − 4ac = 25 − 24 = 1. x = (5 ± 1)/2 → x₁ = 3 e x₂ = 2. Interpretação: a parábola y = x² − 5x + 6, aberta para cima, cruza o eixo x nos pontos (2, 0) e (3, 0), que são as raízes da equação. O vértice da parábola fica em x = 2,5 com y = −0,25 (ponto mínimo).";"x₁ = 3 e x₂ = 2; geometricamente são os pontos onde a parábola y = x² − 5x + 6 toca o eixo x"
