"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4875";"multipla";"Fisica";"Mecanica";"Estabilidade de particulas";"Dificil";"Vestibular";"2024";"A massa de repouso do eletron e aproximadamente:";"9,11 x 10^-31 kg";"1,67 x 10^-27 kg";"1,67 x 10^-24 kg";"9,11 x 10^-28 kg";"6,02 x 10^23 kg";"a";"Massa do eletron: me ≈ 9,11 x 10^-31 kg. Massa do proton: mp ≈ 1,67 x 10^-27 kg. O proton e cerca de 1836 vezes mais pesado que o eletron.";""
"4876";"multipla";"Fisica";"Eletromagnetismo";"Equacoes de Maxwell";"Dificil";"Vestibular";"2024";"As equacoes de Maxwell descrevem a eletrodinamica classica e incluem 4 equacoes. Uma delas, a lei de Faraday matematica, afirma que:";"A variacao de campo magnetico gera campo eletrico";"Cargas iguais se repelem";"A forca eletrica e central";"Linhas de campo saem de cargas positivas";"Monopolos magneticos nao existem";"a";"A lei de Faraday nas equacoes de Maxwell: rot(E) = -dB/dt. Um campo magnetico variavel cria um campo eletrico rotacional. Base do transformador e do gerador.";""
"4877";"multipla";"Fisica";"Mecanica";"Choque de fotons";"Dificil";"Vestibular";"2024";"A energia de um foton e dada por E = hf, onde h e a constante de Planck e f e a frequencia. O valor de h e aproximadamente:";"6,63 x 10^-34 J.s";"1,38 x 10^-23 J/K";"9,11 x 10^-31 kg";"6,02 x 10^23 mol^-1";"8,31 J/mol.K";"a";"Constante de Planck: h ≈ 6,63 x 10^-34 J.s. E a constante fundamental da mecanica quantica, introduzida por Max Planck em 1900 para explicar a radiacao do corpo negro.";""
"4878";"multipla";"Fisica";"Termodinamica";"Ciclo Otto";"Dificil";"Vestibular";"2024";"O ciclo Otto, que descreve o motor a gasolina, e composto por dois processos adiabaticos e dois:";"Isocorricos";"Isobaricos";"Isocorricos e isobaricos";"Isotermicos";"Adiabáticos";"a";"Ciclo Otto: dois processos adiabáticos (compressao e expansao) e dois processos isocorricos (combustao a volume constante e exaustao a volume constante).";""
"4879";"multipla";"Fisica";"Ondas";"Cosseno de amortecimento";"Dificil";"Vestibular";"2024";"Em uma oscilacao amortecida, a amplitude das oscilacoes:";"Decresce exponencialmente com o tempo";"Permanece constante";"Aumenta com o tempo";"Vai a zero instantaneamente";"Oscila entre maximo e zero";"a";"Em oscilacoes amortecidas (com atrito/viscosidade), a amplitude decai exponencialmente: A(t) = A0 * e^(-bt), onde b e o coeficiente de amortecimento.";""
"4880";"multipla";"Quimica";"Quimica Organica";"Reacoes de alcoois - eterificacao";"Medio";"Vestibular";"2024";"A eterificacao e a reacao entre dois alcoois com acido sulfurico concentrado em temperatura moderada, formando:";"Um eter e agua";"Um alceno e agua";"Um ester e agua";"Um aldeido e agua";"Uma cetona e agua";"a";"Eterificacao (140 oC): 2R-OH -> R-O-R + H2O. A desidratacao intermolecular de alcoois forma eteres. A 170 oC, ocorre desidratacao intramolecular formando alcenos.";""
"4881";"multipla";"Quimica";"Quimica Inorganica";"Peroxidos";"Medio";"Vestibular";"2024";"O agua oxigenada (H2O2) e um peroxido que, ao se decompor, libera:";"Agua e oxigenio";"Hidrogenio e oxigenio";"Agua e ozonio";"H+ e OH-";"Oxigenio e ozona";"a";"Decomposicao do H2O2: 2H2O2 -> 2H2O + O2. Esse O2 liberado explica seu uso como antisseptico (libera oxigenio que mata bacterias).";""
"4882";"multipla";"Quimica";"Quimica Organica";"Reacoes do benzeno";"Medio";"Vestibular";"2024";"A reacao caracteristica do benzeno e a substituicao eletrofilica aromatica. A nitracao do benzeno produz:";"Nitrobenzeno";"Fenol";"Anilina";"Acido benzoico";"Tolueno";"a";"Nitracao: C6H6 + HNO3 -> C6H5-NO2 + H2O (com H2SO4 como catalisador). O nitrobenzeno e precursor da anilina (usado em tintas, explosivos).";""
"4883";"multipla";"Quimica";"Quimica Ambiental";"Bioplasticos";"Medio";"Vestibular";"2024";"Os bioplasticos sao polimeros derivados de:";"Fontes renovaveis (plantas, amido, celulose)";"Petroleo apenas";"Minerais inorganicos";"Residuos nucleares";"Gas natural";"a";"Bioplasticos sao produzidos a partir de biomassa renovavel (milho, cana, celulose, amido), sendo potencialmente biodegradaveis e com menor pegada de carbono que os plasticos convencionais.";""
"4884";"multipla";"Quimica";"Tabela Periodica";"Lantanideos";"Dificil";"Vestibular";"2024";"Os lantanideos (terras raras) sao elementos com numero atomico de 57 a 71. Eles sao importantes na tecnologia moderna por:";"Suas propriedades magneticas e opticas em dispositivos eletronicos";"Alta radioatividade";"Extrema abundancia no solo";"Reatividade com a agua";"Uso em reatores nucleares";"a";"Lantanideos (Ce, Nd, Eu, etc.) tem propriedades magneticas e luminescentes unicas, sendo essenciais em imas permanentes de motores electricos, lasers, telas de LED e catalizadores.";""
"4885";"multipla";"Quimica";"Quimica Organica";"Amidas";"Dificil";"Vestibular";"2024";"As amidas possuem o grupo funcional -CO-NH2. O nome IUPAC da amida mais simples (metanamida) e e ela e obtida do:";"Acido metanoico (formico)";"Acido etanoico (acetico)";"Metanol";"Metanamina";"Metano";"a";"Amidas sao derivados de acidos carboxilicos em que o OH e substituido por NH2. A metanamida (formamida, HCONH2) deriva do acido metanoico (formico, HCOOH).";""
"4886";"multipla";"Quimica";"Estequiometria";"Lei da conservacao das massas";"Facil";"Vestibular";"2024";"A lei de Lavoisier ('nada se cria, nada se perde, tudo se transforma') e conhecida como lei da:";"Conservacao das massas";"Proporcoes definidas";"Multiplas proporcoes";"Volumes equivalentes";"Acao das massas";"a";"A lei de Lavoisier (Conservacao das Massas): em uma reacao quimica fechada, a massa total dos reagentes e igual a massa total dos produtos.";""
"4887";"multipla";"Quimica";"Quimica Inorganica";"Gas nobres - aplicacoes";"Facil";"Vestibular";"2024";"O gas helio (He) e utilizado para encher dirigiveis e baloes porque:";"E leve e nao inflamavel";"E mais denso que o ar";"E o gas mais abundante";"Conduz eletricidade";"Reage com outros gases";"a";"O helio e leve (segundo elemento mais leve apos o hidrogenio) e inerte (nao inflamavel), sendo seguro para uso em baloes e dirigiveis. O hidrogenio, tambem leve, e inflamavel.";""
"4888";"multipla";"Quimica";"Quimica Organica";"Resinas";"Medio";"Vestibular";"2024";"A baquelita foi o primeiro plastico sintetico da historia, criado em 1909 por Leo Baekeland. E uma resina formada por:";"Fenol e formaldei do (polimerizacao por condensacao)";"Eteno (polimerizacao por adicao)";"Estireno (polimerizacao radical)";"Acido adipico e hexametilenodiamina";"Acido tereftalico e etilenoglicol";"a";"Baquelita: polimero termofi xo obtido por policondensacao de fenol e formaldei do. Tem alta resistencia termica e eletrica, sendo usada em tomadas e pecas eletricas.";""
"4889";"multipla";"Biologia";"Fisiologia Humana";"Sistema linfatico";"Medio";"Vestibular";"2024";"O sistema linfatico e responsavel, entre outras funcoes, por:";"Drenar o excesso de liquido intersticial e transportar lipideos absorvidos";"Bombear o sangue pelo corpo";"Filtrar o sangue e produzir urina";"Produzir hormonios sexuais";"Realizar a respiracao celular";"a";"O sistema linfatico drena o liquido intersticial (linfa) de volta a circulacao, transporta lipidios absorvidos no intestino e e parte do sistema imunologico (linfonodos, baco).";""
"4890";"multipla";"Biologia";"Genetica";"Genes ligados";"Dificil";"Vestibular";"2024";"Genes ligados (no mesmo cromossomo) tendem a ser herdados juntos, violando a 2a Lei de Mendel. Esse conceito e chamado de:";"Linkage (ligamento genetico)";"Epistasia";"Codominancia";"Pleiotropia";"Expressividade variavel";"a";"Linkage (Bateson e Punnett, 1906): genes no mesmo cromossomo tendem a ser transmitidos juntos, nao assortindo independentemente. O crossing-over pode separar genes ligados.";""
"4891";"multipla";"Biologia";"Ecologia";"Fotossintese e clima";"Medio";"Vestibular";"2024";"O fitoplancton oceanico e responsavel por aproximadamente que porcentagem da fotossintese global?";"50%";"10%";"90%";"5%";"25%";"a";"O fitoplancton (microalgas e cianobacterias oceanicas) realiza cerca de 50% de toda a fotossintese do planeta, sendo fundamental para o ciclo do carbono e a producao de O2.";""
"4892";"multipla";"Biologia";"Fisiologia Humana";"Osso e remodelamento";"Dificil";"Vestibular";"2024";"Os osteoclastos sao celulas oseas responsaveis por:";"Reabsorcao ossea (dissolucao da matriz ossea)";"Formacao de novo osso";"Producao de colageno";"Calcificacao da matriz";"Diferenciacao de cartilagem";"a";"Osteoclastos: reabsorvem osso (degradam a matrix mineralizada). Osteoblastos: formam novo osso (sintetizam colageno e proteinas da matrix). O remodelamento osseo equilibra ambos.";""
"4893";"multipla";"Biologia";"Citologia";"Peroxissomos";"Dificil";"Vestibular";"2024";"Os peroxissomos sao organulos que degradam acidos graxos (beta-oxidacao) e substancias toxicas como alcool, gerando H2O2, que e neutralizado pela:";"Catalase";"Lipase";"Peroxidase mitocondrial";"Glutationa peroxidase";"Superoxido dismutase";"a";"Peroxissomos contem catalase, que decompoe o H2O2 gerado em suas rea coes: 2H2O2 -> 2H2O + O2. Isso neutraliza o peroxido de hidrogenio, que e toxico para a celula.";""
"4894";"multipla";"Biologia";"Evolucao";"Preadaptacao";"Dificil";"Vestibular";"2024";"A preadaptacao evolutiva (ou exaptacao) ocorre quando:";"Uma estrutura evolui para uma funcao e depois e cooptada para outra";"Um organismo adapta-se a um ambiente antes de coloniza-lo";"A selecao atua antes de ocorrer a mutacao";"Organismos antecipam mudancas ambientais";"A evolucao e dirigida por uma forca externa";"a";"Exaptacao (Gould e Vrba, 1982): estrutura que evoluiu para uma funcao (penas para termorregulacao) e depois cooptada para outra (voo). Diferente de adaptacao direta.";""
"4895";"multipla";"Historia";"Historia Antiga";"Feniceos";"Medio";"Vestibular";"2024";"Os fenicios, povo semita do Mediterraneo oriental, contribuiram para a civilizacao ocidental com a criacao do:";"Alfabeto";"Sistema decimal";"Calendario solar";"Codigo de leis escritas";"Monoteismo";"a";"Os fenicios criaram o primeiro alfabeto pratico (22 consonantes), que originou o grego, o latino e, por extensao, todos os alfabetos ocidentais. Eram tambem excelentes comerciantes e navegadores.";""
"4896";"multipla";"Historia";"Historia do Brasil";"Brasil Regencial";"Medio";"Vestibular";"2024";"O periodo Regencial no Brasil (1831-1840) foi marcado por intensa instabilidade politica e diversas revoltas. A principal revolta do Nordeste nesse periodo foi a:";"Balaiada";"Cabanagem";"Farroupilha";"Sabinada";"Revolta dos Males";"a";"A Balaiada (1838-1841) foi uma importante revolta popular no Maranhao, liderada por escravos, indigenas e homens livres pobres contra a elite provincial, com participacao de Cosme e Balaio.";""
"4897";"multipla";"Historia";"Historia Contemporanea";"Crise do petroleo";"Medio";"Vestibular";"2024";"A crise do petroleo de 1973 foi desencadeada pelo embargo petrolifero dos paises arabes aos EUA em represalia ao:";"Apoio americano a Israel na Guerra do Yom Kippur";"Apoio americano ao Egito";"Bloqueio americano ao comercio arabe";"Intervencao militar americana no Iraque";"Acordo de Camp David";"a";"Em outubro de 1973, durante a Guerra do Yom Kippur (Israel x Egito/Siria), paises arabees da OPEP embargaram o petroleo aos EUA e Holanda por apoiarem Israel, quadruplicando o preco global.";""
"4898";"multipla";"Historia";"Historia Geral";"Revolucao Industrial - Segunda";"Medio";"Vestibular";"2024";"A Segunda Revolucao Industrial (segunda metade do sec. XIX) se diferenciou da primeira principalmente pelo uso de:";"Eletricidade e petroleo como novas fontes de energia";"Maquina a vapor como principal motor";"Trabalho artesanal qualificado";"Energia hidraulica em larga escala";"Carvao vegetal em vez de mineral";"a";"A 2a Rev. Industrial (1870-1914) foi marcada pelo uso de eletricidade (motor eletrico, lampada), petroleo (motor a combustao), aco, quimica industrial e producao em massa (taylorismo).";""
"4899";"multipla";"Historia";"Historia do Brasil";"Semana da Arte";"Facil";"Vestibular";"2024";"O escritor modernista que publicou 'Macunaima' (1928) foi:";"Mario de Andrade";"Oswald de Andrade";"Carlos Drummond de Andrade";"Manuel Bandeira";"Graciliano Ramos";"a";"'Macunaima, o heroi sem nenhum carater' (1928) foi escrito por Mario de Andrade, e e um dos romances-simbolo do Modernismo brasileiro, explorando a identidade nacional de forma mitica.";""
"4900";"multipla";"Historia";"Historia Contemporanea";"Mahatma Gandhi";"Facil";"Vestibular";"2024";"A filosofia de resistencia nao violenta praticada por Gandhi e conhecida como:";"Satyagraha";"Ahimsa apenas";"Swaraj";"Dharma";"Karma";"a";"Satyagraha ('forca da verdade' em sanscrito) e o metodo de resistencia nao violenta desenvolvido por Gandhi, combinando ahimsa (nao-violencia) e satya (verdade).";""
"4901";"multipla";"Geografia";"Geopolitica";"OEA";"Facil";"Vestibular";"2024";"A OEA (Organizacao dos Estados Americanos) foi criada em 1948 com sede em:";"Washington D.C.";"Nova York";"Buenos Aires";"Bogota";"Mexico";"a";"A OEA foi fundada em 1948 na 9a Conferencia Pan-Americana em Bogota, mas sua sede e permanente em Washington D.C., EUA. Inclui 35 paises membros do hemisferio ocidental.";""
"4902";"multipla";"Geografia";"Geopolitica";"COP";"Medio";"Vestibular";"2024";"O Acordo de Paris (2015), sobre mudancas climaticas, tem como meta limitar o aquecimento global a no maximo:";"1,5-2 graus Celsius acima dos niveis pre-industriais";"3 graus Celsius";"0,5 grau Celsius";"5 graus Celsius";"10 graus Celsius";"a";"O Acordo de Paris (COP21) estabelece a meta de limitar o aquecimento global a 2 oC acima dos niveis pre-industriais, com esforcos para limitar a 1,5 oC.";""
"4903";"multipla";"Lingua Portuguesa";"Gramatica";"Sujeito composto";"Facil";"Vestibular";"2024";"Em 'Pedro e Maria chegaram cedo', o sujeito e:";"Composto (dois nucleos)";"Simples";"Oculto";"Indeterminado";"Inexistente";"a";"Sujeito composto: possui dois ou mais nucleos. 'Pedro e Maria' formam o sujeito composto. O verbo fica no plural ('chegaram') concordando com os dois nucleos.";""
"4904";"multipla";"Lingua Portuguesa";"Literatura";"Terceira geracao modernista - prosa";"Medio";"Vestibular";"2024";"Joao Guimaraes Rosa e o principal prosador da terceira geracao modernista. Sua obra principal, que reinventa a lingua portuguesa com regionalismos e neologismos, e:";"Grande Sertao: Veredas";"Vidas Secas";"Sagarana";"Morte e Vida Severina";"Capitaes da Areia";"a";"'Grande Sertao: Veredas' (1956) de Guimaraes Rosa e considerada a maior obra da prosa brasileira modernista, com narrador Riobaldo e linguagem que mescla arcaismos, neologismos e regionalismos.";""
"4905";"multipla";"Lingua Portuguesa";"Gramatica";"Pronomes de tratamento";"Medio";"Vestibular";"2024";"O pronome de tratamento utilizado para se dirigir ao Presidente da Republica e:";"Vossa Excelencia";"Vossa Senhoria";"Vossa Magnificencia";"Vossa Alteza";"Vossa Majestade";"a";"Vossa Excelencia (V. Exa.) e usado para presidentes, ministros, governadores, senadores, deputados, embaixadores e altos dignitarios. Vossa Senhoria para autoridades de escalao menor.";""
"4906";"multipla";"Filosofia";"Etica";"Responsabilidade";"Medio";"Vestibular";"2024";"Hans Jonas, em 'O Principio Responsabilidade', propoe uma etica voltada para:";"A protecao das geracoes futuras e do meio ambiente";"A maximizacao do prazer presente";"O cumprimento do dever independente das consequencias";"A autonomia individual absoluta";"A liberdade de mercado";"a";"Hans Jonas (1979) propoe o imperativo: 'Age de modo que os efeitos da tua acao sejam compatíveis com a permanencia de uma vida humana genuina na Terra', visando proteger geracoes futuras.";""
"4907";"multipla";"Filosofia";"Filosofia Social";"Habermas";"Dificil";"Vestibular";"2024";"Jurgen Habermas defende a 'acao comunicativa' como base da sociedade democratica. Essa acao visa:";"O entendimento mutuo por meio do dialogo racional";"A dominacao por meio da linguagem";"A imposicao de normas pela violencia simbolica";"A manipulacao da opiniao publica";"A tecnocracia como forma de governar";"a";"Habermas distingue acao estrategica (orientada ao sucesso) de acao comunicativa (orientada ao entendimento): o dialogo racional, baseado em pretensoes de validade, e a base da democracia deliberativa.";""
"4908";"multipla";"Sociologia";"Trabalho";"Alienacao";"Medio";"Vestibular";"2024";"O conceito marxista de alienacao do trabalho descreve a situacao em que o trabalhador:";"Se sente estranho ao produto de seu trabalho e ao proprio processo produtivo";"Ganha mais do que o valor que produz";"Escolhe livremente sua ocupacao";"Identifica-se com a empresa";"Tem controle total sobre os meios de producao";"a";"Alienacao (Marx): no capitalismo, o trabalhador e separado do produto (pertence ao capitalista), do processo (nao controla), dos outros (competicao) e de si mesmo (nao se realiza).";""
"4909";"multipla";"Sociologia";"Politica";"Democracia representativa";"Medio";"Vestibular";"2024";"Na democracia representativa, os cidadaos exercem o poder politico:";"Indiretamente, por meio de representantes eleitos";"Diretamente, em assembleias";"Por meio de tecnoburocracia";"Atraves de lideres religiosos";"Pelo mercado economico";"a";"Democracia representativa (indireta): os cidadaos elegem representantes (parlamentares, presidente) para tomar decisoes em seu nome. Contrape-se a democracia direta (Atenas, referendos).";""
"4910";"multipla";"Sociologia";"Cultura";"Identidade cultural";"Medio";"Vestibular";"2024";"Stuart Hall defende que as identidades culturais na pos-modernidade sao:";"Fragmentadas, hibridas e em constante mudanca";"Fixas e imutaveis";"Determinadas pela classe social";"Homogeneas dentro de uma nacao";"Definidas biologicamente";"a";"Stuart Hall ('A Identidade Cultural na Pos-Modernidade', 1992) argumenta que as identidades pos-modernas sao descentradas, hibridas, multiplas e sujeitas a negociacao constante, nao fixas.";""
