"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3552";"multipla";"Física";"Eletricidade";"Transformadores";"Médio";"Vestibular";"2023";"Um transformador tem 100 espiras no primário e 500 no secundário. Se V₁=220 V, qual é V₂?";"1100 V";"44 V";"220 V";"500 V";"22 V";"a";"Transformador ideal: V₁/V₂ = N₁/N₂. 220/V₂ = 100/500. V₂ = 220×5 = 1100 V. (Transformador elevador: N₂ > N₁).";""
"3553";"multipla";"Química";"Orgânica";"Ácidos carboxílicos";"Médio";"Vestibular";"2024";"O vinagre contém ácido acético (ácido etanoico). Sua fórmula molecular é:";"CH₃COOH";"HCOOH";"C₃H₇COOH";"CH₃OH";"C₆H₁₂O₆";"a";"Ácido acético = ácido etanoico: CH₃COOH (C₂H₄O₂). HCOOH = ácido fórmico (metanoico). Grupo funcional: -COOH (carboxila). Vinagre: ~5% de ácido acético em água.";""
"3554";"multipla";"Biologia";"Fisiologia Humana";"Sistema hormonal — insulina";"Médio";"Vestibular";"2024";"A insulina é produzida pelo pâncreas e age principalmente para:";"Diminuir a glicose sanguínea promovendo sua captação pelas células";"Aumentar a glicose sanguínea em jejum";"Estimular a quebra do glicogênio hepático";"Inibir a absorção de glicose no intestino";"Produzir glicose a partir de proteínas";"a";"Insulina (células β das ilhotas de Langerhans): secretada após refeição (hiperglicemia). Age: promove captação de glicose pelas células (GLUT4), síntese de glicogênio e lipídios, inibe gliconeogênese. Glucagon (células α): ação oposta — eleva glicemia em jejum.";""
"3555";"multipla";"História";"História Geral";"Globalização — origens";"Médio";"Vestibular";"2023";"As grandes navegações do século XV-XVI portuguesas e espanholas são consideradas o início da:";"Primeira fase da globalização — integração dos continentes pelo comércio";"Era do isolamento entre os continentes";"Industrialização europeia";"Democratização do comércio internacional";"Fim do feudalismo pela abolição da servidão";"a";"Grandes Navegações: primeiros contatos sistemáticos entre todos os continentes. Portugal (África, Brasil, Ásia) e Espanha (Américas) criaram rotas comerciais globais — integração econômica pela primeira vez na história. Marco da 1ª globalização — mas assimétrica (exploração colonial).";""
"3556";"multipla";"Geografia";"Solos";"Tipos de solo no Brasil";"Médio";"Vestibular";"2024";"O latossolo, predominante no Cerrado brasileiro, destaca-se por:";"Alta porosidade e boa drenagem, tornando-se produtivo com correção de acidez";"Alta fertilidade natural sem necessidade de adubação";"Ser impermeável e inadequado para irrigação";"Concentrar nutrientes na superfície sem necessidade de correção";"Ser exclusivamente arenoso e infértil";"a";"Latossolos: solos antigos, muito intemperizados, ácidos (pH baixo), pobres em nutrientes naturais, mas com excelente estrutura física (porosos, bem drenados, profundos). Com correção de acidez (calcário) e adubação → altamente produtivos. Base da agricultura do Cerrado (soja). Revolução agrícola do Cerrado: tecnologia venceu a acidez.";""
"3557";"multipla";"Filosofia";"Filosofia Contemporânea";"Habermas — ação comunicativa";"Difícil";"Vestibular";"2023";"Para Habermas, a 'ação comunicativa' se distingue da ação estratégica porque:";"Visa o entendimento mútuo racional, não a manipulação do outro";"É mais eficiente para alcançar objetivos individuais";"Ignora as condições sociais do diálogo";"Exige o silêncio dos participantes";"Só ocorre entre especialistas acadêmicos";"a";"Habermas (Teoria da Ação Comunicativa, 1981): ação estratégica = uso do outro como meio para fins próprios (manipulação). Ação comunicativa = interação orientada ao entendimento mútuo via argumentação racional em uma situação ideal de fala (sem coerção). Base da sua ética do discurso e teoria democrática deliberativa — a legitimidade das normas vem do consenso racional livre.";""
"3558";"multipla";"Sociologia";"Teoria Social";"Modernidade reflexiva — Giddens";"Difícil";"Vestibular";"2024";"O conceito de 'modernidade reflexiva' de Anthony Giddens refere-se a:";"A capacidade das sociedades modernas de questionar e reformar suas próprias práticas";"A reflexão filosófica sobre o passado pré-moderno";"A tendência das sociedades a repetir erros históricos";"A especialização crescente do conhecimento científico";"A incapacidade dos modernos de pensar criticamente";"a";"Giddens: modernidade reflexiva = as instituições modernas estão constantemente examinando e reformando suas práticas à luz de novas informações. Diferente da tradição (que se reproduz): a modernidade questiona a si mesma. Riscos: a reflexividade produz incerteza (ex.: decisões baseadas em conhecimento científico que muda). Conceito ligado à 'sociedade de risco' (Beck) e à modernidade 'líquida' (Bauman).";""
"3559";"multipla";"Literatura";"Poesia de Resistência";"Thiago de Mello";"Médio";"Vestibular";"2023";"Thiago de Mello, poeta amazonense, é conhecido pelo verso 'É permitido amar'. Sua obra caracteriza-se por:";"Poesia de resistência à Ditadura com lírica amazônica e humanismo";"Linguagem hermética e ausência de engajamento político";"Crítica ao ambientalismo e defesa do desenvolvimento";"Prosa poética sobre a vida urbana de São Paulo";"Imitação do Parnasianismo com temas clássicos";"a";"Thiago de Mello (1926-2022, AM): 'Faz escuro mas eu canto' (1965), 'Os Estatutos do Homem' — resistência poética à Ditadura Militar. 'Estatutos do Homem' (1964): declaração lírica de direitos humanos ('Fica decretado que agora vale a verdade...'). Poesia que une o universal (liberdade, amor, esperança) ao regional (Amazônia, natureza do Norte).";""
"3560";"multipla";"Matemática";"Estatística";"Média, mediana e moda";"Fácil";"Vestibular";"2024";"Para o conjunto {3, 5, 5, 7, 10}, a moda é:";"5";"3";"6";"7";"10";"a";"Moda = valor que aparece mais vezes. O número 5 aparece 2 vezes, os demais apenas 1 vez. Moda = 5.";""
"4401";"dissertativa";"Matemática";"Geometria Espacial";"Cilindro — volume e área";"Médio";"Vestibular";"2024";"Um cilindro tem raio de base 4 cm e altura 10 cm. Calcule seu volume e área total. (π≈3,14)";"";"";"";"";"";"";"Volume = πr²h = 3,14 × 16 × 10 = 502,4 cm³. Área lateral = 2πrh = 2 × 3,14 × 4 × 10 = 251,2 cm². Área das bases = 2πr² = 2 × 3,14 × 16 = 100,48 cm². Área total = 251,2 + 100,48 = 351,68 cm².";"V = 502,4 cm³; A_total = 351,68 cm²"
"4402";"dissertativa";"Física";"Eletricidade";"Capacitores";"Médio";"Vestibular";"2023";"O que é um capacitor? Qual a carga armazenada em um capacitor de 100 μF submetido a uma tensão de 12 V?";"";"";"";"";"";"";"Capacitor: dispositivo que armazena energia elétrica em campo elétrico entre duas placas condutoras separadas por um isolante (dielétrico). Capacitância C = Q/V. Q = C×V = 100×10⁻⁶ × 12 = 1,2×10⁻³ C = 1,2 mC. Energia armazenada: E = ½CV² = ½ × 100×10⁻⁶ × 144 = 7,2×10⁻³ J = 7,2 mJ. Aplicações: filtros eletrônicos, flash de câmeras, desfibriladores.";"Q = 1,2 mC = 1,2×10⁻³ C; energia armazenada = 7,2 mJ"
"4403";"dissertativa";"Química";"Inorgânica";"Sais — nomenclatura e propriedades";"Médio";"Vestibular";"2024";"O que são sais em química inorgânica? Dê a nomenclatura de NaCl, CaCO₃, FeSO₄ e explique como são formados.";"";"";"";"";"";"";"Sal: composto iônico formado por cátion (geralmente metálico) e ânion (geralmente não metálico ou radical). Formação: neutralização (ácido + base → sal + água): HCl + NaOH → NaCl + H₂O. Nomenclatura: ânion + 'de' + cátion. NaCl: cloreto de sódio (ânion cloreto Cl⁻; cátion Na⁺). CaCO₃: carbonato de cálcio (CO₃²⁻ = carbonato; Ca²⁺). FeSO₄: sulfato de ferro II (SO₄²⁻ = sulfato; Fe²⁺ — algarismo romano para estado de oxidação do Fe). Sais ácidos e básicos também existem.";"NaCl = cloreto de sódio. CaCO₃ = carbonato de cálcio. FeSO₄ = sulfato de ferro II. Formados por neutralização: ácido + base → sal + H₂O."
"4404";"dissertativa";"Biologia";"Genética";"Grupos sanguíneos ABO";"Médio";"Vestibular";"2023";"Explique o sistema ABO de grupos sanguíneos. Uma pessoa do tipo AB pode receber sangue de doador tipo A? Justifique.";"";"";"";"";"";"";"Sistema ABO (Karl Landsteiner): determinado pelo gene ABO com 3 alelos (Iᴬ, Iᴮ, i). Tipo A: genótipo IᴬIᴬ ou Iᴬi — antígeno A nas hemácias, anticorpo anti-B no plasma. Tipo B: IᴮIᴮ ou Iᴮi — antígeno B, anti-A. Tipo AB: IᴬIᴮ — antígenos A e B, sem anticorpos. Tipo O: ii — sem antígenos, anti-A e anti-B. AB pode receber de A? SIM — pessoa AB não tem anticorpos anti-A, logo não haverá aglutinação com sangue A. AB é receptor universal (no sistema ABO). O é doador universal. Na prática, transfusões são tipo-específicas por outros sistemas (Rh, etc.).";"AB: receptor universal (sem anticorpos). SIM, pode receber sangue A pois não produz anti-A."
"4405";"dissertativa";"História";"História do Brasil";"Coronelismo";"Médio";"Vestibular";"2024";"O que foi o coronelismo na República Velha? Como esse fenômeno moldou a política brasileira?";"";"";"";"";"";"";"Coronelismo (Vítor Nunes Leal, 'Coronelismo, Enxada e Voto', 1948): sistema político do interior brasileiro baseado no poder dos grandes proprietários rurais (coronéis) que controlavam os votos dos dependentes (posseiros, meeiros, seringueiros) em troca de favores (emprego, proteção jurídica). Mecanismos: voto de cabresto (coerção), voto a bico de pena (fraude eleitoral), pistolagem (violência). Coronéis barganhavam com governadores na Política dos Governadores — base da República Velha. Herança: clientelismo, patrimonialismo, captura do Estado por interesses privados — traços que persistem na política brasileira contemporânea segundo vários analistas.";"Coronelismo: coronéis controlavam votos dos dependentes em troca de favores. Base da Política dos Governadores. Herança: clientelismo e patrimonialismo persistentes."
"4406";"dissertativa";"Geografia";"Questão Urbana";"Mobilidade urbana";"Médio";"Vestibular";"2023";"Por que a mobilidade urbana é um problema crítico nas metrópoles brasileiras? Quais são as soluções apontadas pelo urbanismo contemporâneo?";"";"";"";"";"";"";"Problema: cidades brasileiras cresceram orientadas ao automóvel privado. São Paulo: ~40 km de congestionamento em horário de pico — custos de horas perdidas, poluição, stress, acidentes. Causas: subsídio ao carro (crédito, infraestrutura rodoviária), transporte público precário e caro, periferização da população (longas distâncias), especulação imobiliária. Soluções urbanísticas: (1) BRT (Bus Rapid Transit) — ônibus em faixa exclusiva; (2) Metrô e VLT (alto custo); (3) Ciclovias integradas; (4) Pedágio urbano (Londres, Estocolmo); (5) TOD (Transit-Oriented Development) — adensamento ao redor do transporte público; (6) Mobilidade ativa (caminhabilidade); (7) Carros elétricos e compartilhados.";"Metrópoles orientadas ao carro: congestionamento, poluição, exclusão periférica. Soluções: BRT, metrô, ciclovias, TOD, pedágio urbano."
"4407";"dissertativa";"Português";"Literatura";"Autores afro-brasileiros contemporâneos";"Médio";"Vestibular";"2024";"Como a literatura afro-brasileira contemporânea (Conceição Evaristo, Ale Duarte, Marcelino Freire) aborda a identidade negra e a herança da escravidão?";"";"";"";"";"";"";"Literatura afro-brasileira contemporânea: afirma a subjetividade negra como protagonista, não como objeto de compaixão ou exotismo. Conceição Evaristo (Escrevivência): autobiografia coletiva — a escrita como ato de sobrevivência e memória das mulheres negras. 'Ponciá Vicêncio', 'Becos da Memória'. Marcelino Freire: contos curtos, vozes marginalizadas, linguagem oral. Ale Duarte: literatura periférica de São Paulo. Temas recorrentes: racismo estrutural e cotidiano ('microagressões'), herança da escravidão e seus traumas transmitidos geracionalmente, resistência e ancestralidade (candomblé, quilombos como referências positivas), corpo negro como território político. Diverge da representação histórica dos negros como objetos — agora são sujeitos que escrevem sua própria história.";"Escrevivência (Evaristo): escrita como sobrevivência coletiva. Temas: racismo cotidiano, herança escravocrata, ancestralidade, corpo negro como território político — negros como sujeitos, não objetos."
"4408";"dissertativa";"Filosofia";"Filosofia da Natureza";"Ecologia profunda";"Médio";"Vestibular";"2023";"O que é ecologia profunda (deep ecology)? Como ela se diferencia do ambientalismo convencional?";"";"";"";"";"";"";"Ecologia profunda (Arne Næss, 1973): corrente filosófica que questiona o antropocentrismo na base — propõe o biocentrismo ou ecocentrismo: todos os seres vivos têm valor intrínseco, não apenas instrumental (útil para humanos). Ambientalismo convencional (raso): conserva a natureza para uso humano sustentável — ainda antropocêntrico. Ecologia profunda: mudança de consciência radical — o ser humano não é o centro do universo, é parte de uma teia de vida. Implicações: questiona o crescimento econômico, o consumismo, defende direitos da natureza (Constituição do Equador, 2008, concedeu direitos à Pacha Mama). Influência nas lutas indígenas e na filosofia ambiental contemporânea.";"Ecologia profunda: valor intrínseco de todos os seres vivos (biocentrismo/ecocentrismo). Diferença: ambientalismo convencional ainda é antropocêntrico (natureza útil para humanos)."
"4409";"dissertativa";"Sociologia";"Teoria Social";"Norbert Elias — processo civilizador";"Difícil";"Vestibular";"2024";"O que Norbert Elias entende por 'processo civilizador'? Como ele relaciona mudanças nos modos e costumes à formação do Estado moderno?";"";"";"";"";"";"";"Elias ('O Processo Civilizador', 1939): a 'civilização' não é um estado, mas um processo histórico de longa duração. Na Idade Média, impulsos (violência, sexualidade, funções corporais) eram expressos em público sem vergonha. Com a formação das cortes (séc. XV-XVIII), a interdependência entre pessoas aumentou — era necessário controlar os próprios impulsos para navegar nas redes sociais complexas. Resultado: privatização das funções corporais, refinamento dos modos, vergonha e repugnância como controles internalizados. Relação com o Estado: o monopólio estatal da violência legítima (Weber) e o monopólio fiscal criaram estruturas de interdependência que exigiram autocontrole crescente. Civilização = interiorização de coerções externas.";"Processo civilizador: autocontrole dos impulsos cresce com a interdependência social e o Estado. Cortes reais exigiram refinamento — violência e funções corporais tornam-se privadas."
"4410";"dissertativa";"Literatura";"Drama Contemporâneo";"Plínio Marcos";"Médio";"Vestibular";"2023";"Plínio Marcos é considerado o dramaturgo da marginalidade brasileira. Quais são os temas e o estilo de sua obra?";"";"";"";"";"";"";"Plínio Marcos (1935-1999, Santos/SP): teatro visceral que dá voz aos excluídos. Obras: 'Dois Perdidos numa Noite Suja', 'Navalha na Carne', 'Homens de Papel'. Cenários: pensões miseráveis, cabarés, prisões. Personagens: prostitutas, cafetões, ladrões, mendigos. Estilo: linguagem crua e chula dos ambientes marginais, violência explícita, conflitos de sobrevivência e dominação, ausência de redenção moral. Fortemente censurado durante a Ditadura (suas peças eram consideradas 'imorais'). Relevância: deu humanidade e voz a quem a sociedade invisibilizava — antecipou temáticas da periferia que hoje dominam a literatura e o cinema brasileiros.";"Teatro da marginalidade: prostitutas, ladrões, mendigos em cenários de miséria. Linguagem crua, violência, sem redenção. Muito censurado — humanizou os invisibilizados."
