"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3811";"multipla";"Física";"Física Nuclear";"Fissão Nuclear";"Médio";"Vestibular";"2024";"A fissão nuclear é o processo no qual:";"Um núcleo pesado se divide em dois ou mais núcleos menores com liberação de energia";"Dois núcleos leves se unem formando um mais pesado";"Elétrons são emitidos por um átomo excitado";"Um próton é convertido em nêutron";"A massa é completamente convertida em luz";"a";"Fissão: núcleos pesados (U-235, Pu-239) se dividem ao absorver um nêutron, liberando energia (E = mc²), nêutrons (que causam reação em cadeia) e radiação. Usada em reatores nucleares e na bomba atômica. Fusão é o processo inverso (H + H → He, energia do Sol).";""
"3812";"multipla";"Química";"Termoquímica";"Combustão";"Médio";"Vestibular";"2024";"A combustão completa do metano (CH₄) produz:";"CO₂ e H₂O (ΔH < 0 — reação exotérmica)";"CO e H₂O";"C e H₂O";"CO₂ e H₂";"CH₃OH";"a";"Combustão completa: CH₄ + 2O₂ → CO₂ + 2H₂O. ΔH° = −890 kJ/mol (exotérmica). Combustão incompleta (sem O₂ suficiente) produz CO (monóxido de carbono — tóxico) e fuligem (C).";""
"3813";"multipla";"Biologia";"Fisiologia Vegetal";"Respiração Celular Vegetal";"Médio";"Vestibular";"2024";"As plantas realizam fotossíntese durante o dia. De noite (sem luz), realizam:";"Apenas respiração celular aeróbica (consomem O₂ e liberam CO₂)";"Fotossíntese e respiração simultaneamente";"Apenas fermentação alcoólica";"Nenhum processo metabólico";"Síntese de clorofila exclusivamente";"a";"Plantas (como todos os seres vivos) realizam respiração celular 24 horas por dia, consumindo O₂ e liberando CO₂. Durante o dia, a fotossíntese produz mais O₂ do que a respiração consome — saldo positivo de O₂. À noite, sem fotossíntese, apenas a respiração acontece — as plantas consomem O₂.";""
"3814";"multipla";"História";"Brasil Contemporâneo";"Eleição 2002";"Fácil";"Vestibular";"2024";"Luiz Inácio Lula da Silva foi eleito presidente do Brasil em 2002. Qual partido o elegeu?";"PT (Partido dos Trabalhadores)";"PSDB";"MDB";"PDT";"PCdoB";"a";"Lula foi eleito pelo PT em 2002, depois de três derrotas anteriores (1989, 1994, 1998). O PT foi fundado em 1980 por sindicalistas, intelectuais e movimentos sociais, com base no ABC paulista. Lula foi o primeiro operário a ser eleito presidente do Brasil.";""
"3815";"multipla";"Língua Portuguesa";"Estilística";"Eufemismo e Disfemismo";"Médio";"Vestibular";"2024";"'Ele passou para um plano melhor' (em vez de 'ele morreu') é um exemplo de:";"Eufemismo — suavização de termo forte ou desagradável";"Disfemismo — substituição por termo mais agressivo";"Hipérbole";"Ironia";"Metáfora estrutural";"a";"Eufemismo: substituição de palavra ou expressão de conotação negativa por outra mais suave. 'Falecer', 'partir', 'ir para um lugar melhor' são eufemismos para morrer. Disfemismo (oposto): usar termo mais agressivo que o usual.";""
"3816";"multipla";"Filosofia";"Filosofia da Mente";"Dualismo";"Médio";"Vestibular";"2024";"O dualismo mente-corpo de Descartes propõe que:";"Mente (res cogitans) e corpo (res extensa) são substâncias distintas e irredutíveis";"Mente e corpo são a mesma substância";"Só o corpo existe; a mente é ilusão";"Só a mente existe; o corpo é representação mental";"Mente e corpo interagem apenas por vontade divina";"a";"Descartes propôs dois tipos de substância: res cogitans (coisa pensante = mente, imaterial) e res extensa (coisa extensa = corpo, material). Isso cria o 'problema mente-corpo': como substâncias tão distintas interagem? Descartes propôs a glândula pineal como ponto de interação (hoje refutado).";""
"3817";"multipla";"Matemática";"Funções";"Zeros da Função";"Médio";"Vestibular";"2024";"Os zeros da função f(x) = x² − 4 são:";"x = 2 e x = −2";"x = 4 e x = −4";"x = 2 e x = 0";"x = 0 e x = −4";"x = 1 e x = −1";"a";"f(x) = 0 → x² − 4 = 0 → x² = 4 → x = ±2. Os zeros são os pontos onde o gráfico cruza o eixo x.";""
"3818";"multipla";"Química";"Soluções";"Solubilidade";"Médio";"Vestibular";"2024";"Uma solução saturada é aquela que:";"Contém a quantidade máxima de soluto dissolvido a determinada temperatura";"Tem concentração zero";"Está em ebulição";"Não pode mais receber solvente";"É formada por apenas um componente";"a";"Solução saturada: concentração de soluto atingiu o máximo possível a determinada temperatura (solubilidade máxima). Adicionar mais soluto → precipita. Solução insaturada: abaixo do limite. Supersaturada: acima do limite (instável, cristaliza com agitação).";""
"3819";"multipla";"Biologia";"Zoologia";"Aves";"Fácil";"Vestibular";"2024";"As aves são vertebrados caracterizados por:";"Penas, bico sem dentes, esqueleto pneumático e homeotermia";"Escamas e pele seca";"Três câmaras cardíacas";"Respiração cutânea";"Reprodução por larvas";"a";"Características das aves: penas (derivadas de escamas de répteis), bico córneo sem dentes (exceto em espécies extintas), esqueleto pneumático (ossos ocos → leves), dois pulmões + sacos aéreos, homeotermia (endotérmicos), quatro câmaras cardíacas, reprodução ovípara.";""
"3820";"multipla";"Geografia";"Brasil";"Regiões Metropolitanas";"Fácil";"Vestibular";"2024";"A Região Metropolitana de São Paulo é a maior do Brasil e uma das maiores do mundo. Qual é seu principal problema socioambiental?";"Poluição do ar, enchentes, ilhas de calor e déficit habitacional";"Falta de recursos hídricos";"Baixa densidade demográfica";"Ausência de infraestrutura de transporte";"Excesso de áreas verdes urbanas";"a";"A RMSP enfrenta: poluição do ar (frota de veículos, inversão térmica), enchentes (impermeabilização do solo, ocupação das várzeas), ilhas de calor (concreto e asfalto), déficit habitacional (favelas, cortiços), tráfego congestionado e desigualdade socioespacial extrema.";""
"4531";"dissertativa";"Matemática";"Geometria Analítica";"Área por Coordenadas";"Médio";"Vestibular";"2024";"Calcule a área do triângulo com vértices A(0,0), B(4,0) e C(2,3) usando a fórmula das coordenadas.";"";"";"";"";"";"";"Fórmula: A = (1/2)|x_A(y_B − y_C) + x_B(y_C − y_A) + x_C(y_A − y_B)|. A = (1/2)|0(0−3) + 4(3−0) + 2(0−0)| = (1/2)|0 + 12 + 0| = (1/2)(12) = 6 cm². Verificação alternativa: base AB = 4, altura (distância de C à reta y=0) = 3. A = b×h/2 = 4×3/2 = 6 ✓.";"6 cm²"
"4532";"dissertativa";"Física";"Física Moderna";"Radioatividade";"Médio";"Vestibular";"2024";"Explique o conceito de meia-vida radioativa e calcule: se um isótopo tem meia-vida de 10 anos e início com 80 g, quanto resta após 30 anos?";"";"";"";"";"";"";"Meia-vida (t₁/₂): tempo para metade dos átomos radioativos decair. Após cada meia-vida, a massa é dividida por 2. Após 30 anos = 3 meias-vidas: 80 → 40 → 20 → 10 g. Fórmula: m = m₀ × (1/2)^(t/t₁/₂) = 80 × (1/2)³ = 80/8 = 10 g. Aplicações: datação por C-14 (t₁/₂ = 5.730 anos), medicina nuclear (diagnóstico e tratamento).";"10 g restam após 30 anos (3 meias-vidas de 10 anos cada)"
"4533";"dissertativa";"Química";"Eletroquímica";"Galvanoplastia";"Médio";"Vestibular";"2024";"Explique o processo de galvanoplastia e sua aplicação industrial.";"";"";"";"";"";"";"Galvanoplastia (eletrodeposição): processo de eletrólise pelo qual se deposita uma camada metálica fina sobre um objeto (geralmente de metal mais barato). Funcionamento: o objeto a ser revestido é ligado ao cátodo; o metal de revestimento é o ânodo; ambos imersos em solução do sal do metal. A corrente elétrica oxida o ânodo (dissolve o metal) e reduz o cátion no cátodo (deposita o metal). Aplicações: cromagem (cobre coberto com cromo para resistência e brilho), prata (prateamento de joias), ouro (bijuterias douradas), zinco (galvanização do aço para evitar ferrugem).";"Eletrólise que deposita metal nobre sobre objeto metálico; aplicações: cromagem, prateamento, galvanização do aço contra ferrugem"
"4534";"dissertativa";"Biologia";"Parasitologia";"Doenças Tropicais";"Médio";"Vestibular";"2024";"Compare dengue, zika e chikungunya: agente causador, vetor e principais manifestações clínicas.";"";"";"";"";"";"";"Todas são transmitidas pela fêmea do Aedes aegypti (e A. albopictus). Dengue: vírus DENV (4 sorotipos). Sintomas: febre alta, dores musculares e articulares intensas ('osso quebrado'), manchas na pele. Pode evoluir para dengue grave (hemorragias). Zika: vírus ZIKV. Sintomas mais leves (febre baixa, exantema, conjuntivite). Risco grave: microcefalia em bebês de mães infectadas na gravidez (epidemia Brasil 2015-16). Chikungunya: vírus CHIKV. Dor articular intensa e prolongada (chikungunya = 'aquele que se dobra' em maconde) que pode durar meses. Não há vacina (exceto dengue, parcialmente).";"Todas transmitidas pelo Aedes. Dengue: febre alta e dores; Zika: leve mas causa microcefalia; Chikungunya: dor articular crônica intensa"
"4535";"dissertativa";"História";"Revoluções";"Revolução Industrial 4.0";"Médio";"Vestibular";"2024";"O que é a 4ª Revolução Industrial e quais são suas tecnologias centrais?";"";"";"";"";"";"";"O termo '4ª Revolução Industrial' (Klaus Schwab, FEM) descreve a convergência de tecnologias físicas, digitais e biológicas que transformam a produção e a sociedade. Tecnologias centrais: (1) Inteligência Artificial e machine learning; (2) Internet das Coisas (IoT) — objetos conectados; (3) Robótica avançada e automação; (4) Impressão 3D (manufatura aditiva); (5) Big Data e computação em nuvem; (6) Biotecnologia (CRISPR, edição genética); (7) Blockchain; (8) Realidade aumentada e virtual. Impactos: automação do trabalho, personalização da produção, novos modelos de negócio, questões éticas sobre privacidade e desigualdade.";"4ª Rev. Industrial: IA, IoT, robótica, Big Data, biotecnologia e impressão 3D — fusão do físico, digital e biológico (Schwab)"
"4536";"dissertativa";"Língua Portuguesa";"Literatura";"Autores Africanos de Língua Portuguesa";"Médio";"Vestibular";"2024";"Cite e caracterize dois autores africanos de língua portuguesa que têm relevância no vestibular.";"";"";"";"";"";"";"(1) Mia Couto (Moçambique): um dos maiores escritores africanos de língua portuguesa. Cria uma linguagem poética e inventiva que mistura português com línguas bantas. Obras: 'Terra Sonâmbula', 'Cada Homem é uma Raça', 'A Varanda do Frangipani'. Temas: guerra, identidade, magia, natureza e humanidade. (2) José Saramago (Portugal): Nobel de Literatura 1998 — tecnicamente português mas canônico nos vestibulares. Obras: 'O Memorial do Convento', 'Ensaio sobre a Cegueira', 'O Evangelho Segundo Jesus Cristo'. Outros autores relevantes: José Eduardo Agualusa (Angola), Ondjaki (Angola).";"Mia Couto (Moçambique): linguagem inventiva e poética, temas pós-coloniais. José Saramago (Portugal/Nobel 1998): narrativa alegórica e crítica social"
"4537";"dissertativa";"Filosofia";"Filosofia da Tecnologia";"Ética Digital";"Médio";"Vestibular";"2024";"Quais são os principais princípios de uma ética digital, segundo as discussões contemporâneas?";"";"";"";"";"";"";"A ética digital discute os valores que devem orientar o desenvolvimento e uso das tecnologias digitais. Princípios centrais: (1) Privacidade e proteção de dados (ex.: LGPD no Brasil, GDPR na Europa): cada pessoa tem direito de controlar suas informações; (2) Transparência algorítmica: sistemas de IA devem ser explicáveis, não 'caixas-pretas'; (3) Não maleficência: tecnologias não devem causar dano (deepfakes, vigilância em massa); (4) Inclusão e acessibilidade: tecnologias não devem aprofundar exclusão; (5) Responsabilidade: quem cria/opera sistemas digitais é responsável pelos seus impactos; (6) Autonomia humana: IA deve apoiar, não substituir a capacidade decisória humana.";"Ética digital: privacidade, transparência algorítmica, não maleficência, inclusão, responsabilidade e preservação da autonomia humana"
"4538";"dissertativa";"Sociologia";"Juventude";"Geração Z";"Médio";"Vestibular";"2024";"Quais características sociológicas marcam a Geração Z (nascidos entre 1997-2012)?";"";"";"";"";"";"";"A Geração Z ('nativos digitais plenos') é marcada por: (1) Imersão digital desde o nascimento — a internet e as redes sociais são ambiente natural; (2) Atenção fragmentada e hiperconectividade — múltiplas telas simultâneas; (3) Consciência social e política — mais engajados em causas como diversidade, clima, LGBTQIA+; (4) Saúde mental fragilizada — altas taxas de ansiedade, depressão e solidão relacionadas ao uso intensivo de redes sociais; (5) Empreendedorismo individual e economia de criadores (influencers); (6) Ceticismo em relação a instituições tradicionais (partidos, religiões, grandes empresas).";"Geração Z: nativos digitais, engajados em causas sociais, saúde mental fragilizada pelo uso de redes, céticos em relação a instituições tradicionais"
"4539";"dissertativa";"Geografia";"Geopolítica";"Conflito Russo-Ucraniano";"Médio";"Vestibular";"2024";"Quais são as causas geopolíticas do conflito entre Rússia e Ucrânia, iniciado em 2022?";"";"";"";"";"";"";"Causas geopolíticas: (1) Expansão da OTAN para o leste europeu: a Rússia considera inaceitável que países ex-soviéticos (Geórgia, Ucrânia) entrem na aliança militar ocidental — ameaça à sua zona de influência; (2) Identidade e história: Putin rejeita a Ucrânia como nação independente, afirmando que russos e ucranianos são 'um único povo'; (3) Crimeia: Rússia anexou a Crimeia em 2014 — a guerra de 2022 busca ampliar o controle sobre o leste ucraniano (Donbass); (4) Posição geoestratégica: a Ucrânia é corredor energético e tamão geopolítico entre a Rússia e a Europa; (5) Choque de modelos: democracia liberal europeia vs. autoritarismo russo.";"Expansão da OTAN, recusa russa à soberania ucraniana, Crimeia (2014), posição geoestratégica e choque de modelos políticos são as causas do conflito"
"4540";"dissertativa";"Matemática";"Álgebra";"Binômio de Newton";"Difícil";"Vestibular";"2024";"Desenvolva (x + 2)³ usando o Binômio de Newton e determine o coeficiente do termo em x².";"";"";"";"";"";"";"Binômio de Newton: (a+b)^n = Σ C(n,k) a^(n-k) b^k. (x+2)³: k=0: C(3,0)x³(2⁰) = x³; k=1: C(3,1)x²(2¹) = 3×2×x² = 6x²; k=2: C(3,2)x(2²) = 3×4×x = 12x; k=3: C(3,3)x⁰(2³) = 8. Resultado: (x+2)³ = x³ + 6x² + 12x + 8. O coeficiente do termo em x² é 6.";"(x+2)³ = x³ + 6x² + 12x + 8; coeficiente de x² = 6"
