"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4623";"multipla";"Fisica";"Eletromagnetismo";"Transformadores";"Medio";"Vestibular";"2024";"Em um transformador ideal, a relacao entre tensoes e numero de espiras e:";"V1/V2 = N1/N2";"V1/V2 = N2/N1";"V1*V2 = N1*N2";"V1+V2 = N1+N2";"V1/N1 = V2*N2";"a";"No transformador ideal: V1/V2 = N1/N2 (proporcao direta entre tensao e numero de espiras). Para potencia: V1*I1 = V2*I2.";""
"4624";"multipla";"Fisica";"Mecanica";"Forca centripeta";"Medio";"Vestibular";"2024";"Um objeto em MCU de raio R com velocidade angular w experimenta uma aceleracao centripeta de:";"w^2 * R";"w * R";"w^2 / R";"R / w^2";"2*w*R";"a";"A aceleracao centripeta e ac = w^2 * R = v^2/R, dirigida para o centro da circunferencia.";""
"4625";"multipla";"Fisica";"Optica";"Difracao";"Dificil";"Vestibular";"2024";"A difracao da luz e o fenomeno pelo qual a luz:";"Contorna obstaculos e se propaga por frestas";"Muda de direcao ao mudar de meio";"Volta ao meio de origem";"Divide-se em componentes de frequencias diferentes";"E absorvida pelo obstáculo";"a";"A difracao e o fenomeno pelo qual ondas (incluindo a luz) contornam obstaculos ou se espalham ao passar por aberturas. Evidencia o comportamento ondulatorio da luz.";""
"4626";"multipla";"Fisica";"Mecanica";"Leis de Newton - 3a lei";"Facil";"Vestibular";"2024";"A 3a Lei de Newton (acao e reacao) afirma que:";"Para toda acao ha uma reacao igual e oposta";"Forca = massa x aceleracao";"Corpos em repouso tendem a permanecer em repouso";"Trabalho = forca x deslocamento";"Energia e sempre conservada";"a";"3a Lei de Newton: se um corpo A exerce uma forca sobre B, entao B exerce uma forca de igual modulo, mesma direcao e sentido oposto sobre A (par acao-reacao).";""
"4627";"multipla";"Fisica";"Termodinamica";"Condutividade termica";"Medio";"Vestibular";"2024";"Entre os metais, o melhor condutor de calor e:";"Prata";"Ouro";"Cobre";"Ferro";"Aluminio";"a";"A prata e o melhor condutor termico entre os metais (condutividade termica ≈ 429 W/m.K), seguida pelo cobre (385 W/m.K) e ouro (314 W/m.K).";""
"4628";"multipla";"Fisica";"Eletricidade";"Semicondutores";"Dificil";"Vestibular";"2024";"Os transistores sao fabricados com materiais semicondutores como:";"Silicio e germanio";"Cobre e aluminio";"Ouro e prata";"Ferro e niquel";"Sodio e cloro";"a";"Silicio (Si) e germanio (Ge) sao os semicondutores mais usados na eletronica. O silicio e o principal, base de chips, transistores e circuitos integrados.";""
"4629";"multipla";"Fisica";"Mecanica";"Grandezas escalares e vetoriais";"Facil";"Vestibular";"2024";"Qual das seguintes grandezas e escalar (nao tem direcao)?";"Temperatura";"Forca";"Velocidade";"Aceleracao";"Deslocamento";"a";"Grandezas escalares (apenas modulo): temperatura, massa, volume, energia, tempo, pressao. Grandezas vetoriais (modulo + direcao + sentido): forca, velocidade, aceleracao, deslocamento.";""
"4630";"multipla";"Quimica";"Quimica Organica";"Hidrocarbonetos aromaticos";"Medio";"Vestibular";"2024";"O naftaleno, presente em naftalina, e um hidrocarboneto aromatico policiclico formado por dois aneis de benzeno. Sua formula e:";"C10H8";"C6H6";"C8H8";"C12H10";"C10H6";"a";"O naftaleno tem formula C10H8, formado por dois aneis benzenicos fundidos. E o principal componente da naftalina (repelente de traças).";""
"4631";"multipla";"Quimica";"Quimica Inorganica";"Solubilidade";"Medio";"Vestibular";"2024";"O principio 'semelhante dissolve semelhante' significa que:";"Solventes polares dissolvem solutos polares";"Acidos dissolvem bases";"Solucoes saturadas dissolvem mais soluto";"O calor aumenta a dissolucao";"A pressao aumenta a solubilidade";"a";"Substancias polares se dissolvem em solventes polares (ex.: NaCl em agua) e substancias apolares em solventes apolares (ex.: gordura em benzeno). 'Like dissolves like'.";""
"4632";"multipla";"Quimica";"Bioquimica";"DNA e RNA";"Medio";"Vestibular";"2024";"A base nitrogenada presente no RNA mas ausente no DNA e o:";"Uracil";"Timina";"Guanina";"Citosina";"Adenina";"a";"O RNA contem uracil (U) no lugar da timina (T). Ambos tem adenina, guanina e citosina. No DNA: A-T e G-C. No RNA: A-U e G-C.";""
"4633";"multipla";"Quimica";"Quimica Organica";"Saponificacao";"Medio";"Vestibular";"2024";"A saponificacao e a reacao de producao de sabao a partir de gordura (ester) com:";"Base forte (NaOH ou KOH)";"Acido forte";"Agua quente";"Alcool";"Enzimas";"a";"A saponificacao e a reacao de hidrolise basica de gorduras (triglicerideos): gordura + NaOH -> glicerol + sabao (sal de acido graxo).";""
"4634";"multipla";"Quimica";"Quimica Inorganica";"Hidroxidos";"Facil";"Vestibular";"2024";"O hidroxido de sodio (NaOH) e popularmente conhecido como:";"Soda caustica";"Cal virgem";"Agua sanitaria";"Agua-forte";"Barrilha";"a";"O NaOH (hidroxido de sodio) e a soda caustica, base forte amplamente usada na industria, em saponificacao e como desentupidor.";""
"4635";"multipla";"Quimica";"Quimica Ambiental";"Descarte de residuos";"Medio";"Vestibular";"2024";"O descarte inadequado de baterias e pilhas causa poluicao por metais pesados como mercurio, cadmio e chumbo. Qual a forma correta de descarte?";"Pontos de coleta especializados";"Lixo organico";"Lixo comum";"Esgoto sanitario";"Queima a ceu aberto";"a";"Baterias e pilhas devem ser descartadas em pontos de coleta especializados (estabelecimentos comerciais ou postos de coleta), pois contem metais toxicos que contaminam o solo e a agua.";""
"4636";"multipla";"Quimica";"Tabela Periodica";"Gases nobres";"Facil";"Vestibular";"2024";"Os gases nobres (grupo 18) sao quimicamente inertes porque:";"Possuem a camada de valencia completa";"Sao muito pesados";"Nao possuem eletrons";"Tem alta eletronegatividade";"Existem apenas como atomos isolados";"a";"Gases nobres (He, Ne, Ar, Kr, Xe, Rn) tem 8 eletrons na camada de valencia (exceto He, com 2), configuracao estavel que nao favorece reacoes quimicas.";""
"4637";"multipla";"Quimica";"Quimica Organica";"Polimeros sinteticos";"Medio";"Vestibular";"2024";"O nylon e um polimero sintetico classificado como:";"Poliamida";"Poliester";"Polietileno";"Polipropileno";"Policarbonato";"a";"O nylon e uma poliamida sintetica: seus monomeros sao unidos por ligacoes amida (-CO-NH-). Foi o primeiro polimero sintetico a ser produzido industrialmente (DuPont, 1935).";""
"4638";"multipla";"Quimica";"Quimica Inorganica";"Reacoes de reducao e oxidacao";"Medio";"Vestibular";"2024";"Na reacao Fe + CuSO4 -> FeSO4 + Cu, o ferro e:";"Oxidado (agente redutor)";"Reduzido (agente oxidante)";"Nao participa da reacao redox";"Catalisador";"Produto";"a";"Fe perde eletrons (Fe -> Fe^2+ + 2e-): e oxidado. O agente redutor e o que cede eletrons e se oxida. O cobre (Cu^2+) ganha eletrons e e reduzido.";""
"4639";"multipla";"Quimica";"Quimica Organica";"Isomeria";"Dificil";"Vestibular";"2024";"A isomeria geometrica cis-trans ocorre em compostos com:";"Dupla ligacao e substituintes diferentes nos carbonos sp2";"Carbono quiral";"Aneis ciclicos";"Ligacoes triplas";"Heteroatomos";"a";"A isomeria geometrica (cis-trans ou Z/E) ocorre em alcenos com dois substituintes diferentes em cada carbono da dupla ligacao, impedindo a rotacao livre.";""
"4640";"multipla";"Biologia";"Fisiologia Humana";"Respiracao celular";"Medio";"Vestibular";"2024";"O processo que produz a maior quantidade de ATP na respiracao celular aerobica e:";"Fosforilacao oxidativa (cadeia respiratoria)";"Glicólise";"Ciclo de Krebs";"Fermentacao lactica";"Fotossintese";"a";"A fosforilacao oxidativa (cadeia de transporte de eletrons) na membrana interna da mitocondria e responsavel por cerca de 32-34 dos 36-38 ATP gerados na respiracao aerobica.";""
"4641";"multipla";"Biologia";"Genetica";"Projeto Genoma";"Medio";"Vestibular";"2024";"O Projeto Genoma Humano (concluido em 2003) sequenciou todo o DNA humano e revelou que o numero aproximado de genes e:";"Cerca de 20-25 mil genes";"Cerca de 100 mil genes";"Cerca de 3 bilhoes de genes";"Apenas 1.000 genes";"Cerca de 3 mil genes";"a";"O Projeto Genoma revelou que humanos tem cerca de 20-25 mil genes codificantes de proteinas (muito menos que o esperado), num genoma com 3 bilhoes de pares de bases.";""
"4642";"multipla";"Biologia";"Ecologia";"Desequilibrio ecologico";"Medio";"Vestibular";"2024";"A introducao de especies exoticas em novos habitats pode causar desequilibrio ecologico porque:";"Podem se tornar invasoras, competindo com especies nativas";"Sempre sao extintas rapidamente";"Melhoram a biodiversidade local";"Sao imunes a predadores";"Nao interagem com especies locais";"a";"Especies exoticas invasoras podem causar graves desequilibrios: competem com especies nativas por recursos, predam-nas, transmitem doencas ou alteram habitats.";""
"4643";"multipla";"Biologia";"Fisiologia Humana";"Sistema osmoregulacao";"Dificil";"Vestibular";"2024";"O hormonio ADH (hormonio antidiuretico) atua nos tubulos renais para:";"Aumentar a reabsorcao de agua";"Aumentar a eliminacao de sodio";"Diminuir a filtracao glomerular";"Estimular a producao de urina diluida";"Reduzir a pressao arterial";"a";"O ADH (vasopressina) e produzido pela hipofise e age nos tubulos coletores renais, aumentando a permeabilidade a agua, o que aumenta a reabsorcao de agua e concentra a urina.";""
"4644";"multipla";"Biologia";"Evolucao";"Especiacao";"Medio";"Vestibular";"2024";"A especiacao alopatrica ocorre quando:";"Populacoes sao separadas por barreiras geograficas";"Duas populacoes se separam no mesmo territorio";"A mutacao e o unico mecanismo envolvido";"Especies se hibridizam";"A selecao artificial e aplicada";"a";"Especiacao alopatrica: populacoes se tornam geograficamente isoladas, evoluem independentemente e eventualmente acumulam diferencas suficientes para nao mais se reproduzir entre si.";""
"4645";"multipla";"Biologia";"Botanica";"Gimnospermas";"Facil";"Vestibular";"2024";"O pinheiro-do-parana (Araucaria angustifolia) e uma gimnosperma. As sementes das gimnospermas estao:";"Nuas, nao envolvidas pelo fruto";"Dentro do fruto";"Nas flores";"Nas folhas";"No caule";"a";"Gimnospermas (pinheiros, ciprestes, ginkgo) tem sementes 'nuas', nao protegidas por fruto. O nome vem do grego: gymnos = nu, sperma = semente.";""
"4646";"multipla";"Biologia";"Fisiologia Humana";"Sistema muscular";"Medio";"Vestibular";"2024";"A proteina responsavel pela contracao muscular, que desliza sobre a actina, e a:";"Miosina";"Queratina";"Colágeno";"Elastina";"Troponina";"a";"Na contracao muscular (teoria dos filamentos deslizantes), as cabecas de miosina se ligam a actina e deslizam, encurtando o sarcômero. A miosina e o motor molecular.";""
"4647";"multipla";"Biologia";"Ecologia";"Bioma Mata Atlantica";"Medio";"Vestibular";"2024";"A Mata Atlantica e considerada um dos biomas mais ameacados do mundo. Qual percentual de sua cobertura original foi preservada?";"Cerca de 12-15%";"Cerca de 50%";"Cerca de 80%";"Menos de 1%";"Cerca de 30%";"a";"A Mata Atlantica perdeu cerca de 85-88% de sua cobertura original por desmatamento. Restam fragmentos de 12-15%, concentrados no SE e Sul do Brasil, ainda com alta biodiversidade.";""
"4648";"multipla";"Historia";"Historia do Brasil";"Bandeirantismo";"Medio";"Vestibular";"2024";"As bandeiras de apresamento, que percorreram o interior do Brasil no seculo XVII, tinham como objetivo principal:";"Capturar indigenas para escravidao";"Encontrar ouro e pedras preciosas";"Fundar missoes jesuiticas";"Combater invasores estrangeiros";"Cartografar o territorio";"a";"As bandeiras de apresamento (sec. XVII) saiam de Sao Paulo para capturar indigenas das missoes jesuiticas e aldeias para trabalho escravo nas fazendas paulistas.";""
"4649";"multipla";"Historia";"Historia Geral";"Iluminismo";"Medio";"Vestibular";"2024";"O Iluminismo do seculo XVIII defendia a supremacia da:";"Razao";"Fe";"Tradicao";"Nobreza";"Revelacao divina";"a";"O Iluminismo (Seculo das Luzes) colocava a razao humana como instrumento supremo de conhecimento e transformacao social, criticando o absolutismo, a Igreja e a superstição.";""
"4650";"multipla";"Historia";"Historia Contemporanea";"Imperialismo";"Medio";"Vestibular";"2024";"O imperialismo do final do seculo XIX foi motivado, entre outros fatores, pela necessidade de:";"Matérias-primas e novos mercados consumidores";"Missoes religiosas em outros continentes";"Refugio para populacoes excedentes";"Expansao territorial por motivos culturais";"Controle das rotas de peregrinacao";"a";"O imperialismo foi impulsionado pelo capitalismo industrial: necessidade de materias-primas para as industrias, mercados consumidores para produtos manufaturados e investimentos de capital.";""
"4651";"multipla";"Historia";"Historia do Brasil";"Vargas - Era Democratica";"Medio";"Vestibular";"2024";"Getulio Vargas retornou ao poder em 1950 pelo voto popular. Seu segundo governo foi marcado pela criacao de:";"Petrobras";"BNDES";"Vale do Rio Doce";"Embraer";"CSN";"a";"No segundo governo Vargas (1951-1954), foi criada a Petrobras (1953), sob o lema 'O petroleo e nosso', representando o projeto nacionalista e desenvolvimentista de Vargas.";""
"4652";"multipla";"Historia";"Historia Contemporanea";"Descolonizacao asiatica";"Medio";"Vestibular";"2024";"A India conquistou sua independencia do dominio britanico em 1947, liderada por:";"Mahatma Gandhi e Jawaharlal Nehru";"Muhammad Ali Jinnah e Nehru";"Jawaharlal Nehru e Indira Gandhi";"Subhas Chandra Bose e Gandhi";"Nehru e Ho Chi Minh";"a";"A independencia da India foi resultado da luta de Mahatma Gandhi (resistencia nao-violenta, satyagraha) e Jawaharlal Nehru (primeiro Primeiro-Ministro da India independente).";""
"4653";"multipla";"Geografia";"Industria";"Revolucao Industrial";"Facil";"Vestibular";"2024";"A Primeira Revolucao Industrial teve inicio no seculo XVIII em:";"Inglaterra";"Franca";"Alemanha";"Estados Unidos";"Italia";"a";"A Primeira Revolucao Industrial iniciou-se na Inglaterra no seculo XVIII, com a substituicao do trabalho artesanal pela maquina a vapor e producao em escala fabril.";""
"4654";"multipla";"Geografia";"Geopolitica";"Terrorismo";"Medio";"Vestibular";"2024";"O atentado de 11 de setembro de 2001 em Nova York desencadeou um novo ciclo de politica externa americana, com a chamada 'Guerra ao Terror'. Qual pais foi invadido em seguida?";"Afeganistao";"Iraque";"Siria";"Irao";"Arabia Saudita";"a";"Apos o 11/09/2001, os EUA invadiram o Afeganistao em outubro de 2001 para destruir o Al-Qaeda e o regime taliba que o abrigava. O Iraque foi invadido em 2003.";""
"4655";"multipla";"Geografia";"Urbanizacao";"Primate city";"Dificil";"Vestibular";"2024";"O conceito de 'cidade primaz' (primate city) refere-se a uma cidade que:";"Domina desproporcionalmente a rede urbana nacional";"Tem a maior area territorial do pais";"E a capital politica do pais";"Foi fundada primeiro no territorio";"Tem maior numero de monumentos historicos";"a";"Cidade primaz (Mark Jefferson, 1939) e a cidade que domina desproporcionalmente a rede urbana, sendo muito maior que as demais em populacao, economia e funcoes. Ex.: Paris, Buenos Aires.";""
"4656";"multipla";"Geografia";"Agua";"Escassez hidrica";"Medio";"Vestibular";"2024";"Apesar de o Brasil possuir a maior reserva de agua doce do mundo, enfrenta problemas de escassez em:";"Nordeste semiárido";"Regiao Amazonica";"Pantanal";"Sul do pais";"Rio Grande do Sul";"a";"O Nordeste semiárido (poligono das secas) sofre com escassez hidrica estrutural, com precipitacoes irregulares, alta evaporacao e baixa disponibilidade de agua superficial.";""
"4657";"multipla";"Lingua Portuguesa";"Gramatica";"Paralelismo sintático";"Dificil";"Vestibular";"2024";"O paralelismo sintatico exige que elementos coordenados pertencam a:";"Mesma classe gramatical ou estrutura sintatica";"Campos semanticos diferentes";"Periodos distintos";"Ordens inversas de sujeito e predicado";"Vozes verbais opostas";"a";"O paralelismo sintatico e um principio de harmonia estrutural: elementos coordenados devem ter a mesma funcao e estrutura. Ex.: 'Gosto de nadar, correr e pedalar' (3 verbos no infinitivo).";""
"4658";"multipla";"Filosofia";"Filosofia da Linguagem";"Wittgenstein";"Dificil";"Vestibular";"2024";"Ludwig Wittgenstein, em seu Tractatus Logico-Philosophicus, afirma que 'os limites da minha linguagem sao os limites do meu mundo'. Essa proposicao sugere que:";"O que nao pode ser dito nao pode ser pensado";"Linguagem e realidade sao independentes";"A logica nao se aplica a linguagem ordinaria";"A matematica explica toda a linguagem";"As emocoes transcendem a linguagem logica";"a";"Para Wittgenstein no Tractatus, a linguagem e a representacao logica do mundo. O que nao pode ser representado na linguagem nao pode ser pensado ou expresso com sentido.";""
"4659";"multipla";"Sociologia";"Teoria Sociologica";"Interacionismo simbolico";"Dificil";"Vestibular";"2024";"O interacionismo simbolico, desenvolvido por George Herbert Mead e Herbert Blumer, estuda:";"Como os individuos criam significados atraves da interacao social";"As estruturas macrossociais de dominacao";"Os efeitos economicos sobre a cultura";"A biologizacao do comportamento social";"Os conflitos entre classes sociais";"a";"O interacionismo simbolico foca nos significados que os individuos atribuem as suas acoes e interacoes cotidianas, e como esses significados sao criados e modificados socialmente.";""
