"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3611";"multipla";"Física";"Eletrostática";"Lei de Coulomb";"Médio";"Vestibular";"2024";"Duas cargas elétricas puntiformes de mesmo sinal separadas por uma distância d sofrem repulsão. Se a distância for duplicada, a força entre elas:";"Fica reduzida a ¼ do valor original";"Fica reduzida à metade";"Dobra";"Permanece igual";"Fica reduzida a ⅛";"a";"Lei de Coulomb: F = k·q₁·q₂/d². Se d dobra (d → 2d), F varia por 1/(2d)² = 1/(4d²). Logo F é reduzida a ¼ do valor original.";""
"3612";"multipla";"Química";"Funções Inorgânicas";"Ácidos";"Fácil";"Vestibular";"2024";"Segundo Arrhenius, um ácido é uma substância que em solução aquosa:";"Libera íons H⁺ (H₃O⁺)";"Libera íons OH⁻";"Doa par de elétrons";"Aceita prótons";"Forma precipitado em água";"a";"Pela teoria de Arrhenius, ácido é toda substância que em solução aquosa ioniza-se liberando H⁺ (ou H₃O⁺, o íon hidrônio). Ex.: HCl → H⁺ + Cl⁻.";""
"3613";"multipla";"Biologia";"Citologia";"Membrana Plasmática";"Médio";"Vestibular";"2024";"O modelo de mosaico fluido da membrana plasmática descreve:";"Uma bicamada fosfolipídica com proteínas móveis inseridas";"Uma camada rígida de proteínas com lipídios fixos";"Uma estrutura de celulose com canais proteicos";"Apenas proteínas periféricas sem lipídios";"Uma membrana impermeável a todas as substâncias";"a";"Singer e Nicholson (1972) propuseram que a membrana é uma bicamada de fosfolipídios em que as proteínas 'flutuam' (modelo mosaico fluido), conferindo seletividade permeável.";""
"3614";"multipla";"História";"História Geral";"Segunda Guerra Mundial";"Médio";"Vestibular";"2024";"O Holocausto foi o genocídio de judeus e outros grupos pelo regime nazista durante a Segunda Guerra Mundial. O principal campo de extermínio foi:";"Auschwitz-Birkenau, na Polônia ocupada";"Dachau, na Alemanha";"Treblinka, na França";"Bergen-Belsen, na Rússia";"Buchenwald, na Áustria";"a";"Auschwitz-Birkenau (Polônia ocupada) foi o maior complexo de campos de concentração e extermínio nazista, onde estima-se que 1,1 milhão de pessoas morreram, principalmente judeus.";""
"3615";"multipla";"Língua Portuguesa";"Gramática";"Crase";"Médio";"Vestibular";"2024";"Em qual alternativa o uso da crase está correto?";"Fui à escola ontem.";"Fui à pé até lá.";"Ele gosta à música.";"Estava à dois metros.";"Dediquei à ele minha obra.";"a";"Crase ocorre com fusão de preposição 'a' + artigo feminino 'a'. 'Fui à escola' = fui a + a escola. 'A pé' não usa artigo (não há crase). Pronomes pessoais (ele) não admitem artigo.";""
"3616";"multipla";"Filosofia";"Ética";"Deontologia";"Difícil";"Vestibular";"2024";"O imperativo categórico de Kant afirma: 'Age apenas segundo a máxima pela qual possas querer que ela se torne uma lei universal.' Esse princípio significa que:";"A moralidade da ação depende de poder ser universalizada racionalmente";"A moralidade depende das consequências da ação";"A moralidade é relativa à cultura de cada povo";"A ação moral depende da felicidade que produz";"O bem maior está acima da lei moral individual";"a";"Para Kant, a ação moral deve seguir uma máxima (princípio) que o agente possa racionalmente querer que valha para todos os seres racionais — universalidade como critério de moralidade, independente de consequências.";""
"3617";"multipla";"Matemática";"Geometria Analítica";"Distância entre Pontos";"Fácil";"Vestibular";"2024";"Calcule a distância entre os pontos A(1, 2) e B(4, 6) no plano cartesiano.";"5";"7";"3";"4";"6";"a";"d = √[(4−1)² + (6−2)²] = √[9 + 16] = √25 = 5.";""
"3618";"multipla";"Química";"Ligações Químicas";"Ligação Iônica";"Fácil";"Vestibular";"2024";"A ligação iônica ocorre tipicamente entre:";"Metal e ametal (ex.: NaCl)";"Dois ametais (ex.: H₂O)";"Dois metais (ex.: liga metálica)";"Metaloide e ametal";"Dois elementos com eletronegatividade igual";"a";"Ligação iônica envolve transferência de elétrons, geralmente de metal para ametal, formando cátions e ânions. O NaCl é o exemplo clássico: Na⁺ + Cl⁻.";""
"3619";"multipla";"Biologia";"Evolução";"Seleção Natural";"Médio";"Vestibular";"2024";"A seleção natural, proposta por Charles Darwin, afirma que:";"Indivíduos com características mais adaptadas ao ambiente sobrevivem e se reproduzem mais";"Organismos adquirem características por uso e desuso";"A evolução segue um plano divino previamente definido";"As mutações são sempre benéficas ao organismo";"Todas as espécies evoluem na mesma velocidade";"a";"Darwin propôs que há variação natural entre indivíduos; aqueles com características mais adaptadas ao ambiente sobrevivem e deixam mais descendentes, transmitindo essas características — seleção natural.";""
"3620";"multipla";"Geografia";"Climatologia";"El Niño e La Niña";"Médio";"Vestibular";"2024";"O fenômeno El Niño consiste no aquecimento anômalo das águas do Oceano Pacífico e traz como consequência para o Brasil:";"Seca no Nordeste e chuvas acima do normal no Sul";"Chuvas intensas no Nordeste e seca no Sul";"Nenhum impacto significativo no território brasileiro";"Resfriamento do Nordeste e calor extremo no Norte";"Aumento das chuvas em todo o território";"a";"O El Niño aquece as águas do Pacífico Equatorial, alterando padrões atmosféricos. No Brasil: chuvas abaixo do normal no Nordeste (seca) e acima do normal na Região Sul (inundações).";""
"4431";"dissertativa";"Matemática";"Trigonometria";"Lei dos Senos";"Difícil";"Vestibular";"2024";"Em um triângulo ABC, o lado a = 8 cm, o ângulo A = 30° e o ângulo B = 45°. Calcule o lado b usando a Lei dos Senos.";"";"";"";"";"";"";"Lei dos Senos: a/sen A = b/sen B. Substituindo: 8/sen 30° = b/sen 45°. 8/(1/2) = b/(√2/2). 16 = b/(√2/2). b = 16 × (√2/2) = 8√2 ≈ 11,31 cm.";"b = 8√2 ≈ 11,31 cm"
"4432";"dissertativa";"Física";"Eletromagnetismo";"Lei de Faraday";"Difícil";"Vestibular";"2024";"Explique o princípio de funcionamento de um gerador elétrico com base na Lei de Faraday.";"";"";"";"";"";"";"A Lei de Faraday estabelece que uma força eletromotriz (fem) é induzida em um circuito sempre que há variação do fluxo magnético através dele: ε = −dΦ/dt. O gerador elétrico converte energia mecânica em elétrica: uma bobina gira em um campo magnético, produzindo variação contínua no fluxo magnético, o que induz uma corrente elétrica alternada. É o princípio por trás de usinas hidrelétricas e termelétricas.";"Variação do fluxo magnético em uma bobina girante induz corrente elétrica — lei de Faraday (ε = −dΦ/dt)"
"4433";"dissertativa";"Química";"Equilíbrio Químico";"Princípio de Le Chatelier";"Difícil";"Vestibular";"2024";"Aplique o princípio de Le Chatelier para prever o que ocorre com o equilíbrio N₂(g) + 3H₂(g) ⇌ 2NH₃(g) quando a pressão é aumentada.";"";"";"";"";"";"";"Le Chatelier: ao sofrer perturbação, o equilíbrio se desloca para minimizá-la. Aumentar a pressão favorece o lado com menor número de mols gasosos. Contando: reagentes (1+3=4 mol) vs produtos (2 mol). O equilíbrio se desloca para a direita (formação de NH₃). Esse é o fundamento do processo Haber-Bosch na produção industrial de amônia.";"Aumento da pressão desloca o equilíbrio para a direita (formação de NH₃), pois o lado dos produtos tem menos mols gasosos"
"4434";"dissertativa";"Biologia";"Imunologia";"Resposta Imune";"Médio";"Vestibular";"2024";"Diferencie imunidade inata e imunidade adaptativa, citando um componente de cada tipo.";"";"";"";"";"";"";"Imunidade inata é a primeira linha de defesa, inespecífica e imediata — não requer contato prévio com o antígeno. Componentes: neutrófilos, macrófagos, células NK, barreiras físicas (pele, mucosas). Imunidade adaptativa (adquirida) é específica e desenvolve memória imunológica após contato com antígenos. Componentes: linfócitos T (citotóxicos, auxiliares) e linfócitos B (produtores de anticorpos). A vacinação baseia-se na memória da imunidade adaptativa.";"Imunidade inata: inespecífica e imediata (ex.: macrófagos); imunidade adaptativa: específica com memória (ex.: linfócitos B produzem anticorpos)"
"4435";"dissertativa";"História";"Brasil República";"Ditadura Militar";"Médio";"Vestibular";"2024";"O que foi o AI-5 (Ato Institucional nº 5, 1968) e quais seus principais efeitos sobre a sociedade brasileira?";"";"";"";"";"";"";"O AI-5 foi decretado em 13 de dezembro de 1968 pelo governo Costa e Silva, representando o endurecimento máximo da ditadura militar. Seus efeitos: suspensão de direitos políticos, fechamento do Congresso Nacional, cassação de mandatos, suspensão do habeas corpus para crimes políticos, censura à imprensa e às artes, e autorização para intervenção em estados e municípios. Inaugurou o período mais violento da ditadura, com intensificação da tortura e repressão.";"AI-5 (1968): ato que fechou o Congresso, suspendeu habeas corpus e instaurou o período mais repressivo da ditadura militar no Brasil"
"4436";"dissertativa";"Língua Portuguesa";"Literatura";"Modernismo 2ª Geração";"Difícil";"Vestibular";"2024";"Caracterize a prosa regionalista de Graciliano Ramos em 'Vidas Secas' em relação ao narrador, estilo e temática.";"";"";"";"";"";"";"'Vidas Secas' (1938) de Graciliano Ramos é marco da 2ª geração modernista. Narrador: onisciente em 3ª pessoa, distanciado e econômico. Estilo: linguagem seca, enxuta, frases curtas — espelha a aridez do Sertão e a pobreza vocabular dos personagens (inclusive Baleia, a cachorra, tem capítulo de fluxo de consciência). Temática: a miséria e o nomadismo da família de Fabiano no Nordeste semiárido; crítica social ao latifúndio e ao descaso com o sertanejo.";"Narrador onisciente e linguagem seca; temática: miséria do sertanejo nordestino; estilo minimalista reflexo da aridez social"
"4437";"dissertativa";"Filosofia";"Filosofia da Ciência";"Paradigmas Científicos";"Difícil";"Vestibular";"2024";"Explique o conceito de 'paradigma' e 'revolução científica' segundo Thomas Kuhn.";"";"";"";"";"";"";"Para Thomas Kuhn ('A Estrutura das Revoluções Científicas', 1962), paradigma é um conjunto de teorias, métodos e visões de mundo aceitos por uma comunidade científica em determinado período (ciência normal). Quando acumulam-se anomalias que o paradigma não consegue explicar, instaura-se uma crise, levando à revolução científica: o velho paradigma é substituído por outro. Ex.: passagem do geocentrismo (Ptolomeu) ao heliocentrismo (Copérnico) e da física newtoniana à relatividade (Einstein).";"Paradigma: modelo científico vigente; revolução científica: substituição de um paradigma por outro quando surgem anomalias inexplicáveis"
"4438";"dissertativa";"Sociologia";"Trabalho";"Alienação";"Difícil";"Vestibular";"2024";"Explique o conceito marxista de alienação do trabalho.";"";"";"";"";"";"";"Para Marx, alienação é o processo pelo qual o trabalhador se torna estranho ao produto de seu trabalho e ao próprio ato de produzir. No capitalismo, o operário vende sua força de trabalho e não controla o processo produtivo nem o produto final — que pertence ao capitalista. Há quatro dimensões da alienação: (1) em relação ao produto, (2) ao processo de trabalho, (3) ao ser genérico (essência humana criativa), (4) aos outros seres humanos. O trabalho, que deveria ser realizador, torna-se sofrimento.";"Alienação: trabalhador perde o controle do produto e do processo de trabalho, tornando-se estranho à sua própria atividade produtiva"
"4439";"dissertativa";"Geografia";"Geopolítica";"Refugiados";"Médio";"Vestibular";"2024";"Discuta as principais causas das migrações forçadas (refugiados) no mundo contemporâneo.";"";"";"";"";"";"";"As migrações forçadas ocorrem quando pessoas são obrigadas a abandonar seus países por: (1) Conflitos armados e guerras civis — ex.: Síria, Afeganistão, Ucrânia; (2) Perseguições étnicas, religiosas ou políticas — ex.: Rohingya em Myanmar; (3) Desastres ambientais e mudanças climáticas — zonas inundadas ou desertificadas; (4) Violência generalizada de grupos criminosos — América Central. O Alto Comissariado da ONU para Refugiados (ACNUR) é o principal organismo de proteção.";"Conflitos armados, perseguições étnicas/políticas, desastres climáticos e violência generalizada são as principais causas das migrações forçadas"
"4440";"dissertativa";"Matemática";"Estatística";"Medidas de Tendência Central";"Fácil";"Vestibular";"2024";"Calcule a média aritmética, a mediana e a moda do seguinte conjunto de dados: {3, 5, 5, 7, 10}.";"";"";"";"";"";"";"Média: (3+5+5+7+10)/5 = 30/5 = 6. Mediana: o valor central do conjunto ordenado {3,5,5,7,10} é o 3º elemento = 5. Moda: o valor que aparece mais vezes = 5 (aparece 2 vezes).";"Média = 6; Mediana = 5; Moda = 5"
