"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4169";"multipla";"Quimica";"Quimica Organica";"Fermentacao";"Facil";"Vestibular";"2024";"A fermentacao alcoolica, usada na producao de bebidas e biocombustivel, transforma:";"Glicose em etanol e CO2 (por leveduras, sem oxigenio)";"Etanol em glicose e agua";"CO2 e H2O em glicose e O2";"Amido em celulase e lipase";"Proteinas em aminoacidos";"a";"Fermentacao alcoolica: C6H12O6 -> 2C2H5OH + 2CO2 + 2ATP. Realizada por leveduras (Saccharomyces cerevisiae) em condicoes anaérobicas. O etanol produzido e o alcool das bebidas e tambem o etanol combustivel (biocombustivel). O CO2 produzido e responsavel pela fermentacao do pao e pelas bolhas das bebidas.";""
"4170";"multipla";"Quimica";"Quimica Geral";"Nomenclatura de sais";"Medio";"Vestibular";"2024";"O composto NaCl e denominado:";"Cloreto de sodio";"Clorito de sodio";"Hipoclorito de sodio";"Clorato de sodio";"Perclorato de sodio";"a";"NaCl e cloreto de sodio (sal de cozinha). Nomenclatura dos sais: 'eto/ato + de + cation'. O Cl- e o ion cloreto (do acido cloridrico HCl). Nao confundir: ClO- = hipoclorito; ClO2- = clorito; ClO3- = clorato; ClO4- = perclorato.";""
"4171";"multipla";"Biologia";"Genetica";"Cromossomos sexuais";"Facil";"Vestibular";"2024";"Em humanos, o sexo biologico e determinado pelos cromossomos sexuais. Uma mulher tipicamente possui:";"Dois cromossomos X (XX)";"Um X e um Y (XY)";"Apenas um X (X0)";"Dois Y (YY)";"Tres X (XXX)";"a";"O sistema de determinacao sexual humano: femeas tipicas = XX; machos tipicos = XY. O cromossomo Y contem o gene SRY que direciona o desenvolvimento do testiculo e do sexo masculino. Variacoes existem: Sindrome de Turner (X0), Klinefelter (XXY), etc. Os gametas femininos sempre contem X; os masculinos podem conter X ou Y.";""
"4172";"multipla";"Biologia";"Ecologia";"Sucessao ecologica";"Medio";"Vestibular";"2024";"A sucessao ecologica primaria ocorre quando:";"A colonizacao inicia em ambiente sem vida previa, como rochas nuas ou dunas de areia";"Um ecossistema perturbado (queimada, desmatamento) e recolonizado";"Especies exoticas invadem um ecossistema nativo";"A populacao de uma especie atinge seu pico";"A biodiversidade de um ecossistema atinge o maximo";"a";"Sucessao primaria: inicia em substratos sem solo ou materia organica previa (rochas, lavas, dunas). Organismos pioneiros (liquens, musgos) preparam o substrato, criando condicoes para especies mais complexas. E lenta (seculos a milenios). A sucessao secundaria ocorre apos disturbio em area ja colonizada (queimada, desmatamento), sendo mais rapida por ja haver solo e banco de sementes.";""
"4173";"multipla";"Biologia";"Fisiologia Humana";"Visao e audicao";"Medio";"Vestibular";"2024";"A parte do olho responsavel pela focagem das imagens na retina e:";"Cristalino (lente do olho)";"Cornea";"Iris";"Pupila";"Esclerótica";"a";"O cristalino e uma lente biconvexa flexivel localizada atras da pupila. Seu formato e controlado pelos musculos ciliares: para focar objetos proximos, os musculos se contraem e o cristalino se torna mais esférico (maior poder de refracao); para objetos distantes, os musculos relaxam e o cristalino achata. Esse processo e chamado de acomodacao visual.";""
"4174";"multipla";"Historia";"Historia Geral";"China contemporanea";"Medio";"Vestibular";"2024";"A Revolucao Chinesa de 1949, liderada por Mao Zedong, estabeleceu:";"A Republica Popular da China, com partido comunista no poder";"Uma democracia representativa multipartidaria";"Uma monarquia constitucional";"Uma federacao de republicas autonomas";"A Republica da China sob Chiang Kai-shek";"a";"Em 1o de outubro de 1949, Mao Zedong proclamou a Republica Popular da China apos a vitoria do Partido Comunista (PCC) na guerra civil contra o Kuomintang (Chiang Kai-shek, que se refugiou em Taiwan). A China comunista adotou inicialmente o modelo sovietico, depois desenvolveu uma via propria (Maoismo). Atualmente e uma grande potencia economica com sistema politico de partido unico.";""
"4175";"multipla";"Historia";"Historia Geral";"Descolonizacao da Asia";"Medio";"Vestibular";"2024";"Mahatma Gandhi liderou o movimento de independencia da India com a estrategia da:";"Resistencia nao-violenta (satyagraha) — desobediencia civil e boicote";"Guerrilha armada contra o exercito britanico";"Alianca com o Partido Comunista Internacional";"Negociacao diplomatica exclusiva com o Parlamento britanico";"Alianca com o Paquistao e Bangladesh contra o colonialismo";"a";"Gandhi desenvolveu o satyagraha ('forca da verdade/alma') — resistencia nao-violenta baseada na desobediencia civil, boicote a produtos britanicos, greves e acoes pasivas de massa. Exemplos: Marcha do Sal (1930), movimento Quit India (1942). Demonstrou que e possivel resistir a um imperio sem violencia. Influenciou Martin Luther King Jr. e Nelson Mandela.";""
"4176";"multipla";"Historia";"Historia do Brasil";"Lula e PT";"Facil";"Vestibular";"2024";"Luis Inacio Lula da Silva foi eleito presidente do Brasil pela primeira vez em:";"2002, assumindo em 2003";"1989, em disputa com Collor";"1994, perdendo para FHC";"1998, perdendo para FHC";"2006, em segundo mandato";"a";"Lula foi eleito presidente em outubro de 2002 (4a tentativa), derrotando Jose Serra (PSDB) no segundo turno. Assumiu em 1o de janeiro de 2003, representando a primeira vez que a esquerda chegava ao poder federal no Brasil. Governou dois mandatos (2003-2006 e 2007-2010). Sua presidencia foi marcada por programas sociais (Bolsa Familia, Fome Zero) e crescimento economico.";""
"4177";"multipla";"Historia";"Historia do Brasil";"Periodo Jango e Reformas de Base";"Medio";"Vestibular";"2024";"As Reformas de Base propostas por Joao Goulart em 1963-64 incluiam:";"Reforma agraria, educacional, fiscal e bancaria — com forte resistencia das elites conservadoras";"Privatizacoes e abertura ao capital estrangeiro";"Modernizacao militar e compra de armamentos";"Criacao de zonas de livre comercio";"Reforma constitucional para implantacao do presidencialismo";"a";"Joao Goulart ('Jango') propôs reformas estruturais para democratizar o acesso a terra, reducao da remessa de lucros ao exterior, reforma universitaria, legalizacao do PCB e extensao do direito de voto a analfabetos e militares de baixa patente. O comicio da Central do Brasil (13/03/1964) com 200.000 pessoas foi o apice do movimento. As reformas foram o principal pretexto para o golpe de 1o de abril de 1964.";""
"4178";"multipla";"Geografia";"Transportes";"Matriz de transportes";"Medio";"Vestibular";"2024";"O Brasil caracteriza-se por uma matriz de transportes com predominancia do modal:";"Rodoviario, com subutilizacao do ferroviario e hidroviario";"Ferroviario, herdado do periodo colonial";"Hidroviario, aproveitando os grandes rios";"Aereo, devido ao tamanho do territorio";"Maritimo de cabotagem";"a";"O Brasil tem ~65% de sua carga transportada por estradas (modal rodoviario), heranca das politicas desenvolvimentistas de JK (Plano de Metas, 1956-60) que priorizaram a industria automobilistica e as rodovias. Isso e ineficiente para um pais de dimensao continental: ferrovias e hidrovia sao mais baratas para grandes volumes a longas distancias. A deficiencia ferroviaria e um dos gargalos da competitividade brasileira.";""
"4179";"multipla";"Geografia";"Industria";"Industria brasileira";"Medio";"Vestibular";"2024";"O processo de industrializacao brasileira, intensificado no governo Vargas, seguiu o modelo de:";"Substituicao de importacoes — producao nacional substituindo produtos importados";"Exportacao de produtos industrializados para o mercado mundial";"Artesanato e pequenas manufacfaturas regionais";"Industrializacao baseada em tecnologia nacional exclusivamente";"Privatizacao de empresas estatais";"a";"O modelo de industrializacao por substituicao de importacoes (ISI) dominou o desenvolvimento brasileiro de 1930 a 1980. O governo criou empresas estatais estrategicas (CSN, Petrobras, Vale do Rio Doce) e protegeu a industria nacional com tarifas e cambio controlado. O objetivo era produzir internamente o que antes era importado, reduzindo vulnerabilidade externa e gerando empregos.";""
"4180";"multipla";"Lingua Portuguesa";"Gramatica";"Regencia nominal";"Medio";"Vestibular";"2024";"A regencia nominal correta e:";"'Tenho certeza DE que venceremos' (certeza DE algo)";"'Tenho certeza QUE venceremos' (sem preposicao)";"'Ele e simpatico com todos' (simpatico COM)";"'Estou ciente de que aconteceu' e 'ciente a que'";"'Preferivel A' e 'preferivel DE'";"a";"Regencia nominal: substantivos, adjetivos e adverbios exigem preposicoes especificas. 'Certeza DE algo' — o correto e 'tenho certeza DE que'. 'Simpatico A' (nao 'com'). 'Ciente DE'. 'Preferivel A' (nao 'do que'). A crase pode aparecer antes do pronome relativo: 'a certeza a que me refiro' (nao confundir com a locucao verbal 'certeza de que').";""
"4181";"multipla";"Lingua Portuguesa";"Semantica";"Polissemia e homonimia";"Medio";"Vestibular";"2024";"Polissemia refere-se a:";"Uma unica palavra com varios significados relacionados entre si por extensao semantica";"Duas palavras diferentes com o mesmo som e grafias semelhantes";"Palavras com significados opostos";"Palavras de mesma grafia mas significados completamente distintos";"Substituto de uma palavra por sinônimo";"a";"Polissemia: uma palavra com varios significados que guardam relacao semantica entre si (extensao do sentido original). Ex: 'manga' — fruta, parte da camisa, tipo de filtro. Homonimia: palavras com mesma forma mas sem relacao de significado (homografas: 'ele come' / 'come' = penhasco; homofonas: 'acender'/'ascender'). Antonimia: opostos. Sinonimia: mesmo significado.";""
"4182";"multipla";"Lingua Portuguesa";"Literatura Brasileira";"Regionalismo";"Medio";"Vestibular";"2024";"Grande Sertao: Veredas (1956), de Joao Guimaraes Rosa, e considerada a maior obra da prosa modernista brasileira por:";"Fundir linguagem sertaneja, invencao lexical, filosofia existencial e narrador ambiguo (Riobaldo)";"Retratar fielmente o sertao nordestino com linguagem jornalistica";"Introduzir o Realismo Magico na literatura brasileira";"Ser a primeira obra em prosa do Modernismo";"Denunciar a seca e a miseria do sertao";"a";"'Grande Sertao: Veredas' e uma obra total: Riobaldo, narrador-protagonista, conta sua vida de jagunco a um interlocutor silencioso. A linguagem e a grande revolucao: fusao de elementos do sertao mineiro com neologismos, arcaismos e invencao criativa. O tema central e o pacto com o diabo (existiu ou nao?), a dualidade bem/mal, a identidade. Guimaraes Rosa criou uma nova lingua literaria portuguesa.";""
"4183";"multipla";"Filosofia";"Filosofia Politica";"Marxismo";"Medio";"Vestibular";"2024";"A base e a superestrutura no marxismo referem-se a:";"Base = estrutura economica (relacoes de producao); superestrutura = Estado, direito, religiao, ideologia";"Base = povo e trabalhadores; superestrutura = burguesia e capitalistas";"Base = infraestrutura material (estradas, portos); superestrutura = industria";"Base = ciencia e tecnologia; superestrutura = cultura popular";"Base = forca de trabalho; superestrutura = capital";"a";"No materialismo historico de Marx: a 'base' (ou infraestrutura) e o conjunto das relacoes de producao — quem possui os meios de producao e como o trabalho e organizado. A 'superestrutura' e o conjunto das instituicoes politicas, juridicas, religiosas e ideologicas que derivam da base e a legitimam. A base determina a superestrutura, mas nao mecanicamente — ha relativa autonomia e dialética.";""
"4184";"multipla";"Filosofia";"Filosofia da Mente";"Funcionalismo";"Dificil";"Vestibular";"2024";"O funcionalismo em filosofia da mente sustenta que:";"Os estados mentais sao definidos por suas funcoes causais — relacoes inputs, outputs e outros estados";"A mente e identica ao cerebro";"Nao existe mente separada do corpo";"A mente e o result de relacoes sociais";"Os estados mentais sao ilusioes da consciencia";"a";"O funcionalismo (Putnam, Fodor) afirma que os estados mentais sao definidos por seus papeis funcionais — o que causam (inputs: sensacoes), o que produzem (outputs: comportamentos) e suas relacoes com outros estados mentais — independente do substrato fisico que os implementa. Uma calculadora e um cerebro podem ter o mesmo estado funcional. Isso permite a possibilidade de inteligencia artificial e mentes em substratos nao biologicos.";""
"4185";"multipla";"Sociologia";"Sociologia da Violencia";"Violencia urbana";"Medio";"Vestibular";"2024";"A perspectiva sociologica sobre a violencia urbana no Brasil destaca que ela e produto de:";"Exclusao social, desigualdade, trafego de drogas, falha do Estado e ausencia de oportunidades";"Fatores geneticos e biologicos das populacoes marginalizadas";"Influencia cultural estrangeira";"Excesso de liberdades democraticas";"Problema exclusivo de cidades grandes";"a";"A violencia urbana no Brasil tem causas estruturais: extrema desigualdade economica (Gini alto), exclusao social, trafego de drogas (economia ilicita em areas sem oportunidades), ausencia ou corrupcao do Estado nas periferias, legado da escravidao (discriminacao racial), e encarceramento em massa que retroalimenta as organizacoes criminosas. Nao e um fenomeno natural ou inato.";""
"4186";"multipla";"Sociologia";"Sociologia da Comunicacao";"Midias sociais";"Medio";"Vestibular";"2024";"As camaras de eco (echo chambers) em midias sociais referem-se a:";"Ambientes digitais que amplificam crenças preexistentes ao expor usuarios apenas a conteudos alinhados com suas visoes";"Tecnologia de audio utilizada em transmissoes ao vivo";"Grupos de midia corporativa que controlam narrativas";"Bolhas financeiras criadas por influenciadores digitais";"Sistemas de censura algoritmica de conteudos";"a";"Camaras de eco (echo chambers) e bolhas de filtro (filter bubbles) sao fenomenos das midias sociais onde os algoritmos mostram apenas conteudos alinhados com as preferencias do usuario, reforçando preconceitos e crenças sem expor a visoes divergentes. Contribuem para a polarizacao politica, desinformacao e dificuldade de dialogo democratico. Eli Pariser cunhou o termo 'filter bubble' em 2011.";""
"4187";"multipla";"Matematica";"Numeros";"Fracao e porcentagem";"Facil";"Vestibular";"2024";"Quanto e 15% de 200?";"30";"15";"3";"300";"1500";"a";"15% de 200 = (15/100) x 200 = 0,15 x 200 = 30.";""
"4188";"multipla";"Matematica";"Numeros";"Regra de tres";"Facil";"Vestibular";"2024";"Se 3 operarios constroem 15 metros de muro em um dia, quantos metros constroem 5 operarios no mesmo tempo?";"25 metros";"45 metros";"9 metros";"75 metros";"30 metros";"a";"Proporcao direta: 3/15 = 5/x => x = (5 x 15)/3 = 75/3 = 25 metros.";""
"4189";"multipla";"Matematica";"Geometria Plana";"Angulos";"Facil";"Vestibular";"2024";"A soma dos angulos internos de um triangulo e:";"180 graus";"360 graus";"90 graus";"270 graus";"Depende do tipo de triangulo";"a";"A soma dos angulos internos de qualquer triangulo e sempre 180 graus. Para qualquer poligono convexo de n lados, a soma e (n-2) x 180. Para o quadrilatero: (4-2) x 180 = 360 graus; pentagono: 540 graus, etc.";""
"4190";"multipla";"Fisica";"Mecanica";"Movimentos circulares";"Medio";"Vestibular";"2024";"Um objeto em movimento circular uniforme tem aceleracao centripeta que aponta para:";"O centro do circulo (aceleracao centripeta)";"A tangente do circulo";"Para fora do circulo (aceleracao centrifuga)";"Na direcao do movimento";"Verticalmente para baixo";"a";"No MCU (Movimento Circular Uniforme), a velocidade e constante em modulo mas muda de direcao. Isso implica aceleracao centripeta (ac = v^2/r) apontando para o centro do circulo, perpendicular a velocidade. A 'forca centrifuga' e uma forca ficticia (sentida em referenciais nao inerciais rotativos) — nao e real no referencial inercial.";""
"4191";"multipla";"Fisica";"Eletricidade";"Geradores eletricos";"Medio";"Vestibular";"2024";"Um gerador ideal converte:";"Energia mecanica (ou quimica/nuclear) em energia eletrica";"Energia eletrica em energia mecanica";"Calor em luz";"Energia quimica em energia mecanica";"Luz em energia cinetica";"a";"Geradores eletricos convertem energia mecanica (alternadores, dínamos) em eletrica. Pilhas e baterias convertem quimica em eletrica. Paineis solares convertem luminosa em eletrica. Motores eletricos fazem o inverso dos geradores: convertem eletrica em mecanica. Resistencias e lampadas incandescentes convertem eletrica em calor/luz.";""
"4192";"multipla";"Quimica";"Bioquimica";"Enzimas";"Medio";"Vestibular";"2024";"As enzimas sao catalisadores biologicos que:";"Aceleram reacoes quimicas sem serem consumidas, diminuindo a energia de ativacao";"Produzem energia quimica na celula";"Transportam oxigenio no sangue";"Fornecem energia a curto prazo";"Controlam a expressao dos genes";"a";"Enzimas sao proteinas (ou RNA — ribozimas) que catalisam reacoes bioquimicas: (1) aumentam a velocidade das reacoes (ate 10^17 vezes mais rapidas); (2) sao especificas para seu substrato (chave-fechadura / encaixe induzido); (3) nao sao consumidas no processo; (4) reduzem a energia de ativacao. Temperatura, pH e inibidores afetam sua atividade.";""
"4193";"multipla";"Quimica";"Quimica Geral";"Metais e ametais";"Facil";"Vestibular";"2024";"Qual das seguintes propriedades e caracteristica dos metais?";"Alta condutividade eletrica e termica, brilho metalico e maleabilidade";"Baixa condutividade eletrica e alta volatilidade";"Carater ionico predominante em suas ligacoes";"Tendencia a receber eletrons (alta eletronegatividade)";"Existencia no estado gasoso a temperatura ambiente";"a";"Os metais tipicamente possuem: (1) alta condutividade eletrica (eletrons livres no modelo do mar de eletrons); (2) alta condutividade termica; (3) brilho metalico; (4) maleabilidade (podem ser laminados) e ductilidade (podem ser estirados em fios); (5) tendem a perder eletrons (baixa eletronegatividade) formando ions positivos (cations). Mercurio e excecao: e liquido a 25C.";""
"4194";"multipla";"Biologia";"Fisiologia Humana";"Sistema digestivo";"Facil";"Vestibular";"2024";"A digestao quimica dos lipidios (gorduras) ocorre principalmente no:";"Intestino delgado, com a bile (do figado) e a lipase pancreatica";"Estomago, pela pepsina";"Boca, pela amilase salivar";"Intestino grosso, por bacterias";"Esofago";"a";"Os lipidios sao digeridos principalmente no intestino delgado. A bile (produzida pelo figado, armazenada na vesicula biliar) emulsifica as gorduras (quebra em gotinulas menores). A lipase pancreatica hidrolisa os trigliceridos em acidos graxos e glicerol, que sao absorvidos pelos enterocitos e entram nos vasos linfaticos (quiliferos).";""
"4195";"multipla";"Biologia";"Botanica";"Tipos de raiz";"Facil";"Vestibular";"2024";"A funcao principal da raiz nas plantas e:";"Fixar a planta ao solo e absorver agua e sais minerais";"Realizar fotossintese";"Produzir flores e frutos";"Realizar a transpiracao";"Armazenar energia luminosa";"a";"A raiz tem tres funcoes principais: (1) Fixacao da planta ao substrato; (2) Absorcao de agua e sais minerais dissolvidos do solo (pelos pelos absorventes das raizes) — seiva bruta; (3) Conducao dessa seiva ao caule pelo xilema. Algumas raizes tem funcoes adicionais: armazenamento (batata-doce), respiracao (manguezais), etc. A fotossintese e funcao das folhas.";""
"4196";"multipla";"Historia";"Historia Geral";"Colonizacao da America";"Facil";"Vestibular";"2024";"O sistema de exploracao colonial portugues no Brasil baseou-se inicialmente no(a):";"Extrativismo do pau-brasil com trabalho indigena remunerado e depois no ciclo da cana-de-acucar com trabalho escravizado";"Mineracao intensa desde o inicio";"Pecuaria extensiva no litoral";"Comercio de escravizados diretamente com a Europa";"Agricultura de subsistencia pelos colonos";"a";"A colonizacao portuguesa no Brasil passou por fases: (1) Ciclo do pau-brasil (1500-1530): extrativismo baseado no escambo com indigenas; (2) Ciclo da cana-de-acucar (1530-1650): agriculutra de exportacao com trabalho escravizado africano no Nordeste; (3) Ciclo do ouro (1690-1760): mineracao em Minas Gerais; (4) Ciclo do cafe (sec. XIX): Sao Paulo e Vale do Paraiba.";""
"4197";"multipla";"Historia";"Historia do Brasil";"Contestado";"Dificil";"Vestibular";"2024";"A Guerra do Contestado (1912-1916) foi um conflito no Sul do Brasil que envolveu:";"Sertanejos caboclos contra latifundiarios e o Estado, em disputa por terras e com forte componente religioso";"Conflito entre Brasil e Argentina pela fronteira";"Revolta de escravizados recentemente libertos";"Conflito entre fazendeiros e tropas federais";"Movimento de independencia do Estado de Santa Catarina";"a";"A Guerra do Contestado foi uma revolta popular messiânica no planalto catariense e paranaense. Caboclos desalojados de suas terras pela construcao da Estrada de Ferro Sao Paulo-Rio Grande (pelos americanos da Brazil Railway) se organizaram em comunidades lideradas por monges (Jose Maria). O Estado e os latifundiarios sufocariam o movimento com violencia extrema — 8.000 a 20.000 mortos. Contemporanea de Canudos, mas menos conhecida.";""
"4198";"multipla";"Historia";"Historia Geral";"Welfare State";"Medio";"Vestibular";"2024";"O Estado de Bem-Estar Social (Welfare State), desenvolvido principalmente na Europa Ocidental apos 1945, caracterizou-se por:";"Amplos servicos publicos de saude, educacao, previdencia e habitacao financiados pelo Estado";"Livre mercado sem intervencao estatal";"Economia planificada centralizada pelo Estado";"Distribuicao igualitaria dos meios de producao";"Eliminacao da propriedade privada";"a";"O Welfare State emergiu no pos-guerra com o Keynesianismo e o pacto social democratico. O Estado assumiu responsabilidade pelo bem-estar cidadao: saude publica (NHS britanico, 1948), previdencia, educacao gratuita, habitacao, seguro-desemprego. Atingiu seu auge nos 'Trinta Gloriosos' (1945-1975). Entrou em crise com o choque do petroleo e o neoliberalismo thatcherista/reaganista nos anos 1980.";""
"4199";"multipla";"Geografia";"Geopolitica";"Multipolaridade";"Medio";"Vestibular";"2024";"A ordem multipolar emergente no seculo XXI e caracterizada por:";"Disputas entre multiplos centros de poder (EUA, China, UE, Russia, India) sem hegemonia unica";"Dominio absoluto dos EUA como unica superpotencia";"Retorno a bipolaridade da Guerra Fria";"Governanca global pacifica por organismos internacionais";"Predominio da Europa e do Japo na economia mundial";"a";"Apos a breve unipolaridade americana (1991-2001), emergiu uma ordem multipolar: China ascendeu como segunda economia mundial, desafiando a hegemonia americana; Russia reafirmou influencia regional; India cresce como potencia; UE como bloco economico influente. Esse multipolarismo gera tensoes (guerra comercial EUA-China, invasao da Ucrania) mas tambem novas coalizoes (BRICS, SCO).";""
"4200";"multipla";"Lingua Portuguesa";"Redacao";"Parafrase e resumo";"Medio";"Vestibular";"2024";"A parafrases diferencia-se do plagio porque:";"Reescreve as ideias do texto original com outras palavras, preservando o sentido e atribuindo a autoria";"Copia literalmente o texto original com alteracoes minimas";"Resume o texto em poucas palavras";"Transcreve o texto original com aspas e citacao";"Critica e refuta as ideias do texto original";"a";"A parafrases e a reescrita do conteudo de um texto com palavras proprias, mantendo o sentido e sempre indicando a fonte (autoria). Difere do plagio (copia sem atribuicao) e da citacao direta (transcricao literal com aspas). Difere tambem do resumo (reducao do texto) e da resenha (resumo + critica). A parafrases demonstra compreensao do texto, nao memorizacao.";""
"4201";"multipla";"Lingua Portuguesa";"Gramatica";"Uso do 'porque'";"Medio";"Vestibular";"2024";"Em 'Ela chorou porque estava triste', a conjuncao 'porque' indica:";"Causa (oracao subordinada adverbial causal)";"Consequencia";"Condicao";"Concessao";"Finalidade";"a";"'Porque' como conjuncao subordinativa causal indica a razao/causa da acao da oracao principal. 'Estar triste' e a causa de 'chorar'. Diferencas: 'porque' (conjuncao causal), 'por que' (por + pronome interrogativo), 'por que' (por qual motivo em interrogativa indireta), 'porquê' (substantivo: o porquê), 'por quê' (final de frase interrogativa).";""
"4202";"multipla";"Filosofia";"Filosofia Social";"Reconhecimento";"Dificil";"Vestibular";"2024";"Axel Honneth, em sua teoria do reconhecimento, identifica tres formas de reconhecimento intersubjetivo:";"Amor (familia/amizade), direito (reconhecimento juridico) e estima social (realizacoes)";"Fe, razao e sensacao";"Individuo, Estado e mercado";"Producao, distribuicao e consumo";"Liberdade, igualdade e propriedade";"a";"Honneth, seguindo Hegel, desenvolve tres esferas de reconhecimento necessarias para a realizacao pessoal: (1) Amor — reconhecimento nas relacoes intimas (familia, amizade) que gera autoconfianca; (2) Direito — reconhecimento como sujeito de direitos iguais que gera autorrespeito; (3) Solidariedade/estima social — reconhecimento das contribuicoes especificas do individuo que gera autoestima. Patologias sociais surgem quando o reconhecimento e negado (desrespeito).";""
