"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3081";"multipla";"Química";"Estequiometria";"Mol e massa molar";"Médio";"Vestibular";"2024";"Qual é a massa de 2 mols de água (H₂O)? Dados: H=1, O=16.";"18 g";"20 g";"36 g";"40 g";"32 g";"c";"Massa molar da água = 2×1+16 = 18 g/mol. Para 2 mols: 2×18 = 36 g.";""
"3082";"multipla";"Química";"Termoquímica";"Entalpia de reação";"Médio";"Vestibular";"2023";"Uma reação libera energia para o meio. Essa reação é classificada como:";"Endotérmica";"Exotérmica";"Isovolumétrica";"Isométrica";"Adiabática";"b";"Reações exotérmicas liberam energia (calor) para o meio, apresentando ΔH negativo.";""
"3083";"multipla";"Química";"Ácidos e Bases";"pH e pOH";"Médio";"Vestibular";"2024";"Uma solução aquosa tem pH = 4. Essa solução é:";"Neutra";"Básica";"Ácida";"Tampão";"Anfótera";"c";"pH < 7 indica solução ácida; pH = 7 é neutra; pH > 7 é básica. pH=4 é ácida.";""
"3084";"multipla";"Biologia";"Genética";"Leis de Mendel";"Médio";"Vestibular";"2024";"No cruzamento entre duas plantas heterozigotas (Aa × Aa), qual a proporção esperada de homozigotos dominantes (AA)?";"1/4";"1/2";"3/4";"0";"2/3";"a";"Quadrado de Punnett: AA(1) : Aa(2) : aa(1). Proporção de AA = 1/4.";""
"3085";"multipla";"Biologia";"Ecologia";"Cadeias alimentares";"Fácil";"Vestibular";"2023";"Em uma cadeia alimentar, os organismos que produzem matéria orgânica a partir de energia solar são denominados:";"Consumidores primários";"Decompositores";"Produtores";"Consumidores secundários";"Onívoros";"c";"Os produtores (autótrofos) realizam fotossíntese, convertendo energia solar em energia química.";""
"3086";"multipla";"Biologia";"Fisiologia";"Sistema circulatório";"Médio";"Vestibular";"2024";"O sangue venoso, rico em CO₂, é levado do coração para os pulmões pela:";"Veia pulmonar";"Aorta";"Artéria pulmonar";"Veia cava";"Artéria coronária";"c";"A artéria pulmonar conduz o sangue venoso (desoxigenado, rico em CO₂) do ventrículo direito para os pulmões.";""
"3087";"multipla";"História";"Brasil República";"Era Vargas";"Médio";"Vestibular";"2024";"O Estado Novo, período ditatorial do governo Vargas (1937-1945), foi marcado por:";"Eleições livres e democráticas";"Fechamento do Congresso e suspensão da Constituição";"Pluripartidarismo e liberdade de imprensa";"Descentralização do poder para os estados";"Adoção do parlamentarismo";"b";"O Estado Novo foi um regime autoritário com fechamento do Congresso, suspensão da Constituição de 1934 e concentração do poder no Executivo.";""
"3088";"multipla";"História";"História Geral";"Segunda Guerra Mundial";"Médio";"Vestibular";"2023";"O Holocausto, genocídio perpetrado pelo regime nazista durante a Segunda Guerra Mundial, resultou na morte de aproximadamente:";"1 milhão de pessoas";"3 milhões de pessoas";"6 milhões de judeus, além de outras minorias";"2 milhões de pessoas";"10 milhões apenas de soldados";"c";"O Holocausto resultou no extermínio de cerca de 6 milhões de judeus, além de ciganos, pessoas com deficiência, homossexuais e outros grupos.";""
"3089";"multipla";"Geografia";"Geopolítica";"Globalização";"Médio";"Vestibular";"2024";"A globalização econômica é caracterizada principalmente pela:";"Fragmentação dos mercados nacionais";"Integração dos mercados e fluxos financeiros globais";"Redução das desigualdades entre países";"Autonomia absoluta dos estados nacionais";"Diminuição do comércio internacional";"b";"A globalização econômica envolve a integração dos mercados, a livre circulação de capitais e o aumento do comércio internacional.";""
"3090";"multipla";"Geografia";"Clima";"Tipos climáticos";"Fácil";"Vestibular";"2023";"O clima equatorial, predominante na Amazônia, é caracterizado por:";"Verões secos e invernos chuvosos";"Altas temperaturas e chuvas bem distribuídas ao longo do ano";"Grandes variações de temperatura";"Baixas temperaturas e pouca umidade";"Estação seca prolongada";"b";"O clima equatorial apresenta temperaturas elevadas (médias acima de 25°C) e precipitações abundantes distribuídas ao longo de todo o ano.";""
"3091";"multipla";"Português";"Gramática";"Concordância verbal";"Médio";"Vestibular";"2024";"Assinale a alternativa em que a concordância verbal está CORRETA:";"Fazem dois anos que não o vejo.";"Existem muita coisa a resolver.";"Houveram muitos problemas no evento.";"A maioria dos alunos foram aprovados.";"Faz dois anos que não o vejo.";"e";"O verbo fazer, quando indica tempo decorrido, é impessoal e fica no singular: 'Faz dois anos'.";""
"3092";"multipla";"Português";"Literatura";"Modernismo brasileiro";"Médio";"Vestibular";"2023";"A Semana de Arte Moderna de 1922 foi um marco do Modernismo brasileiro. Uma das principais características desse movimento foi:";"Valorização das normas clássicas da língua";"Ruptura com o academicismo e valorização da identidade nacional";"Exaltação da cultura europeia";"Abandono do verso livre";"Retorno ao Romantismo";"b";"O Modernismo de 1922 propôs a ruptura com as normas clássicas e o academicismo, valorizando a cultura e identidade nacional brasileira.";""
"3093";"multipla";"Filosofia";"Filosofia Moderna";"Iluminismo";"Médio";"Vestibular";"2024";"O Iluminismo foi um movimento intelectual do século XVIII que valorizava principalmente:";"A fé e a tradição religiosa como guias do conhecimento";"A razão e a ciência como instrumentos de progresso";"O misticismo e a intuição";"A monarquia absoluta";"O conservadorismo político";"b";"O Iluminismo defendia a razão, a ciência e o progresso como formas de superar a ignorância e os dogmas religiosos.";""
"3094";"multipla";"Sociologia";"Estrutura social";"Mobilidade social";"Médio";"Vestibular";"2023";"Mobilidade social vertical ascendente ocorre quando um indivíduo:";"Muda de cidade mantendo o mesmo status social";"Muda de profissão dentro da mesma classe social";"Sobe de posição na hierarquia social";"Diminui seu status socioeconômico";"Troca de grupo social sem mudança de status";"c";"Mobilidade social vertical ascendente é quando o indivíduo melhora sua posição na hierarquia social, subindo de classe.";""
"3095";"multipla";"Literatura";"Literatura Brasileira";"Realismo";"Médio";"Vestibular";"2024";"Machado de Assis é considerado o maior representante do Realismo brasileiro. Qual obra inaugurou sua fase realista?";"A Moreninha";"Iracema";"Memórias Póstumas de Brás Cubas";"O Guarani";"Ubirajara";"c";"'Memórias Póstumas de Brás Cubas' (1881) é considerada a obra inaugural do Realismo na literatura brasileira e da segunda fase machadiana.";""
"3096";"multipla";"Matemática";"Logaritmos";"Propriedades dos logaritmos";"Médio";"Vestibular";"2024";"O valor de log₂(32) é:";"2";"3";"4";"5";"6";"d";"log₂(32) = x → 2^x = 32 = 2^5, logo x = 5.";""
"3097";"multipla";"Matemática";"Geometria Analítica";"Distância entre pontos";"Médio";"Vestibular";"2023";"A distância entre os pontos A(1,1) e B(4,5) é:";"3";"4";"5";"6";"7";"c";"d = √[(4-1)²+(5-1)²] = √[9+16] = √25 = 5.";""
"3098";"multipla";"Matemática";"Combinatória";"Arranjos simples";"Médio";"Vestibular";"2024";"De quantas maneiras podemos escolher e ordenar 2 letras distintas dentre as letras A, B, C e D?";"6";"8";"10";"12";"16";"d";"A(4,2) = 4!/(4-2)! = 4×3 = 12.";""
"3099";"multipla";"Física";"Mecânica";"Trabalho e potência";"Médio";"Vestibular";"2024";"Uma máquina realiza um trabalho de 600 J em 3 segundos. Qual é sua potência?";"200 W";"600 W";"1800 W";"100 W";"300 W";"a";"P = W/t = 600/3 = 200 W.";""
"3100";"multipla";"Física";"Gravitação";"Lei da gravitação universal";"Médio";"Vestibular";"2023";"A Lei da Gravitação Universal de Newton afirma que a força gravitacional entre dois corpos é proporcional ao produto de suas massas e:";"Proporcional à distância entre eles";"Inversamente proporcional ao quadrado da distância";"Inversamente proporcional à distância";"Independente da distância";"Proporcional ao cubo da distância";"b";"F = G×m₁×m₂/d², portanto a força é inversamente proporcional ao quadrado da distância.";""
"3101";"multipla";"Química";"Ligações Químicas";"Ligação iônica";"Fácil";"Vestibular";"2024";"A ligação iônica ocorre entre:";"Dois não-metais";"Metal e não-metal";"Dois metais";"Metal e hidrogênio";"Dois gases nobres";"b";"A ligação iônica ocorre entre átomos de metal e não-metal, com transferência de elétrons formando íons.";""
"3102";"multipla";"Química";"Funções Orgânicas";"Hidrocarbonetos";"Médio";"Vestibular";"2023";"O eteno (CH₂=CH₂) é classificado como:";"Alcano";"Alcino";"Alcadieno";"Alceno";"Aromático";"d";"O eteno possui uma dupla ligação C=C, sendo classificado como alceno (ou olefina).";""
"3103";"multipla";"Biologia";"Citologia";"Estrutura celular";"Fácil";"Vestibular";"2024";"A organela responsável pela síntese de proteínas na célula é:";"Mitocôndria";"Ribossomo";"Cloroplasto";"Vacúolo";"Centríolo";"b";"Os ribossomos são as organelas responsáveis pela síntese proteica, onde ocorre a tradução do RNAm.";""
"3104";"multipla";"Biologia";"Botânica";"Fotossíntese";"Médio";"Vestibular";"2023";"Na equação geral da fotossíntese, os produtos finais do processo são:";"CO₂ e H₂O";"Glicose e O₂";"O₂ e CO₂";"ATP e NADPH";"H₂O e glicose";"b";"6CO₂ + 6H₂O + luz → C₆H₁₂O₆ + 6O₂. Os produtos são glicose (energia) e oxigênio.";""
"3105";"multipla";"História";"Brasil Colonial";"Ciclos econômicos";"Fácil";"Vestibular";"2024";"O ciclo do ouro no Brasil Colonial teve seu auge no século XVIII, concentrado principalmente na região de:";"Bahia";"São Paulo";"Minas Gerais";"Rio de Janeiro";"Pernambuco";"c";"As Minas Gerais foram o principal centro da mineração do ouro no século XVIII, gerando grande riqueza e desenvolvimento cultural.";""
"3106";"multipla";"História";"História Geral";"Revolução Francesa";"Médio";"Vestibular";"2023";"O lema da Revolução Francesa (1789) 'Liberdade, Igualdade e Fraternidade' sintetizava os ideais:";"Feudais e absolutistas";"Iluministas e burgueses";"Socialistas e marxistas";"Aristocráticos e conservadores";"Religiosos e monárquicos";"b";"O lema revolucionário expressava os ideais iluministas e os interesses da burguesia em superar o Antigo Regime feudal e absolutista.";""
"3107";"multipla";"Geografia";"Urbanização";"Problemas urbanos";"Médio";"Vestibular";"2024";"A favelização no Brasil é resultado principalmente de:";"Excesso de planejamento urbano";"Urbanização acelerada e desigualdade social";"Política habitacional eficiente";"Redução do êxodo rural";"Aumento dos salários nas cidades";"b";"O crescimento desordenado das cidades aliado à desigualdade social gerou déficit habitacional e o surgimento de favelas.";""
"3108";"multipla";"Geografia";"Hidrografia";"Bacias hidrográficas";"Fácil";"Vestibular";"2023";"A maior bacia hidrográfica do Brasil em extensão é a:";"Bacia do São Francisco";"Bacia do Paraná";"Bacia Amazônica";"Bacia do Tocantins";"Bacia do Uruguai";"c";"A Bacia Amazônica é a maior bacia hidrográfica do Brasil e do mundo, cobrindo cerca de 3,9 milhões de km².";""
"3109";"multipla";"Português";"Redação";"Tipos textuais";"Fácil";"Vestibular";"2024";"O texto dissertativo-argumentativo tem como principal objetivo:";"Narrar fatos em ordem cronológica";"Descrever objetos ou pessoas detalhadamente";"Defender um ponto de vista com argumentos";"Instruir o leitor sobre como fazer algo";"Expressar sentimentos subjetivos";"c";"O texto dissertativo-argumentativo visa defender uma tese (ponto de vista) por meio de argumentos lógicos e coesos.";""
"3110";"multipla";"Português";"Gramática";"Classes gramaticais";"Médio";"Vestibular";"2023";"Na frase 'O menino correu rapidamente', a palavra 'rapidamente' é um:";"Adjetivo";"Substantivo";"Advérbio";"Preposição";"Conjunção";"c";"'Rapidamente' modifica o verbo 'correu', indicando modo. Palavras que modificam verbos, adjetivos ou outros advérbios são advérbios.";""
"3111";"multipla";"Matemática";"Números";"Potenciação e radiciação";"Fácil";"Vestibular";"2024";"O valor de √144 + 2³ é:";"18";"20";"22";"24";"16";"b";"√144 = 12 e 2³ = 8. Então 12 + 8 = 20.";""
"3112";"multipla";"Matemática";"Estatística";"Média, mediana e moda";"Fácil";"Vestibular";"2023";"Para os dados {3, 5, 7, 7, 8}, a moda é:";"3";"5";"6";"7";"8";"d";"A moda é o valor que aparece com maior frequência. O número 7 aparece duas vezes, sendo a moda.";""
"3113";"multipla";"Física";"Hidrostática";"Pressão hidrostática";"Médio";"Vestibular";"2024";"A pressão hidrostática em um ponto de um líquido depende de:";"Volume do líquido e temperatura";"Densidade do líquido e profundidade";"Temperatura e velocidade do líquido";"Apenas da forma do recipiente";"Apenas do volume do recipiente";"b";"P = d×g×h, onde d é a densidade do líquido e h a profundidade. A pressão aumenta com a profundidade.";""
"3114";"multipla";"Física";"Eletromagnetismo";"Campo magnético";"Médio";"Vestibular";"2023";"A regra da mão direita é usada para determinar a direção do campo magnético criado por:";"Uma carga elétrica estática";"Um fio condutor com corrente elétrica";"Um capacitor";"Uma resistência elétrica";"Uma fonte de tensão";"b";"A regra da mão direita indica a direção das linhas de campo magnético ao redor de um fio percorrido por corrente elétrica.";""
"3115";"multipla";"Química";"Soluções";"Concentração molar";"Médio";"Vestibular";"2024";"Uma solução de NaCl (M=58,5 g/mol) com 117 g dissolvidos em 1 litro de solução tem concentração molar de:";"1 mol/L";"2 mol/L";"3 mol/L";"4 mol/L";"0,5 mol/L";"b";"C = n/V = (117/58,5)/1 = 2 mol/L.";""
"3116";"multipla";"Biologia";"Evolução";"Seleção natural";"Médio";"Vestibular";"2024";"A teoria da seleção natural, proposta por Charles Darwin, afirma que:";"Os organismos evoluem por vontade própria";"Características adquiridas são transmitidas aos descendentes";"Indivíduos com características favoráveis sobrevivem e se reproduzem mais";"Todos os indivíduos de uma espécie têm a mesma chance de sobrevivência";"A evolução ocorre por criação divina";"c";"A seleção natural propõe que indivíduos com variações vantajosas para o ambiente têm maior chance de sobreviver e transmitir essas características.";""
"3117";"multipla";"Biologia";"Microbiologia";"Vírus";"Médio";"Vestibular";"2023";"Os vírus se diferenciam das células porque:";"Possuem metabolismo próprio independente";"São acelulares e necessitam de células hospedeiras para se reproduzir";"Possuem membrana plasmática e organelas";"Realizam fotossíntese";"São maiores que as bactérias";"b";"Os vírus são entidades acelulares, sem metabolismo próprio, que precisam de células hospedeiras para se replicar.";""
"3118";"multipla";"História";"Independência do Brasil";"Processo de independência";"Médio";"Vestibular";"2024";"A Independência do Brasil, proclamada em 1822, diferenciou-se de outros processos de independência na América Latina principalmente por:";"Ter sido marcada por intensa luta armada popular";"Ter sido liderada por um membro da família real europeia";"Ter resultado em república imediatamente";"Ter contado com apoio dos escravizados";"Ter sido influenciada pela Revolução Comunista";"b";"Diferente das colônias espanholas, o Brasil foi liderado por D. Pedro I, príncipe da família real portuguesa, tornando-se um Império.";""
"3119";"multipla";"Geografia";"Geomorfologia";"Tipos de relevo";"Fácil";"Vestibular";"2024";"As chapadas e planaltos são formas de relevo caracterizadas por:";"Superfícies rebaixadas e planas, abaixo do nível do mar";"Superfícies elevadas e relativamente planas";"Picos isolados e de grande altitude";"Vales profundos entre montanhas";"Planícies formadas por depósitos fluviais";"b";"Chapadas e planaltos são formas de relevo com superfícies elevadas e planas ou levemente onduladas, delimitadas por bordas escarpadas.";""
"3120";"multipla";"Filosofia";"Ética";"Ética kantiana";"Difícil";"Vestibular";"2024";"O imperativo categórico de Kant estabelece que devemos agir de acordo com máximas que possam ser:";"Favoráveis apenas ao indivíduo";"Determinadas pela autoridade do Estado";"Universalizadas como lei para todos";"Baseadas nas tradições culturais";"Definidas pelo prazer e bem-estar pessoal";"c";"O imperativo categórico kantiano diz: 'Age apenas segundo máximas que possas ao mesmo tempo querer que se tornem lei universal.'";""
"3121";"multipla";"Sociologia";"Sociologia Clássica";"Marx e o capitalismo";"Médio";"Vestibular";"2023";"Para Karl Marx, a mais-valia é:";"O salário pago ao trabalhador";"O lucro obtido pelo comerciante";"O valor excedente criado pelo trabalho e apropriado pelo capitalista";"O imposto pago ao Estado";"A produtividade do trabalhador";"c";"A mais-valia é o valor excedente gerado pelo trabalho do operário além do necessário para reproduzir sua força de trabalho, sendo apropriado pelo capitalista.";""
"3122";"multipla";"Literatura";"Literatura Portuguesa";"Camões e Barroco";"Médio";"Vestibular";"2024";"Luís de Camões é o principal representante do Classicismo português e autor de:";"O Cortiço";"Dom Casmurro";"Os Lusíadas";"Mensagem";"A Relíquia";"c";"'Os Lusíadas' (1572) é o poema épico de Luís de Camões que narra as navegações portuguesas e os feitos do povo lusitano.";""
"3123";"multipla";"Matemática";"Matrizes";"Operações com matrizes";"Médio";"Vestibular";"2024";"O determinante da matriz A = |2  3| é: |1  4|";"5";"11";"8";"7";"6";"a";"det(A) = (2×4) - (3×1) = 8 - 3 = 5.";""
"3124";"multipla";"Física";"Termodinâmica";"Leis da termodinâmica";"Médio";"Vestibular";"2023";"A primeira lei da termodinâmica é uma expressão do princípio de:";"Aumento da entropia";"Conservação da energia";"Equivalência massa-energia";"Indeterminação de Heisenberg";"Atração gravitacional";"b";"A primeira lei da termodinâmica (ΔU = Q - W) é uma aplicação do princípio de conservação da energia aos processos termodinâmicos.";""
"3125";"multipla";"Química";"Eletroquímica";"Eletrólise";"Difícil";"Vestibular";"2024";"Na eletrólise da água, o gás que se forma no cátodo é:";"Oxigênio";"Hidrogênio";"Cloro";"Ozônio";"Nitrogênio";"b";"No cátodo (eletrodo negativo), ocorre redução dos íons H⁺, formando gás hidrogênio (H₂).";""
"3126";"multipla";"Biologia";"Reprodução";"Meiose";"Médio";"Vestibular";"2023";"A meiose se diferencia da mitose por:";"Ocorrer em todas as células do organismo";"Gerar células filhas com o mesmo número de cromossomos";"Produzir células haploides com metade do número de cromossomos";"Não envolver divisão celular";"Ser exclusiva de células vegetais";"c";"A meiose produz 4 células haploides (n) a partir de uma célula diploide (2n), importante para a reprodução sexuada.";""
"3127";"multipla";"História";"Guerra Fria";"Bipolaridade";"Médio";"Vestibular";"2024";"A Guerra Fria foi um conflito que se desenvolveu no pós-Segunda Guerra Mundial caracterizado pela:";"Confrontação militar direta entre EUA e URSS";"Disputa ideológica, política e econômica entre capitalismo e socialismo";"Conflito militar na Europa";"Cooperação econômica entre as superpotências";"Apenas disputas esportivas";"b";"A Guerra Fria foi uma disputa ideológica e geopolítica entre EUA (capitalismo) e URSS (socialismo) sem confrontação militar direta entre as potências.";""
"3128";"multipla";"Geografia";"Industria";"Industrialização brasileira";"Médio";"Vestibular";"2023";"A industrialização brasileira teve seu grande impulso durante o governo Vargas (1930-1945), com destaque para a criação de:";"Petrobrás e Eletrobrás";"CSN (Companhia Siderúrgica Nacional) e Vale do Rio Doce";"Embraer e Fiat";"Bradesco e Itaú";"Petrobras e Embraer";"b";"O governo Vargas criou estatais estratégicas como a CSN (1941) e a Vale do Rio Doce (1942), impulsionando a industrialização com base no nacionalismo econômico.";""
"3129";"multipla";"Português";"Interpretação";"Figuras de linguagem";"Médio";"Vestibular";"2024";"Na frase 'Sua voz é mel', identifica-se a figura de linguagem:";"Metonímia";"Hipérbole";"Metáfora";"Eufemismo";"Antítese";"c";"A metáfora é uma comparação implícita (sem 'como' ou 'tal qual'). 'Sua voz é mel' compara a voz ao mel de forma direta.";""
"3130";"multipla";"Matemática";"Funções";"Função do 2º grau";"Médio";"Vestibular";"2023";"O vértice da parábola f(x) = x² - 4x + 3 tem coordenada x = :";"1";"2";"3";"4";"-2";"b";"xᵥ = -b/(2a) = -(-4)/(2×1) = 4/2 = 2.";""
"3131";"multipla";"Física";"Acústica";"Características do som";"Fácil";"Vestibular";"2024";"A altura de um som (agudo ou grave) está relacionada com a sua:";"Amplitude de onda";"Velocidade de propagação";"Frequência";"Timbre";"Intensidade";"c";"A altura (pitch) do som é determinada pela frequência: sons de alta frequência são agudos e sons de baixa frequência são graves.";""
"3132";"multipla";"Química";"Polímeros";"Plásticos e borrachas";"Médio";"Vestibular";"2023";"Os plásticos são materiais formados por longas cadeias moleculares chamadas:";"Monômeros";"Polímeros";"Isômeros";"Alótropos";"Coloides";"b";"Os plásticos são polímeros sintéticos, formados pela repetição de unidades menores chamadas monômeros.";""
"3133";"multipla";"Biologia";"Ecologia";"Biomas brasileiros";"Fácil";"Vestibular";"2024";"O Cerrado brasileiro é considerado um hotspot de biodiversidade porque:";"É o maior bioma do Brasil em área";"Possui grande diversidade biológica com alto nível de endemismo e está ameaçado";"Tem o maior volume de água doce do mundo";"É completamente preservado pelo governo";"Está localizado apenas no Centro-Oeste";"b";"Hotspot é uma área com grande biodiversidade e endemismo sob séria ameaça. O Cerrado perdeu mais de 50% de sua cobertura original.";""
"3134";"multipla";"Filosofia";"Filosofia Antiga";"Platão e o idealismo";"Médio";"Vestibular";"2023";"Na Alegoria da Caverna, Platão ilustra a diferença entre:";"Corpo e alma";"Aparência e realidade / mundo sensível e mundo das ideias";"Bem e mal";"Razão e emoção";"Ciência e religião";"b";"A Alegoria da Caverna ilustra a distinção platônica entre o mundo das sombras (aparências, mundo sensível) e o mundo das Ideias (realidade verdadeira).";""
"3135";"multipla";"Sociologia";"Cultura";"Identidade cultural";"Médio";"Vestibular";"2024";"O etnocentrismo pode ser definido como:";"O estudo comparativo entre culturas diferentes";"A valorização da diversidade cultural";"A tendência de julgar outras culturas a partir dos valores da própria cultura";"A integração entre culturas distintas";"O respeito às práticas culturais alheias";"c";"O etnocentrismo é a tendência de considerar a própria cultura como superior e julgar as demais a partir de seus valores e padrões.";""
"3136";"multipla";"Literatura";"Literatura Brasileira";"Romantismo";"Médio";"Vestibular";"2023";"José de Alencar é o maior representante do Romantismo indianista no Brasil. Sua obra que retrata a cultura Tabajara é:";"Dom Casmurro";"O Cortiço";"Iracema";"Quincas Borba";"Vidas Secas";"c";"'Iracema' (1865) de José de Alencar é um romance indianista que narra a história de Iracema, índia Tabajara, e o guerreiro português Martim.";""
"3137";"multipla";"Matemática";"Probabilidade";"Probabilidade clássica";"Fácil";"Vestibular";"2024";"Ao jogar um dado comum (6 faces), qual é a probabilidade de sair um número par?";"1/6";"1/3";"1/2";"2/3";"5/6";"c";"Números pares: {2,4,6} = 3 casos favoráveis. Total = 6. P = 3/6 = 1/2.";""
"3138";"multipla";"Física";"Relatividade";"Relatividade restrita";"Difícil";"Vestibular";"2024";"A equação E = mc² demonstra que:";"A velocidade da luz é variável";"Massa e energia são grandezas equivalentes";"A energia é independente da velocidade";"Objetos massivos podem atingir a velocidade da luz";"A massa aumenta com a temperatura";"b";"A equação de Einstein mostra a equivalência entre massa e energia, onde uma pequena massa equivale a enorme quantidade de energia.";""
"3139";"multipla";"Química";"Bioquímica";"Proteínas e enzimas";"Médio";"Vestibular";"2023";"As enzimas são proteínas que atuam como catalisadores biológicos. Isso significa que elas:";"São consumidas durante as reações";"Aumentam a temperatura das reações";"Aceleram reações sem serem consumidas";"Diminuem a produção de energia";"Formam novos produtos nas reações";"c";"As enzimas são catalisadores biológicos que aceleram reações químicas sem serem consumidas, reduzindo a energia de ativação.";""
"3140";"multipla";"Biologia";"Neurologia";"Sistema nervoso";"Médio";"Vestibular";"2024";"O neurônio é a unidade funcional do sistema nervoso. A transmissão do impulso nervoso entre neurônios ocorre na:";"Bainha de mielina";"Sinapse";"Célula de Schwann";"Axônio";"Dendrito";"b";"A sinapse é a junção entre dois neurônios, onde neurotransmissores são liberados para transmitir o impulso nervoso de uma célula para outra.";""
"3141";"multipla";"História";"Ditadura Militar";"Regime militar no Brasil";"Médio";"Vestibular";"2024";"O AI-5 (Ato Institucional nº 5), decretado em 1968 durante a ditadura militar brasileira, representou:";"A abertura política gradual";"O recrudescimento da repressão, cassando direitos políticos e suspendendo o habeas corpus";"A anistia política aos opositores do regime";"O início da redemocratização";"A aprovação de nova constituição democrática";"b";"O AI-5 foi o ato mais autoritário da ditadura, que fechou o Congresso, cassou mandatos, suspendeu habeas corpus e intensificou a repressão.";""
"3142";"multipla";"Geografia";"Agricultura";"Agronegócio brasileiro";"Médio";"Vestibular";"2023";"O Brasil é um dos maiores exportadores agrícolas do mundo. O principal produto de exportação do agronegócio brasileiro é:";"Café";"Laranja";"Soja";"Açúcar";"Cacau";"c";"A soja é atualmente o principal produto do agronegócio brasileiro, sendo o país um dos maiores produtores e exportadores mundiais.";""
"3143";"multipla";"Português";"Gramática";"Regência verbal";"Difícil";"Vestibular";"2024";"Assinale a alternativa em que a regência verbal está INCORRETA:";"Aspirei ao cargo de diretor.";"Assisti o filme no cinema.";"Precisei de ajuda.";"Gostei do presente.";"Obedeci ao pai.";"b";"O verbo 'assistir' no sentido de ver/presenciar é regido pela preposição 'a': 'Assisti AO filme'. Sem preposição está incorreto.";""
"3144";"multipla";"Matemática";"Funções";"Função logarítmica";"Médio";"Vestibular";"2023";"Se log₁₀(1000) = x, então x é igual a:";"1";"2";"3";"4";"10";"c";"log₁₀(1000) = log₁₀(10³) = 3.";""
