"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4571";"dissertativa";"Matemática";"Álgebra";"Números Complexos — Forma Polar";"Difícil";"Vestibular";"2024";"Escreva o número complexo z = 1 + i na forma polar (módulo e argumento) e use a Fórmula de De Moivre para calcular z⁴.";"";"";"";"";"";"";"|z| = √(1²+1²) = √2. arg(z) = arctan(1/1) = 45° = π/4. Forma polar: z = √2(cos 45° + i·sen 45°) = √2·e^(iπ/4). Fórmula de De Moivre: z^n = |z|^n(cos nθ + i sen nθ). z⁴ = (√2)⁴(cos 180° + i sen 180°) = 4(−1 + 0) = −4. Verificação direta: (1+i)² = 1+2i−1 = 2i; (2i)² = −4 ✓.";"z = √2·e^(iπ/4) (módulo √2, argumento 45°); z⁴ = −4"
"4572";"dissertativa";"Física";"Fluidos";"Dinâmica dos Fluidos";"Médio";"Vestibular";"2024";"Explique o Teorema de Bernoulli e como ele explica o funcionamento de um avião (sustentação aerodinâmica).";"";"";"";"";"";"";"Teorema de Bernoulli: em um fluido ideal em escoamento estacionário, a soma da pressão, da energia cinética por unidade de volume e da energia potencial é constante: P + ρv²/2 + ρgh = constante. Implicação: onde a velocidade do fluido é maior, a pressão é menor. Sustentação de aeronaves: o perfil da asa (aerofólio) é assimétrico — o ar percorre um caminho mais longo pela parte superior, tornando-se mais veloz. Maior velocidade → menor pressão na parte superior. A diferença de pressão (maior embaixo, menor em cima) gera a força de sustentação (lift) que mantém o avião no ar.";"Bernoulli: maior velocidade = menor pressão. A asa faz o ar de cima ir mais rápido → menor pressão em cima → sustentação para cima"
"4573";"dissertativa";"Química";"Eletroquímica";"Potencial de Eletrodo";"Difícil";"Vestibular";"2024";"Usando os potenciais padrão E°(Cu²⁺/Cu) = +0,34 V e E°(Zn²⁺/Zn) = −0,76 V, calcule a fem (força eletromotriz) da pilha de Daniell e determine os eletrodos.";"";"";"";"";"";"";"Na pilha de Daniell: Zn sofre oxidação (ânodo): E° = −0,76 V; Cu²⁺ sofre redução (cátodo): E° = +0,34 V. fem = E°cátodo − E°ânodo = 0,34 − (−0,76) = 0,34 + 0,76 = 1,10 V. A pilha é espontânea (fem > 0). A reação global: Zn(s) + Cu²⁺(aq) → Zn²⁺(aq) + Cu(s). ΔG° = −nFε° = −2 × 96.485 × 1,10 ≈ −212 kJ/mol (espontânea).";"fem = 1,10 V; ânodo = Zn (oxidação), cátodo = Cu (redução); reação espontânea"
"4574";"dissertativa";"Biologia";"Genética";"Heredograma";"Médio";"Vestibular";"2024";"Em um heredograma, um casal de fenótipos normais tem um filho com fenilcetonúria (PKU), doença autossômica recessiva. Qual é o genótipo dos pais e a probabilidade de o próximo filho ser afetado?";"";"";"";"";"";"";"PKU: autossômica recessiva (pp = doente; Pp ou PP = normal). Como os pais são normais mas tiveram filho doente (pp), ambos devem ser portadores: genótipo Pp × Pp. Quadro de Punnett: PP (25%), Pp (50%), pp (25%). Probabilidade de o próximo filho ser doente (pp) = 25%. De ser portador (Pp) = 50%. De ser normal homozigoto (PP) = 25%.";"Pais: Pp × Pp (portadores). Probabilidade do próximo filho ser afetado: 25%"
"4575";"dissertativa";"História";"Brasil";"Crise de 2015-2016";"Médio";"Vestibular";"2024";"Quais foram os principais fatores da crise econômica brasileira de 2015-2016?";"";"";"";"";"";"";"A crise de 2015-16 resultou de múltiplos fatores: (1) Fim do superciclo das commodities (queda do preço do minério de ferro e petróleo) que havia sustentado o crescimento da era Lula; (2) 'Nova Matriz Econômica' do governo Dilma: desonerações fiscais, controle de preços (especialmente de energia e combustíveis) e expansão do crédito público geraram desequilíbrio fiscal e inflação; (3) Pedaladas fiscais e crise fiscal do Estado; (4) Crise política: Operação Lava Jato, impeachment, paralisia legislativa; (5) Congelamento de investimentos pela incerteza política; (6) Inflação acima da meta, juros elevados (Selic), desemprego crescente. A economia contraiu −3,8% em 2015 e −3,3% em 2016.";"Fim do superciclo de commodities + desequilíbrio fiscal da Nova Matriz Econômica + crise política (Lava Jato + impeachment) geraram a recessão de 2015-16"
"4576";"dissertativa";"Língua Portuguesa";"Redação";"Coesão e Coerência";"Médio";"Vestibular";"2024";"Explique a diferença entre coesão e coerência textuais, com um exemplo de texto com boa coerência mas má coesão.";"";"";"";"";"";"";"Coesão: unidade formal do texto — os mecanismos linguísticos que ligam as partes (pronomes, conectivos, elipses, sinônimos). Ex.: 'João chegou. Ele estava cansado.' (pronome 'ele' = coesão referencial). Coerência: unidade de sentido — a harmonia lógica e semântica entre as ideias. Exemplo de boa coerência com má coesão: 'A poluição prejudica a saúde. Médicos recomendam exercícios. Cidades limpas têm melhores indicadores de bem-estar.' As frases fazem sentido relacionadas ao tema (coerência temática), mas não há conectivos nem elementos de coesão que as articulem formalmente. Bom texto precisa de ambas.";"Coesão: mecanismos formais de ligação (pronomes, conectivos). Coerência: sentido e lógica das ideias. Pode haver coerência sem coesão formal explícita"
"4577";"dissertativa";"Filosofia";"Ética Aplicada";"Ética Animal";"Médio";"Vestibular";"2024";"Quais são os principais argumentos filosóficos a favor dos direitos dos animais?";"";"";"";"";"";"";"(1) Peter Singer (utilitarismo): animais sentem prazer e dor (senciência) — esse critério, não a racionalidade ou a linguagem, é o que importa moralmente. Causar sofrimento desnecessário a animais é moralmente errado. 'Especismo' (discriminar por espécie sem justificativa) é tão injusto quanto racismo; (2) Tom Regan (direitos): alguns animais são 'sujeitos-de-uma-vida' (têm crenças, desejos, percepção, memória) e têm valor inerente, independente de sua utilidade — logo têm direitos; (3) Argumento da continuidade evolutiva: humanos e animais compartilham ancestrais — traçar uma linha moral nítida é arbitrário. Desafios: onde estabelecer o limiar de senciência? Conflitos com práticas culturais.";"Singer: senciência como critério moral (não espécie); Regan: animais como 'sujeitos-de-uma-vida' com valor inerente; ambos criticam o especismo"
"4578";"dissertativa";"Sociologia";"Juventude";"Evasão Escolar";"Médio";"Vestibular";"2024";"Quais são as principais causas da evasão escolar no Brasil e que políticas podem combatê-la?";"";"";"";"";"";"";"Causas da evasão: (1) Necessidade de trabalhar para complementar a renda familiar (especialmente entre jovens pobres); (2) Gravidez na adolescência; (3) Violência escolar e bullying; (4) Distância entre escola e residência (áreas rurais e periferias); (5) Falta de relevância percebida — currículo distante da realidade dos estudantes; (6) Dificuldades de aprendizagem não atendidas. Políticas de combate: Bolsa Família com condicionalidade escolar; Programa Mais Educação (escola em tempo integral); cotas e PROUNI no ensino superior; creches e educação infantil para filhos de mães que retornam à escola; reformulação curricular que valorize projetos de vida dos jovens.";"Causas: trabalho infantil, gravidez, violência, distância, desinteresse. Políticas: Bolsa Família, escola integral, reformulação curricular, apoio à permanência"
"4579";"dissertativa";"Geografia";"Urbanização";"Favelas";"Médio";"Vestibular";"2024";"Quais são as causas históricas e os desafios atuais das favelas nas metrópoles brasileiras?";"";"";"";"";"";"";"Causas históricas: (1) Abolição sem reforma agrária (1888): libertos sem terra migraram para as cidades; (2) Migração rural-urbana acelerada nos séculos XX (êxodo do Nordeste para São Paulo e Rio); (3) Especulação imobiliária que expulsou pobres para periferias e encostas; (4) Ausência de política habitacional inclusiva. A primeira favela conhecida do Brasil foi o Morro da Providência no Rio (1897, ocupado por soldados da Guerra de Canudos). Desafios atuais: violência e domínio do tráfico; déficit de saneamento, saúde e educação; regularização fundiária; UPPs (Unidades de Polícia Pacificadora) e seus limites; gentrificação e remoções forçadas por obras urbanas.";"Favelas: resultado da abolição sem terra, migração e especulação imobiliária. Desafios: violência, saneamento, regularização fundiária e integração urbana"
"4580";"dissertativa";"Matemática";"Análise";"Derivadas e Aplicações";"Difícil";"Vestibular";"2024";"Encontre o ponto de mínimo da função f(x) = x² − 6x + 10 usando derivadas.";"";"";"";"";"";"";"f'(x) = 2x − 6. Para ponto crítico: f'(x) = 0 → 2x − 6 = 0 → x = 3. f''(x) = 2 > 0 (concavidade para cima → mínimo). f(3) = 9 − 18 + 10 = 1. Ponto de mínimo: (3, 1). Verificação pela fórmula do vértice: xᵥ = −b/2a = 6/2 = 3; yᵥ = f(3) = 1 ✓.";"Ponto de mínimo: (3, 1) — obtido zerando a derivada f'(x) = 2x−6 = 0 e confirmando f''(3) = 2 > 0"
