"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3517";"multipla";"Filosofia";"Filosofia da Ciência";"Falsificacionismo de Popper";"Médio";"Vestibular";"2024";"Para Karl Popper, o critério que distingue ciência de pseudociência é:";"A falsificabilidade — uma teoria científica deve ser refutável em princípio";"O número de confirmações experimentais acumuladas";"A aceitação pela maioria dos cientistas da época";"A capacidade de prever eventos futuros com 100% de precisão";"A origem indutiva a partir de múltiplas observações";"a";"Popper: demarcação ciência/pseudociência pela falsificabilidade. Uma teoria é científica se pode ser testada e potencialmente refutada. Psicanálise e astrologia: não falsificáveis (sempre explicam post hoc). Teoria da Relatividade: falsificável (e confirmada). Problema do indutivismo: nenhum número de confirmações prova definitivamente uma teoria.";""
"3518";"multipla";"Sociologia";"Crime e Punição";"Encarceramento em massa";"Médio";"Vestibular";"2023";"O Brasil tem a terceira maior população carcerária do mundo. Uma das principais críticas ao sistema prisional é:";"Que a prisão não ressocializa e produz mais criminalidade";"Que as penas são excessivamente curtas";"Que faltam presos e o sistema está subutilizado";"Que a maioria dos presos são de classe alta";"Que o Brasil não investe em segurança pública";"a";"Brasil: ~900.000 presos (2024), 3ª maior população carcerária. 64% são negros, maioria por tráfico. Críticas: superlotação, condições degradantes, reincidência ~70%, escola do crime (facções), seletividade racial e de classe. Encarceramento em massa não reduz crime — correlação com violência e desigualdade é mais forte.";""
"3519";"multipla";"Literatura";"Poesia Modernista";"Oswald de Andrade — poemas-piada";"Médio";"Vestibular";"2024";"Os 'poemas-piada' de Oswald de Andrade caracterizam-se pela:";"Síntese radical, ironia e crítica social em poucos versos";"Extensão épica e linguagem elevada";"Melancolia e introspecção existencial";"Descrição naturalista da fauna brasileira";"Imitação dos sonetos camonianos";"a";"Oswald de Andrade: poemas curtíssimos que condensam crítica social, humor e ironia em versos telegráficos. 'Erro de Português' (Quando o português chegou / Debaixo de uma bruta chuva / Vestiu o índio / Que pena! / Fosse uma manhã de sol / O índio tinha despido / O português) — crítica à colonização em 7 versos.";""
"3520";"multipla";"Matemática";"Probabilidade";"Eventos independentes";"Médio";"Vestibular";"2024";"Lançando dois dados, qual a probabilidade de obter 6 em ambos?";"1/36";"1/6";"2/6";"1/12";"1/3";"a";"Eventos independentes: P(A∩B) = P(A)×P(B). P(6 no 1°) = 1/6. P(6 no 2°) = 1/6. P(ambos) = 1/6 × 1/6 = 1/36.";""
"4381";"dissertativa";"Matemática";"Trigonometria";"Equações trigonométricas";"Médio";"Vestibular";"2024";"Resolva a equação 2sen(x) - 1 = 0 no intervalo [0°, 360°].";"";"";"";"";"";"";"2sen(x) = 1 → sen(x) = 1/2. No ciclo trigonométrico, sen(x) = 1/2 em x = 30° (1° quadrante) e x = 150° (2° quadrante). Verificação: sen(30°) = 1/2 ✓; sen(150°) = sen(180°-30°) = sen(30°) = 1/2 ✓.";"x = 30° e x = 150°"
"4382";"dissertativa";"Física";"Mecânica";"Energia potencial gravitacional";"Fácil";"Vestibular";"2023";"Um objeto de 5 kg está a 10 m de altura. Qual sua energia potencial gravitacional? (g=10 m/s²). Se cair, qual será sua velocidade ao atingir o solo?";"";"";"";"";"";"";"Ep = mgh = 5×10×10 = 500 J. Ao cair, toda Ep converte-se em Ec (conservação de energia, sem atrito): ½mv² = 500. ½×5×v² = 500. v² = 200. v = √200 = 10√2 ≈ 14,1 m/s.";"Ep = 500 J; v = 10√2 ≈ 14,1 m/s ao chegar ao solo"
"4383";"dissertativa";"Química";"Inorgânica";"Ácidos e bases — Arrhenius";"Fácil";"Vestibular";"2024";"Segundo Arrhenius, defina ácido e base. Dê dois exemplos de cada e escreva suas ionizações em água.";"";"";"";"";"";"";"Ácido (Arrhenius): substância que em água libera H⁺ (próton). Ex.: HCl → H⁺ + Cl⁻ (ácido forte); CH₃COOH ⇌ H⁺ + CH₃COO⁻ (ácido fraco, parcial). Base (Arrhenius): substância que em água libera OH⁻. Ex.: NaOH → Na⁺ + OH⁻ (base forte); NH₃ + H₂O ⇌ NH₄⁺ + OH⁻ (base fraca). Limitação: não explica bases sem OH (como NH₃) nem reações em meios não aquosos. Brønsted-Lowry amplia: ácido = doador de próton; base = receptor.";"Ácido: libera H⁺ (HCl, CH₃COOH). Base: libera OH⁻ (NaOH, NH₃+H₂O). Limitação: não explica bases sem OH."
"4384";"dissertativa";"Biologia";"Fisiologia Vegetal";"Transpiração vegetal — transpiração cuticular e estomática";"Médio";"Vestibular";"2023";"O que é transpiração vegetal? Qual o papel dos estômatos e como ela se relaciona com a absorção de água pelas raízes?";"";"";"";"";"";"";"Transpiração vegetal: perda de água em forma de vapor pelas plantas, principalmente pelos estômatos (transpiração estomática ~95%) e em menor grau pela cutícula (cuticular) e lenticelas. Estômatos: poros controlados por células-guarda (turgescência abre, murcha fecha) — mecanismo dependente de K⁺ e ABA (ácido abscísico, hormônio do estresse hídrico). Relação com absorção: a transpiração cria uma tensão (pressão negativa) na coluna de água do xilema, que 'puxa' água das raízes para as folhas (fluxo de massa — teoria da coorência-tensão de Dixon). Quanto mais transpiração → maior absorção radicular. Em déficit hídrico: fechamento dos estômatos → reduz transpiração e fotossíntese.";"Transpiração: perda de vapor pelos estômatos. Estômatos controlados por células-guarda (ABA fecha). Cria tensão no xilema que puxa água das raízes (teoria coerência-tensão)."
"4385";"dissertativa";"História";"História Geral";"Descolonização da Ásia";"Médio";"Vestibular";"2024";"Como Gandhi liderou a independência da Índia? Quais foram os princípios de sua resistência?";"";"";"";"";"";"";"Gandhi (1869-1948): líder do Congresso Nacional Indiano contra o domínio britânico. Princípios: Ahimsa (não violência) + Satyagraha (força da verdade/resistência passiva). Estratégias: boicote a produtos britânicos (charkha — fiar o próprio tecido), desobediência civil, marchas simbólicas (Marcha do Sal, 1930 — 388 km para fazer sal do mar, desafiando o monopólio britânico), greves de fome. Independência: 1947 — mas com partição entre Índia (hindu) e Paquistão (muçulmano), que Gandhi opunha. Assassinado em 1948 por Hindu extremista. Legado: influenciou Martin Luther King e outros movimentos de direitos civis.";"Gandhi: ahimsa (não violência) + satyagraha. Marcha do Sal (1930), boicotes, desobediência civil. Independência em 1947 com partição entre Índia e Paquistão."
"4386";"dissertativa";"Geografia";"Energia Alternativa";"Energia eólica e solar no Brasil";"Médio";"Vestibular";"2023";"Quais são as vantagens e limitações da energia eólica e solar fotovoltaica no contexto brasileiro?";"";"";"";"";"";"";"Energia eólica: Vantagens — energia limpa, renovável, custo em queda, Brasil tem excelente potencial (Nordeste com ventos constantes, offshore promissor). O Brasil é um dos maiores produtores mundiais. Limitações: intermitência (vento variável), impacto na fauna (pássaros e morcegos), ruído, impacto visual e conflitos fundiários com comunidades. Energia solar fotovoltaica: Vantagens — Brasil tem alta irradiação solar em todo o território (melhor que Alemanha, líder histórico), custo caiu 90% em 10 anos, descentralizada (geração distribuída). Limitações: intermitência (noite e dias nublados), armazenamento (baterias ainda caras), produção de painéis tem impacto ambiental. Ambas precisam de armazenamento ou fontes complementares (hidrelétricas como reguladoras).";"Eólica: NE brasileiro excelente, limpa, mas intermitente. Solar: alta irradiação no Brasil, custo caindo, mas precisa de armazenamento. Ambas complementam as hidrelétricas."
"4387";"dissertativa";"Português";"Literatura";"Lima Barreto";"Médio";"Vestibular";"2024";"Lima Barreto é um autor pré-modernista frequentemente marginalizado em seu tempo. Por quê? Como sua obra antecipa o Modernismo?";"";"";"";"";"";"";"Lima Barreto (1881-1922): marginalizado por ser negro, pobre e alcoólatra na Belle Époque carioca. Academias literárias o rejeitavam. Obras: 'Triste Fim de Policarpo Quaresma', 'Recordações do Escrivão Isaías Caminha', 'Clara dos Anjos'. Antecipa o Modernismo: (1) Crítica social direta e irônica ao nacionalismo oco e ao bacharelismo; (2) Linguagem coloquial, rejeitando o estilo ornamental parnasiano; (3) Personagens marginalizados (negros, pobres, loucos, mulheres) como protagonistas; (4) Visão pessimista e realista do Brasil republicano excludente. Reconhecimento póstumo: hoje é um dos mais estudados autores brasileiros, por sua atualidade na crítica ao racismo e à desigualdade.";"Marginalizado por ser negro e pobre na Belle Époque. Antecipa o Modernismo: crítica social, linguagem coloquial, personagens marginalizados. Reconhecimento veio postumamente."
"4388";"dissertativa";"Filosofia";"Filosofia da Religião";"Prova ontológica de Anselmo";"Difícil";"Vestibular";"2023";"Explique o argumento ontológico de Santo Anselmo para a existência de Deus e a crítica de Kant a esse argumento.";"";"";"";"";"";"";"Anselmo (Proslogion, séc. XI): Deus = 'ser do qual nada maior pode ser concebido'. Se existisse apenas no pensamento, um ser idêntico mas existente na realidade seria maior — contradição. Logo, Deus deve existir na realidade. Argumento: da ideia de Deus → sua existência real. Crítica de Kant: a existência não é um predicado real — não acrescenta nada ao conceito. Posso pensar em 100 táleres (moedas) sem que existam; 100 táleres reais têm o mesmo conceito. Da ideia de algo não se pode inferir sua existência. O argumento ontológico confunde o plano lógico com o ontológico. Hume também critica: não podemos raciocinar a priori sobre existências — só a experiência pode confirmar existência.";"Anselmo: Deus = 'maior ser concebível', logo deve existir na realidade. Kant: existência não é predicado — da ideia não se infere existência real."
"4389";"dissertativa";"Sociologia";"Gênero";"Masculinidades";"Médio";"Vestibular";"2024";"O que é 'masculinidade hegemônica' segundo Raewyn Connell? Como ela afeta homens e mulheres?";"";"";"";"";"";"";"Connell ('Masculinities', 1995): masculinidade hegemônica = forma dominante e idealizada de masculinidade em uma dada sociedade — associada a força, dominação, heterossexualidade, racionalidade, repressão emocional, provedor econômico. Não é praticada pela maioria dos homens, mas é o padrão normativo que organiza as relações de gênero. Efeitos sobre mulheres: justifica dominação masculina, violência de gênero, divisão sexual do trabalho. Efeitos sobre homens: pressão para conformidade, repressão de vulnerabilidade e afetos, associação com violência e riscos à saúde (menor expectativa de vida masculina, recusa a buscar ajuda médica). Connell reconhece múltiplas masculinidades (subordinadas, cúmplices, marginalizadas) em hierarquia.";"Masculinidade hegemônica: padrão dominante de força e dominação. Afeta mulheres (opressão) e homens (repressão emocional, violência, menor expectativa de vida)."
"4390";"dissertativa";"Literatura";"Literatura Indígena Contemporânea";"Ailton Krenak e Daniel Munduruku";"Médio";"Vestibular";"2023";"Como a literatura produzida por autores indígenas brasileiros contemporâneos desafia visões coloniais sobre os povos originários?";"";"";"";"";"";"";"Literatura indígena contemporânea: autores como Ailton Krenak ('Ideias para adiar o fim do mundo', 2019), Daniel Munduruku, Graça Graúna, Márcia Wayna Kambeba escrevem em português mas de perspectiva indígena. Desafios ao colonialismo: (1) Representação própria — indígenas falam por si, não são objetos de descrição alheia; (2) Crítica ao desenvolvimentismo e ao antropocentrismo (Krenak: 'a Terra não é um recurso'); (3) Valorização dos saberes ancestrais como filosofia legítima; (4) Denuncia o genocídio histórico e contemporâneo; (5) Propõe alternativas cosmológicas à modernidade capitalista (bem viver). Krenak: conceito de 'adiamento do fim do mundo' como resistência poética e política.";"Autores indígenas (Krenak, Munduruku) falam por si: crítica ao desenvolvimentismo, valorização de saberes ancestrais, denúncia do genocídio, alternativas cosmológicas ao capitalismo."
