"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4269";"multipla";"Quimica";"Quimica Organica";"Aminas";"Medio";"Vestibular";"2024";"O grupo funcional das aminas e:";"-NH2 (grupo amino)";"-OH (hidroxila)";"-COOH (carboxila)";"-CO- (carbonila)";"-SH (tiol)";"a";"Aminas tem o grupo funcional -NH2 (amina primaria), -NH- (amina secundaria) ou -N- (amina terciaria), derivado da amonia (NH3) com substituicao de um ou mais H por grupos organicos. Sao bases (receptoras de proton de Bronsted-Lowry). Exemplos: metilamina (CH3NH2), anilina (C6H5NH2), aminoacidos (R-CH(NH2)-COOH).";""
"4270";"multipla";"Biologia";"Citologia";"Reticulo endoplasmatico";"Medio";"Vestibular";"2024";"O reticulo endoplasmatico rugoso (RER) diferencia-se do liso (REL) por:";"Ter ribossomos associados — sintetiza e modifica proteinas de membrana e secretadas";"Ser responsavel pela sintese de lipidios";"Estar presente apenas em celulas vegetais";"Ter papel na respiracao celular";"Produzir ATP";"a";"RER: possui ribossomos na superficie citosolica que sintetizam proteinas destinadas a membrana, secretadas ou lisossomos. Essas proteinas entram no lumen do RER para modificacoes (glicosilacao, dobramento). REL: sem ribossomos; sintetiza lipidios (fosfolipidios, esteroides), detoxifica drogas (no figado), armazena Ca++ (no musculo). Ambos fazem parte do sistema de endomembranas.";""
"4271";"multipla";"Biologia";"Genetica";"Mutacoes e cancer";"Medio";"Vestibular";"2024";"O cancer e causado fundamentalmente por:";"Acumulo de mutacoes em genes que controlam a divisao celular (proto-oncogenes e supressores tumorais)";"Infeccao por bacterias patogenicas";"Deficiencia de vitaminas";"Envelhecimento do sistema nervoso central";"Imunidade excessiva do organismo";"a";"Cancer resulta do acumulo de mutacoes (somaticas, nao germinativas) em dois tipos de genes: (1) Proto-oncogenes — ao serem mutados, tornam-se oncogenes que estimulam divisao descontrolada (acelerador quebrado); (2) Genes supressores tumorais (ex: p53, BRCA1) — ao serem inativados, deixam de frear a divisao (freio cortado). Cancer e uma doenca genetica da celula, nao do organismo.";""
"4272";"multipla";"Biologia";"Ecologia";"Especies ameacadas";"Medio";"Vestibular";"2024";"A principal causa de perda de biodiversidade no mundo atual e:";"A destruicao e fragmentacao de habitats naturais, principalmente por expansao agricola e urbana";"A caca predatoria exclusivamente";"Mudancas climaticas de curto prazo";"Especies invasoras em todos os biomas";"Poluicao da agua doce";"a";"A destruicao de habitat (desmatamento, conversao para agricultura, urbanizacao, drenagem de areas umidas) e a principal causa da sexta extincao em massa (Holoceno). Outras causas importantes (em ordem): especies invasoras, superexplotacao (caca/pesca), poluicao, mudancas climaticas. O Brasil lidera o desmatamento absoluto, principalmente na Amazonia e Cerrado.";""
"4273";"multipla";"Historia";"Historia Geral";"Mercantilismo";"Medio";"Vestibular";"2024";"O mercantilismo, politica economica predominante nos seculos XVI-XVIII, baseava-se na ideia de que:";"A riqueza de um Estado era medida pela quantidade de metais preciosos acumulados (bullionismo)";"O livre comercio entre as nacoes maximizaria a riqueza global";"A producao industrial era a unica fonte de riqueza";"O trabalho era a medida do valor das mercadorias";"A agricultura era a unica fonte de riqueza das nacoes";"a";"O mercantilismo (politica economica dos Estados Absolutos) caracterizou-se por: (1) bullionismo — acumular ouro e prata como riqueza nacional; (2) balanca comercial favoravel (exportar mais que importar); (3) colonialismo — explorar colonias como fornecedoras de materias-primas e mercados; (4) protecionismo — taxas sobre importacoes; (5) forte intervencao estatal na economia.";""
"4274";"multipla";"Historia";"Historia Geral";"Revolucoes burguesas";"Medio";"Vestibular";"2024";"A Revolucao Inglesa (1640-1688) e considerada a primeira revolucao burguesa da historia moderna por:";"Limitar o poder do rei, fortalecer o parlamento e garantir liberdades civis (Habeas Corpus, Bill of Rights)";"Implantar a Republica e executar todos os nobres";"Abolir a monarquia e implantar o socialismo";"Unificar Inglaterra, Escocia e Gales";"Conquistar colonies na America do Norte";"a";"A Revolucao Inglesa (Revolucao Puritana + Revolução Gloriosa) estabeleceu o parlamentarismo britanico. Marcos: decapitacao de Carlos I (1649), Protectorado de Cromwell, Restauracao, Bill of Rights (1689) que limitou o poder real e garantiu direitos ao parlamento e aos cidadaos. Inaugurou o constitucionalismo moderno e influenciou as revolucoes francesa e americana.";""
"4275";"multipla";"Historia";"Historia Geral";"Nazismo";"Facil";"Vestibular";"2024";"Adolf Hitler chegou ao poder na Alemanha em:";"1933, nomeado chanceler pelo presidente Hindenburg";"1939, com a invasao da Polonia";"1918, apos a Primeira Guerra Mundial";"1929, com a crise economica";"1935, com as Leis de Nuremberg";"a";"Hitler foi nomeado chanceler (primeiro-ministro) da Alemanha em 30 de janeiro de 1933 pelo presidente Paul von Hindenburg, apos o Partido Nazista (NSDAP) ter se tornado o maior partido no Reichstag (33% dos votos em 1932). Hitler usou o incendio do Reichstag (fev. 1933) para obter poderes de emergencia e o Ato de Habilitacao (mar. 1933) para governar por decreto, implantando a ditadura.";""
"4276";"multipla";"Historia";"Historia Geral";"Descolonizacao na America";"Medio";"Vestibular";"2024";"Toussaint L'Ouverture liderou a Revolucao Haitiana (1791-1804), que foi historicamente unica por ser:";"A unica revolucao bem-sucedida de escravizados na historia — criou a primeira republica negra livre";"A primeira guerra de independencia na America do Sul";"Uma revolucao liderada por crioulos brancos";"Um movimento pacifista de desobediencia civil";"A primeira independencia da America Central";"a";"A Revolucao Haitiana (1791-1804) foi a maior e mais bem-sucedida revolta de escravizados na historia. Os escravizados africanos e seus descendentes, liderados por Toussaint L'Ouverture e depois Jean-Jacques Dessalines, derrotaram o exercito frances de Napoleao e proclamaram a independencia em 1o de janeiro de 1804. O Haiti tornou-se a primeira Republica Negra livre das Americas e o segundo pais independente do hemisfério.";""
"4277";"multipla";"Historia";"Historia do Brasil";"Nordeste — Coronelismo";"Medio";"Vestibular";"2024";"O coronelismo, pratica politica da Republica Velha brasileira, consistia em:";"Sistema de dominacao local por grandes proprietarios rurais que controlavam eleitores em troca de favores";"Controle militar das cidades pelo exercito";"Sistema de eleicoes diretas supervisionadas por coroneis";"Alianca entre coroneis e partidos de esquerda";"Politica de incentivos fiscais para grandes fazendeiros";"a";"O coronelismo (estudado por Victor Nunes Leal em 'Coronelismo, Enxada e Voto') era um sistema de poder local no Brasil rural onde o coronel (grande proprietario) controlava politicamente sua regiao: era intermediario entre o Estado e a populacao rural dependente. Trocava votos (eleitorado cativo) por favores (emprego, saude, protecao). Era parte da 'politica dos governadores' que sustentou a Republica Velha.";""
"4278";"multipla";"Historia";"Historia do Brasil";"Semana de Arte Moderna";"Facil";"Vestibular";"2024";"A Semana de Arte Moderna de 1922 foi um marco cultural porque:";"Rompe com o academicismo e lança o Modernismo brasileiro, valorizando a identidade nacional";"Inaugurou o Realismo no Brasil";"Foi o inicio do Romantismo brasileiro";"Apresentou as obras do Parnasianismo ao grande publico";"Foi uma exposicao de arte europeia importada";"a";"A Semana de Arte Moderna (13-17/02/1922, Teatro Municipal de SP) reuniu artistas, escritores e musicos para romper com o academicismo e o Parnasianismo. Figuras como Mario e Oswald de Andrade, Anita Malfatti, Tarsila do Amaral e Villa-Lobos propunham liberdade formal, experimentacao e valorizacao das raizes brasileiras (depois, o Manifesto Antropofago de 1928 radicalizou a proposta).";""
"4279";"multipla";"Historia";"Historia do Brasil";"Ditadura Vargas";"Medio";"Vestibular";"2024";"Vargas chegou ao poder em 1930 por meio de:";"Revolucao de 1930 — movimento armado que depôs Washington Luis e impediu a posse de Julio Prestes";"Eleicoes democraticas regulares";"Golpe militar direto sem apoio civil";"Renuncia voluntaria de Washington Luis";"Mandato do Congresso Nacional";"a";"A Revolucao de 1930 foi um golpe politico-militar que depos o presidente Washington Luis e impediu a posse do presidente eleito Julio Prestes (SP). Vargas (candidato derrotado, apoiado por Minas Gerais, Rio Grande do Sul e Paraiba — 'Alianca Liberal') foi entronizado pela junta militar. Encerrou a Republica Velha e o sistema cafe-com-leite. Iniciou a Era Vargas (1930-1945 e 1950-1954).";""
"4280";"multipla";"Geografia";"Energia";"Energias renovaveis";"Facil";"Vestibular";"2024";"As fontes de energia renovaveis incluem:";"Solar, eolica, hidraulica, biomassa e geotermica";"Carvao, gas natural, petroleo e uranio";"Petroleo, energeia eolica e nuclear";"Gas natural, solar e derivados de petroleo";"Carvao mineral, solar e geotermica";"a";"Energias renovaveis: solar (paineis fotovoltaicos e termica), eolica (vento), hidraulica (rios e marés), biomassa (residuos organicos, etanol, biodiesel), geotermica (calor interno da Terra), energia das marees/oceano. As nao-renovaveis sao combustiveis fosseis (carvao, petroleo, gas natural) e uranio (nuclear). O Brasil tem uma das matrizes energeticas mais renovaveis do mundo.";""
"4281";"multipla";"Lingua Portuguesa";"Literatura Brasileira";"Euclides da Cunha";"Medio";"Vestibular";"2024";"'Os Sertoes' (1902), de Euclides da Cunha, e classificado como:";"Pre-modernismo — obra de transicao que antecipa o Modernismo com sua visao critica da realidade brasileira";"Parnasianismo";"Romantismo tardio";"Realismo puro";"Simbolismo";"a";"'Os Sertoes' e a principal obra do Pre-modernismo brasileiro. Euclides da Cunha foi como correspondente de guerra a Canudos e produziu uma obra que mescla ciencia (geologia, climatologia, antropologia do seculo XIX) com literatura. A visao do sertanejo como 'rocha viva' da nacionalidade antecipa o interesse modernista pelo Brasil profundo. Euclides criticou a Republica e a campanha de Canudos como crime.";""
"4282";"multipla";"Lingua Portuguesa";"Literatura Brasileira";"Vinicius de Moraes";"Facil";"Vestibular";"2024";"Vinicius de Moraes e conhecido na literatura e tambem por:";"Ser um dos criadores da Bossa Nova, com musicas como 'Garota de Ipanema' (com Tom Jobim)";"Ter fundado o Tropicalismo";"Ser o inventor do samba de roda";"Ter escrito 'A Banda' em parceria com Chico Buarque";"Ser o compositor de 'Aquarela do Brasil'";"a";"Vinicius de Moraes (1913-1980) foi poeta ('Soneto de Fidelidade'), compositor e letrista. Em parceria com Tom Jobim, criou 'Garota de Ipanema' (1962), uma das musicas mais executadas do mundo, e 'Chega de Saudade' (1958), considerada o marco inaugural da Bossa Nova. Sua obra transita entre a poesia de cunho espiritualizado (fase inicial) e o lirismo erotico-bohemio.";""
"4283";"multipla";"Lingua Portuguesa";"Literatura Brasileira";"Prosa modernista — 1a geracao";"Medio";"Vestibular";"2024";"'Macunaima' (1928), de Mario de Andrade, e um 'heroi sem nenhum carater' que representa:";"A identidade brasileira plural, contraditoria e miscigenada — uma anti-epopeia nacional";"O heroi romantico idealizado do Romantismo";"O camponês nordestino sofrido";"O trabalhador urbano da industrializacao";"O colonizador portugues";"a";"'Macunaima, o heroi sem nenhum carater' e uma rapsodica: Mario de Andrade cria um heroi anti-epico que nasce negro, fica branco, e e preguicoso, mentiroso, sensual e adaptavel. Incorpora lendas indigenas, africanas e europeias. A frase 'Ai que preguica!' resume sua essencia. E uma reflexao critica e ludica sobre a identidade nacional brasileira — o povo que improvisa e se adapta a qualquer situacao.";""
"4284";"multipla";"Filosofia";"Filosofia Politica";"Direitos humanos";"Facil";"Vestibular";"2024";"A Declaracao Universal dos Direitos Humanos foi adotada pela ONU em:";"10 de dezembro de 1948";"26 de junho de 1945";"10 de dezembro de 1975";"4 de julho de 1776";"14 de julho de 1789";"a";"A Declaracao Universal dos Direitos Humanos (DUDH) foi adotada pela Assembleia Geral da ONU em 10/12/1948, em Paris. Contem 30 artigos que estabelecem direitos civis, politicos, economicos, sociais e culturais fundamentais para todos os seres humanos, sem distincao de raca, cor, sexo, lingua, religiao etc. O 10 de dezembro e o Dia Internacional dos Direitos Humanos.";""
"4285";"multipla";"Filosofia";"Filosofia Politica";"Poder e soberania";"Medio";"Vestibular";"2024";"Para Hobbes, no estado de natureza a vida humana era:";"Solitaria, pobre, sordida, bruta e curta — uma guerra de todos contra todos";"Pacifica e cooperativa";"Organizada por relacoes de parentesco e tribo";"Regida pela razao e pela lei natural";"Justa e igualitaria";"a";"Hobbes, em 'Leviatao' (1651), descreve o estado de natureza como uma condicao de guerra permanente de todos contra todos, onde nao ha propriedade, justica ou arte. 'A vida do homem e solitaria, pobre, sordida, bruta e curta.' Para escapar dessa condicao, os individuos celebram o Contrato Social e cedem seus direitos ao soberano absoluto (o Leviatao), que garante a paz e a ordem.";""
"4286";"multipla";"Sociologia";"Sociologia da Ciencia";"Ciencia e sociedade";"Medio";"Vestibular";"2024";"Robert Merton identificou as normas institucionais da ciencia moderna (CUDOS):";"Comunismo (conhecimento e publico), Universalismo, Desinteresse e Ceticismo organizado";"Competicao, Uniao, Dedicacao e Originalidade";"Criatividade, Utilidade, Disciplina e Objetividade";"Curiosidade, Universidade, Departamento e Observacao";"Confirmacao, Utilizacao, Deducao e Observacao";"a";"Merton identificou quatro normas do ethos cientifico (CUDOS): (1) Comunismo/Comunalismo: o conhecimento cientifico e bem publico compartilhado; (2) Universalismo: afirmacoes avaliadas por criterios impessoais, nao por origem do autor; (3) Desinteresse: cientistas devem agir pelo avanco do conhecimento, nao por ganho pessoal; (4) Ceticismo organizado: afirmacoes sujeitadas ao escrutinio critico da comunidade.";""
"4287";"multipla";"Sociologia";"Sociologia do Poder";"Poder e biopolitica";"Dificil";"Vestibular";"2024";"O conceito de biopolitica de Michel Foucault refere-se ao:";"Poder exercido sobre as populacoes — regulacao e administracao dos processos biologicos da vida";"Poder dos medicos sobre os pacientes";"Uso da ciencia biologica para legitimar o Estado";"Controle genetico das populacoes pelo Estado";"Politica de saude publica nos hospitais";"a";"Foucault distingue duas formas de poder sobre a vida (biopoder): (1) anátomo-politica do corpo: poder disciplinar sobre corpos individuais (prisons, hospitais, escolas); (2) biopolitica da populacao: regulacao dos processos biologicos da populacao (natalidade, mortalidade, saude, reproducao). O Estado moderno administra a vida biologica das populacoes como estrategia de poder, transformando a politica em gestao da vida.";""
"4288";"multipla";"Matematica";"Trigonometria";"Funcao seno e cossenogrande";"Medio";"Vestibular";"2024";"O periodo da funcao f(x) = sen(2x) e:";"pi";"2pi";"pi/2";"4pi";"1";"a";"Para f(x) = sen(bx), o periodo T = 2pi/b. Com b=2: T = 2pi/2 = pi.";""
"4289";"multipla";"Matematica";"Geometria Plana";"Trigonometria no triangulo";"Medio";"Vestibular";"2024";"Num triangulo retangulo com cateto oposto = 3 e hipotenusa = 5, o seno do angulo e:";"3/5";"4/5";"3/4";"5/3";"4/3";"a";"sen(angulo) = cateto oposto / hipotenusa = 3/5.";""
"4290";"multipla";"Matematica";"Numeros";"Multiplos e divisores";"Facil";"Vestibular";"2024";"O MDC (Maximo Divisor Comum) de 24 e 36 e:";"12";"72";"6";"4";"8";"a";"24 = 2^3 x 3; 36 = 2^2 x 3^2. MDC = produto dos fatores comuns com menor expoente = 2^2 x 3 = 12.";""
"4291";"multipla";"Fisica";"Mecanica";"Cinematica — MRU";"Facil";"Vestibular";"2024";"No MRU (Movimento Retilineo Uniforme), a aceleracao e:";"Nula (zero)";"Constante e positiva";"Variavel";"Negativa sempre";"Depende da velocidade";"a";"No MRU, a velocidade e constante (em modulo, direcao e sentido). Como a = Delta_v / Delta_t, e a velocidade nao muda (Delta_v = 0), a aceleracao e nula. A posicao varia linearmente com o tempo: x = x0 + v*t.";""
"4292";"multipla";"Fisica";"Mecanica";"Cinematica — MRUV";"Facil";"Vestibular";"2024";"No MRUV (Movimento Retilineo Uniformemente Variado), a aceleracao e:";"Constante (diferente de zero)";"Nula";"Proporcional a velocidade";"Proporcional ao tempo";"Variavel";"a";"No MRUV, a aceleracao e constante e diferente de zero. A velocidade varia linearmente: v = v0 + a*t. O espaco varia quadraticamente: s = s0 + v0*t + (1/2)*a*t^2. A Equacao de Torricelli: v^2 = v0^2 + 2a*Delta_s.";""
"4293";"multipla";"Quimica";"Quimica Organica";"Naftalina e aromaticos";"Dificil";"Vestibular";"2024";"O benzeno (C6H6) e a molecula aromatica mais simples. Sua estabilidade especial deve-se a:";"Deslocalizado dos eletrons pi em todo o anel — ressonancia aromatica (regra de Huckel: 4n+2 eletrons pi)";"Ligacoes duplas alternadas fixas";"Isomeria com o ciclohexano";"Alta polaridade da molecula";"Reatividade com agua";"a";"O benzeno (Kekule, 1865) nao tem duplas ligacoes alternadas fixas, mas eletrons pi deslocalizados sobre todos os 6 carbonos. Essa deslocalização (ressonancia) da estabilidade extra (energia de ressonancia ~150 kJ/mol). A regra de Huckel: moleculas planares com 4n+2 eletrons pi (n=0,1,2...) sao aromaticas (benzeno: 6 eletrons pi, n=1). Compostos aromaticos fazem preferencialmente substituicao eletrofílica aromatica.";""
"4294";"multipla";"Quimica";"Quimica Geral";"Modelos atomicos historicos";"Facil";"Vestibular";"2024";"O modelo atomico de Dalton (seculo XIX) propôs que:";"Os atomos eram esferas macicas e indivisiveis — constituintes fundamentais da materia";"Os atomos tinham eletrons distribuidos como passas num pudim";"Os eletrons orbitavam o nucleo em orbitas circulares";"O nucleo era denso e pequeno, com eletrons ao redor";"Os eletrons existiam em nuvens de probabilidade";"a";"Dalton (1803-1808): (1) a materia e composta de atomos — esferas macicas indivisiveis e indestrutiveis; (2) atomos do mesmo elemento sao identicos; (3) compostos formam-se pela combinacao de atomos em proporcoes simples. O modelo de Dalton foi superado: Thomson (eletron, pudim de passas), Rutherford (nucleo pequeno e denso), Bohr (orbitas quantizadas), Schrodinger (orbital quantico).";""
"4295";"multipla";"Biologia";"Fisiologia Humana";"Termorregulacao";"Medio";"Vestibular";"2024";"Os mecanismos de termorregulacao em humanos quando expostos ao calor incluem:";"Vasodilatacao cutanea, sudorese e reducao da atividade fisica";"Vasoconstriccao e tremores musculares";"Piloerecao e metabolismo aumentado";"Reducao da sudorese e vasoconstriccao";"Aumento da frequencia respiratoria apenas";"a";"Quando a temperatura corporal sobe: (1) Vasodilatacao cutanea: aumenta o fluxo sanguineo na pele, facilitando a dissipacao de calor por irradiacao e conveccao; (2) Sudorese: a evaporacao do suor resfria a pele (absorcao de calor latente); (3) Reducao da producao de calor (menos atividade muscular). No frio: vasoconstriccao, tremores (calor por contracoes), piloereccao (reduz perda de calor).";""
"4296";"multipla";"Biologia";"Fisiologia Humana";"Homeostase";"Facil";"Vestibular";"2024";"Homeostase refere-se a:";"A manutencao do equilibrio interno do organismo (pH, temperatura, glicemia) por mecanismos de feedback";"O crescimento e desenvolvimento do organismo";"A resposta imune a invasores externos";"O ciclo do sono e vigilia";"A coordenacao motora pelo cerebelo";"a";"Homeostase e a capacidade do organismo de manter condicoes internas relativamente constantes apesar das mudancas externas. Mecanismos de feedback negativo: glicemia alta -> insulina -> reduz glicemia; temperatura alta -> vasodilatacao/sudorese -> reduz temperatura. O feedback positivo e menos comum (coagulacao sanguinea, contraccoes do parto). Cannon cunhou o termo em 1926.";""
"4297";"multipla";"Historia";"Historia Geral";"Pos-guerra fria";"Medio";"Vestibular";"2024";"Francis Fukuyama propôs o 'Fim da Historia' em 1989 argumentando que:";"Com o fim da URSS, a democracia liberal seria o modelo politico final e universal da humanidade";"A historia humana havia acabado com o fim das guerras mundiais";"O capitalismo seria superado pelo socialismo no seculo XXI";"A civilizacao ocidental estava em decadencia irreversivel";"As religies substituiriam a politica como forca organizadora";"a";"Fukuyama, em 'O Fim da Historia e o Ultimo Homem' (1992), argumentou que o fim da Guerra Fria e o colapso do comunismo representavam o 'fim da historia' — nao o fim dos eventos, mas o triunfo definitivo da democracia liberal e do capitalismo de mercado como o modelo final da organizacao politico-economica humana. Essa tese foi amplamente contestada, especialmente apos 11/09, guerras no Oriente Medio e ascensao de regimes autoritarios.";""
"4298";"multipla";"Historia";"Historia Geral";"Samuel Huntington";"Dificil";"Vestibular";"2024";"Samuel Huntington, em 'O Choque de Civilizacoes' (1996), propôs que os conflitos do pos-guerra fria seriam determinados por:";"Diferencas culturais e religiosas entre civilizacoes (ocidental, islamica, confuciana, etc.)";"Disputas economicas por recursos naturais";"Rivalidades entre superpotencias nucleares";"Conflitos de classe dentro dos paises";"Competicao tecnologica entre paises industrializados";"a";"Huntington propôs que, apos o fim da Guerra Fria, as linhas de fratura dos conflitos seriam culturais e religiosas, nao ideologicas. Identificou ~7-8 grandes civilizacoes (ocidental, islamica, sinica/confuciana, ortodoxa, hindu, africana, latino-americana, japonesa). Critica: essencializa culturas, ignora divisoes internas, foi usada para justificar islamofobia. Os atentados de 11/09/2001 aparentemente confirmaram sua tese para muitos analistas.";""
"4299";"multipla";"Geografia";"Geopolítica";"Terrorismo";"Medio";"Vestibular";"2024";"Os atentados de 11 de setembro de 2001 nos Estados Unidos provocaram:";"A declaracao da 'Guerra ao Terror' pelos EUA, com invasoes do Afeganistao (2001) e Iraque (2003)";"A criacao da ONU e do Conselho de Seguranca";"O inicio da Guerra Fria";"A formacao da OTAN em resposta ao terrorismo";"A dissolucao da URSS";"a";"Os atentados de 11/09/2001 (Al-Qaeda, Bin Laden) derrubaram as Torres Gemeas e atacaram o Pentagono, matando ~3.000 pessoas. O governo Bush declarou a 'Guerra ao Terror' (GWOT), aprovando o Patriot Act (restricao de liberdades civis), invadindo o Afeganistao (2001, para destruir o Al-Qaeda e os Taleban) e o Iraque (2003, com justificativa falsa de ADM). Reestruturou a geopolitica global do seculo XXI.";""
"4300";"multipla";"Lingua Portuguesa";"Gramatica";"Pronomes relativos";"Medio";"Vestibular";"2024";"Em 'O livro que li ontem era excelente', o pronome relativo 'que' substitui:";"'o livro' — retoma o antecedente livro e inicia oracao adjetiva restritiva";"'ontem'";"'excelente'";"'li'";"Nao e pronome relativo nesta frase";"a";"'Que' e pronome relativo que retoma o antecedente 'livro' e introduz uma oracao subordinada adjetiva restritiva ('que li ontem' restringe qual livro). Outros pronomes relativos: quem (antecedente pessoa), o qual/a qual (pode substituir que), onde (lugar), cujo (posse). Oracoes adjetivas restritivas limitam/identificam o antecedente (sem virgulas); explicativas acrescentam informacao (com virgulas).";""
"4301";"multipla";"Lingua Portuguesa";"Literatura Brasileira";"Decadentismo e Simbolismo";"Medio";"Vestibular";"2024";"A obra 'Canavieira' de Joao do Rio e um exemplo de cronica social que retrata:";"A vida boêmia, os marginalizados e as ruas do Rio de Janeiro da belle epoque";"O sertao nordestino";"A aristocracia imperial brasileira";"O operariado paulistano";"A vida religiosa no interior";"a";"Joao do Rio (Paulo Barreto, 1881-1921) foi um cronista urbano que documentou a belle epoque carioca. Em obras como 'A Alma Encantadora das Ruas' (1908), retratou os marginalizados, os artistas, os vagabundos e as transformacoes urbanas do Rio de Janeiro modernizando-se. Introduziu no Brasil a reportagem moderna e a cronica de costumes influenciada pelo flaneur baudelairiano.";""
