"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3216";"multipla";"Geografia";"Populacao";"Políticas migratórias";"Médio";"Vestibular";"2024";"O maior fluxo migratório para o Brasil ocorreu entre o final do século XIX e início do XX, sendo formado principalmente por:";"Africanos e asiáticos";"Espanhóis e franceses";"Italianos, alemães, espanhóis e japoneses";"Americanos e ingleses";"Árabes e russos";"c";"O Brasil recebeu grandes levas de imigrantes europeus (italianos para São Paulo e Sul, alemães para o Sul, espanhóis) e japoneses após 1908, para suprir a mão de obra nas lavouras de café.";""
"3217";"multipla";"Português";"Gramática";"Vozes verbais";"Médio";"Vestibular";"2023";"Na frase 'O bolo foi comido pelo João', o verbo está na voz:";"Ativa";"Reflexiva";"Passiva analítica";"Passiva sintética";"Impessoal";"c";"Voz passiva analítica: verbo ser/estar + particípio (foi comido) + agente da passiva (pelo João). A voz passiva sintética usa o pronome se: 'Comeu-se o bolo'.";""
"3218";"multipla";"Português";"Literatura";"Barroco";"Médio";"Vestibular";"2024";"O Barroco literário brasileiro tem como principal representante Gregório de Matos (o 'Boca do Inferno'). O Barroco se caracteriza por:";"Simplicidade e clareza de estilo";"Valorização da harmonia e equilíbrio clássicos";"Conflito entre razão e fé, exagero formal e temas como morte e transitoriedade";"Exaltação do índio brasileiro";"Realismo social e descrição objetiva";"c";"O Barroco (séc. XVII-XVIII) caracteriza-se pela tensão entre razão e fé, carpe diem vs. memento mori, estilo rebuscado (cultismo e conceptismo), uso intenso de antíteses e paradoxos.";""
"3219";"multipla";"Filosofia";"Filosofia da Linguagem";"Wittgenstein";"Difícil";"Vestibular";"2023";"Para o segundo Wittgenstein (Investigações Filosóficas), o significado de uma palavra é determinado pelo:";"Objeto que ela representa";"Seu uso em práticas linguísticas (jogos de linguagem)";"Conteúdo mental do falante";"Estrutura gramatical da frase";"Consenso de filósofos";"b";"O segundo Wittgenstein abandona a teoria pictórica e propõe que o significado é o uso: as palavras têm sentido dentro de 'jogos de linguagem' — práticas sociais que regem o uso das palavras em contextos específicos.";""
"3220";"multipla";"Sociologia";"Estratificação";"Classes sociais";"Médio";"Vestibular";"2024";"A classe média no Brasil é frequentemente associada ao:";"Nível de consumo e acesso a bens e serviços";"Trabalho nas indústrias pesadas";"Propriedade de grandes extensões de terra";"Controle dos meios de produção industriais";"Trabalho no setor agrário exportador";"a";"A classe média brasileira é definida principalmente por nível de renda, acesso a bens de consumo, educação e serviços. O IBGE usa critérios de renda per capita domiciliar para sua definição.";""
"3221";"multipla";"Literatura";"Literatura Brasileira";"Modernismo - Segunda fase";"Médio";"Vestibular";"2023";"A obra 'Capitães da Areia' de Jorge Amado retrata:";"A vida da burguesia baiana";"Meninos abandonados que vivem em gangues nas ruas de Salvador";"A aristocracia do cacau no sul da Bahia";"Tropeiros do sertão nordestino";"Escravidão no século XIX";"b";"'Capitães da Areia' (1937) narra a vida de meninos de rua de Salvador, mostrando as condições sociais precárias e a luta pela sobrevivência na periferia urbana — obra de denúncia social do Modernismo tardio.";""
"3222";"multipla";"Matemática";"Matrizes";"Inversão de matrizes";"Médio";"Vestibular";"2024";"Uma matriz A 2x2 tem inversa se e somente se:";"Todos os elementos são positivos";"É simétrica";"Seu determinante é diferente de zero";"É quadrada de ordem 3";"Tem todos elementos iguais a 1";"c";"Uma matriz quadrada tem inversa (é inversível) se e somente se det(A) ≠ 0. Matrizes com det=0 são singulares e não têm inversa.";""
"3223";"multipla";"Física";"Física Quântica";"Modelo atômico";"Médio";"Vestibular";"2023";"O modelo atômico de Bohr para o átomo de hidrogênio postulou que os elétrons:";"Estão distribuídos aleatoriamente ao redor do núcleo";"Orbitam o núcleo em órbitas fixas e quantizadas, sem emitir radiação";"Estão fundidos ao núcleo";"Podem ter qualquer energia";"São estáticos em posições fixas";"b";"Bohr propôs órbitas estacionárias quantizadas: elétrons só podem existir em níveis de energia fixos sem emitir radiação. Ao mudar de nível, emitem ou absorvem fótons.";""
"3224";"multipla";"Química";"Ácidos e Bases";"Teoria de Brønsted-Lowry";"Médio";"Vestibular";"2024";"Pela teoria de Brønsted-Lowry, um ácido é definido como:";"Uma substância que libera OH⁻ em água";"Um doador de prótons (H⁺)";"Um receptor de pares de elétrons";"Uma substância que aumenta o pH";"Um composto com sabor amargo";"b";"Brønsted-Lowry: ácido = doador de prótons (H⁺); base = receptor de prótons. É mais abrangente que Arrhenius, que limitava ácidos e bases a soluções aquosas.";""
"3225";"multipla";"Biologia";"Embriologia";"Fases do desenvolvimento";"Médio";"Vestibular";"2023";"A gastrulação é a fase do desenvolvimento embrionário em que:";"O zigoto se divide pela primeira vez";"O embrião implanta no útero";"As três camadas germinativas (ectoderme, mesoderme e endoderme) são formadas";"O sistema nervoso central é formado";"O coração começa a bater";"c";"Na gastrulação, a blástula se reorganiza originando as três camadas germinativas: ectoderme (pele, sistema nervoso), mesoderme (músculos, esqueleto) e endoderme (órgãos digestivos).";""
"3226";"multipla";"História";"Brasil Imperial";"Guerra do Paraguai";"Médio";"Vestibular";"2024";"A Guerra do Paraguai (1864-1870) foi devastadora para o Paraguai porque:";"O Paraguai era o agressor e perdeu poucas forças";"O conflito resultou na morte de grande parte da população paraguaia e destruiu a economia do país";"O Paraguai foi dividido entre Brasil e Argentina";"Causou o fim do Império Brasileiro";"O Paraguai foi reconquistado pela Espanha";"b";"A Guerra do Paraguai (Tríplice Aliança: Brasil, Argentina e Uruguai vs. Paraguai) foi catastrófica para o Paraguai: estima-se que morreu entre 50-60% da população, incluindo a maioria dos homens adultos, destruindo a nação.";""
"3227";"multipla";"Geografia";"Economia";"Setor terciário";"Fácil";"Vestibular";"2023";"O setor terciário da economia é composto por:";"Agricultura, pecuária e pesca";"Indústria e mineração";"Serviços, comércio e turismo";"Exportação e importação";"Apenas serviços financeiros";"c";"Os três setores econômicos: primário (extração de recursos naturais), secundário (indústria de transformação), terciário (serviços, comércio, turismo, saúde, educação, bancos).";""
"3228";"multipla";"Português";"Morfologia";"Verbos - Conjugação";"Médio";"Vestibular";"2024";"O verbo 'ir' no imperfeito do subjuntivo na 1ª pessoa do singular é:";"Vá";"Ia";"Fosse";"For";"Fui";"c";"Imperfeito do subjuntivo de 'ir': eu fosse, tu fosses, ele fosse, nós fôssemos, vós fôsseis, eles fossem.";""
"3229";"multipla";"Filosofia";"Metafísica";"Ontologia";"Difícil";"Vestibular";"2023";"Para Heidegger, a questão central da filosofia é a pergunta pelo:";"Bem supremo";"Método científico correto";"Ser enquanto ser";"Contrato social ideal";"Funcionamento da linguagem";"c";"Para Heidegger, a filosofia ocidental esqueceu a questão fundamental: o ser enquanto ser. Em 'Ser e Tempo' (1927), ele retoma essa questão, analisando o Dasein (ser-aí) como o ente que tem acesso ao ser.";""
"3230";"multipla";"Sociologia";"Família";"Transformações familiares";"Médio";"Vestibular";"2024";"As novas configurações familiares no Brasil (famílias monoparentais, homoafetivas, reconstituídas) refletem principalmente:";"O fracasso da família nuclear tradicional";"Mudanças culturais, valorização da autonomia individual e reconhecimento legal de diversas formas familiares";"Aumento do desemprego";"A influência negativa da televisão";"Retrocesso nos valores sociais";"b";"As novas configurações familiares refletem mudanças culturais (aumento do divórcio, empoderamento feminino, reconhecimento LGBTQ+) e conquistas jurídicas que ampliaram o conceito legal de família.";""
"3231";"multipla";"Literatura";"Literatura Portuguesa";"Realismo português";"Médio";"Vestibular";"2023";"Eça de Queirós é o principal representante do Realismo em Portugal. Em 'O Crime do Padre Amaro', o autor critica principalmente:";"O sistema feudal medieval";"A hipocrisia da Igreja e da sociedade burguesa portuguesa";"O imperialismo britânico";"O romantismo exacerbado";"A industrialização portuguesa";"b";"'O Crime do Padre Amaro' (1875) critica a hipocrisia da Igreja Católica e os costumes hipócritas da sociedade burguesa provincial portuguesa, com análise realista dos comportamentos sociais.";""
"3232";"multipla";"Matemática";"Análise combinatória";"Combinações simples";"Médio";"Vestibular";"2024";"Quantas comissões de 3 pessoas podem ser formadas a partir de um grupo de 8 pessoas?";"24";"56";"336";"168";"512";"b";"C(8,3) = 8!/(3!×5!) = (8×7×6)/(3×2×1) = 336/6 = 56.";""
"3233";"multipla";"Física";"Oscilações";"Pêndulo simples";"Médio";"Vestibular";"2023";"O período de oscilação de um pêndulo simples depende principalmente de:";"Da massa do pêndulo";"Da amplitude da oscilação";"Do comprimento do fio e da aceleração gravitacional";"Da material do fio";"Da temperatura ambiente";"c";"T = 2π√(L/g). O período depende apenas do comprimento L e da gravidade g, sendo independente da massa e da amplitude (para pequenas oscilações).";""
"3234";"multipla";"Química";"Eletroquímica";"Pilhas e baterias";"Médio";"Vestibular";"2024";"Em uma pilha eletroquímica, a oxidação ocorre:";"No cátodo";"No ânodo";"Em ambos os eletrodos";"No eletrólito";"Apenas quando há fonte externa de energia";"b";"Regra mnemônica: AROD (Ânodo = Oxidação) e CREP (Cátodo = Redução). No ânodo de uma pilha, o metal se oxida (perde elétrons) espontaneamente.";""
"3235";"multipla";"Biologia";"Fisiologia";"Sistema digestório";"Médio";"Vestibular";"2023";"A maior parte da digestão e absorção dos nutrientes ocorre no:";"Estômago";"Esôfago";"Intestino delgado";"Intestino grosso";"Boca";"c";"O intestino delgado (duodeno, jejuno, íleo) é o principal local de digestão química e absorção de nutrientes, graças às vilosidades e microvilosidades que aumentam enormemente a área absortiva.";""
"3236";"multipla";"História";"Contemporâneo";"Descolonização africana";"Médio";"Vestibular";"2024";"O processo de descolonização da África, acelerado nas décadas de 1950-60, resultou em:";"Integração harmônica com as antigas metrópoles";"Eliminação de todos os conflitos regionais";"Independência política, mas herança de fronteiras artificiais e dependência econômica";"Prosperidade econômica imediata para todos os países";"Fortalecimento das monarquias tradicionais";"c";"A descolonização gerou países independentes, mas herdaram fronteiras artificiais criadas pelas potências coloniais (Conferência de Berlim), separando ou misturando etnias, gerando conflitos étnicos e dependência econômica do neocolonialismo.";""
"3237";"multipla";"Português";"Interpretação";"Crônica";"Fácil";"Vestibular";"2023";"A crônica é um gênero textual que se caracteriza por:";"Narrar grandes acontecimentos históricos de forma épica";"Descrever tecnicamente fenômenos científicos";"Abordar fatos do cotidiano com leveza e humor, publicada geralmente em jornais";"Apresentar argumentos formais sobre questões filosóficas";"Registrar dados estatísticos da sociedade";"c";"A crônica é um texto de pequena extensão, publicado em jornais/revistas, que comenta fatos do cotidiano com tom leve, lírico ou humorístico, mesclando ficção e realidade.";""
"3238";"multipla";"Matemática";"Geometria Analítica";"Circunferência";"Médio";"Vestibular";"2024";"A equação da circunferência com centro C(2, -1) e raio r = 3 é:";"(x+2)² + (y-1)² = 9";"(x-2)² + (y+1)² = 9";"(x-2)² + (y+1)² = 3";"x² + y² = 9";"(x+2)² + (y+1)² = 9";"b";"Equação da circunferência: (x-a)² + (y-b)² = r², onde (a,b) é o centro. (x-2)² + (y-(-1))² = 3² → (x-2)² + (y+1)² = 9.";""
"3239";"multipla";"Física";"Termodinâmica";"Escalas de temperatura";"Fácil";"Vestibular";"2023";"Qual é a temperatura de -40°C em Fahrenheit? (Use: F = 1,8C + 32)";"-40°F";"0°F";"32°F";"-72°F";"40°F";"a";"F = 1,8 × (-40) + 32 = -72 + 32 = -40°F. Interessantemente, -40 é o único ponto onde Celsius e Fahrenheit coincidem!";""
"3240";"multipla";"Química";"Separação de misturas";"Técnicas de separação";"Fácil";"Vestibular";"2024";"Para separar água e óleo (líquidos imiscíveis), usa-se:";"Destilação";"Filtração";"Decantação / funil de separação";"Evaporação";"Centrifugação";"c";"Para líquidos imiscíveis (que não se misturam), usa-se a decantação ou funil de separação: o líquido mais denso (água) se deposita abaixo do menos denso (óleo).";""
"3241";"multipla";"Biologia";"Microbiologia";"Bactérias";"Fácil";"Vestibular";"2023";"Os antibióticos são eficazes no tratamento de infecções:";"Virais";"Bacterianas";"Fúngicas";"Parasitárias";"Causadas por príons";"b";"Os antibióticos atuam sobre bactérias (inibindo síntese da parede celular, proteínas ou DNA bacterianos). Não têm efeito sobre vírus, fungos ou parasitas.";""
"3242";"multipla";"Filosofia";"Filosofia Social";"Foucault e poder";"Difícil";"Vestibular";"2024";"Para Michel Foucault, o poder na sociedade moderna é exercido principalmente através de:";"Força militar centralizada";"Controle do Estado sobre a economia";"Micropoderes difusos, disciplina dos corpos e produção de saberes";"Propriedade dos meios de produção";"Domínio da religião sobre a moralidade";"c";"Foucault analisa o poder como difuso, relacional e produtivo: não apenas repressivo, mas que produz sujeitos, saberes e normas. O biopoder controla as populações; a disciplina normaliza os corpos (escola, prisão, hospital).";""
"3243";"multipla";"Sociologia";"Religião";"Diversidade religiosa";"Médio";"Vestibular";"2023";"O crescimento das religiões evangélicas no Brasil nas últimas décadas é atribuído principalmente a:";"Imposição legal do Estado";"Metodologias de divulgação (rádio, TV, redes sociais), mensagem de prosperidade e atenção às necessidades individuais";"Declínio absoluto do catolicismo";"Crescimento de imigrantes evangélicos";"Proibição de outras religiões";"b";"O crescimento evangélico deve-se ao uso intensivo dos meios de comunicação, mensagem da teologia da prosperidade, comunidades acolhedoras e atenção pastoral individualizada, em contraste com o catolicismo mais institucionalizado.";""
"3244";"multipla";"Literatura";"Literatura Africana";"Literatura lusófona africana";"Difícil";"Vestibular";"2024";"A literatura africana de língua portuguesa, representada por autores como Mia Couto (Moçambique), caracteriza-se por:";"Imitação da literatura européia clássica";"Hibridismo cultural, reapropriação criativa do português e temas pós-coloniais";"Ausência de elementos orais e tradicionais";"Defesa explícita do colonialismo";"Apenas temas históricos sobre a colonização";"b";"A literatura africana lusófona é marcada pela tensão pós-colonial: reapropriação criativa do idioma do colonizador, fusão com tradições orais locais, identidade híbrida, crítica ao colonialismo e ao Estado pós-independência.";""
"3245";"multipla";"Matemática";"Inequações";"Inequação do 2º grau";"Médio";"Vestibular";"2023";"O conjunto solução da inequação x² - 5x + 6 < 0 é:";"{x | x < 2 ou x > 3}";"{x | 2 < x < 3}";"{x | x ≤ 2 ou x ≥ 3}";"{x | x = 2 ou x = 3}";"∅";"b";"x² - 5x + 6 = (x-2)(x-3). A parábola abre para cima (a=1>0). A inequação < 0 é satisfeita entre as raízes: 2 < x < 3.";""
"3246";"multipla";"Física";"Estática";"Equilíbrio de partículas";"Médio";"Vestibular";"2024";"Um objeto está em equilíbrio estático quando:";"A velocidade é constante e diferente de zero";"A aceleração é positiva";"A soma de todas as forças e de todos os torques que atuam sobre ele é zero";"Existe apenas uma força atuante";"Está em queda livre";"c";"Para equilíbrio estático: ΣF = 0 (força resultante nula) e Στ = 0 (torque resultante nulo). O objeto deve estar em repouso.";""
"3247";"multipla";"Química";"Orgânica";"Aminas";"Médio";"Vestibular";"2023";"As aminas são derivadas da amônia (NH₃) pela substituição de hidrogênios por grupos orgânicos. O grupo funcional das aminas é:";"-OH";"-COOH";"-NH₂";"-C=O";"-CHO";"c";"O grupo funcional das aminas é -NH₂ (amino), derivado da amônia. Aminas primárias têm -NH₂; secundárias têm -NH-; terciárias têm -N<.";""
"3248";"multipla";"Biologia";"Ecologia";"Sucessão ecológica";"Médio";"Vestibular";"2024";"A sucessão ecológica primária ocorre em:";"Ecossistemas que sofreram perturbação, mantendo o solo";"Ambientes onde nunca houve vida ou o solo foi completamente destruído";"Florestas em regeneração após queimadas";"Ambientes aquáticos com alta biodiversidade";"Áreas com grande diversidade de espécies já estabelecidas";"b";"Sucessão primária: inicia em substratos sem solo ou vida (rocha exposta, lava vulcânica). Sucessão secundária: em locais que tiveram vida mas foram perturbados (incêndio, desflorestamento).";""
"3249";"multipla";"História";"História Geral";"Primeira Guerra Mundial";"Médio";"Vestibular";"2023";"O estopim imediato da Primeira Guerra Mundial foi:";"A invasão da Polônia pela Alemanha";"O bombardeio de Pearl Harbor";"O assassinato do Arquiduque Franz Ferdinand em Sarajevo";"A Revolução Bolchevique";"O Tratado de Versalhes";"c";"O assassinato do arquiduque austríaco Franz Ferdinand em Sarajevo (1914) pelo sérvio Gavrilo Princip ativou o sistema de alianças europeias, desencadeando a 1ª Guerra Mundial.";""
"3250";"multipla";"Português";"Gramática";"Período composto";"Médio";"Vestibular";"2024";"Em 'Embora estivesse cansado, ele continuou trabalhando', a oração subordinada expressa relação de:";"Causalidade";"Temporalidade";"Concessão";"Consequência";"Condição";"c";"'Embora' é conjunção concessiva — indica que algo ocorre apesar de uma condição contrária. A oração é adverbial concessiva.";""
"3251";"multipla";"Matemática";"Geometria";"Semelhanças de triângulos";"Médio";"Vestibular";"2023";"Dois triângulos são semelhantes quando têm:";"Lados iguais";"Ângulos e lados todos iguais";"Os três ângulos correspondentes iguais (ou lados proporcionais)";"Apenas uma medida em comum";"Áreas iguais";"c";"Triângulos semelhantes têm os três ângulos correspondentes iguais e lados proporcionais. A razão de semelhança k indica a proporção entre os lados correspondentes.";""
"3252";"multipla";"Física";"Termologia";"Transmissão de calor";"Médio";"Vestibular";"2024";"A transmissão de calor que independe de um meio material e pode ocorrer no vácuo é a:";"Condução";"Convecção";"Radiação";"Condução e convecção";"Convecção e radiação";"c";"A radiação térmica (infravermelho) é a única que pode se propagar no vácuo, pois ocorre por ondas eletromagnéticas. A condução e convecção precisam de meio material.";""
"3253";"multipla";"Química";"Bioquímica";"Lipídios";"Fácil";"Vestibular";"2023";"Os lipídios têm como principal função no organismo:";"Catalisar reações bioquímicas";"Transportar oxigênio no sangue";"Reserva de energia e componentes de membranas celulares";"Construção do DNA";"Síntese de anticorpos";"c";"Os lipídios (gorduras, óleos, fosfolipídios, colesterol) têm funções de reserva energética (triglicerídeos), estrutura de membranas (fosfolipídios) e precursores de hormônios esteroidais.";""
"3254";"multipla";"Biologia";"Microbiologia";"Fungos";"Fácil";"Vestibular";"2024";"Os fungos se distinguem das bactérias por serem organismos:";"Procariontes e autotróficos";"Eucariontes e heterotróficos";"Procariontes e heterotróficos";"Eucariontes e autotróficos";"Sem núcleo e com parede de celulose";"b";"Fungos são eucariontes (têm núcleo verdadeiro), heterotróficos (absorvem nutrientes por digestão externa) e possuem parede celular de quitina (diferente de bactérias, que usam peptidoglicano).";""
"3255";"multipla";"Filosofia";"Filosofia da Ciência";"Falsificacionismo";"Médio";"Vestibular";"2023";"Karl Popper propôs o falsificacionismo como critério de cientificidade. Segundo ele, uma teoria é científica se:";"For confirmada por muitos experimentos";"For proposta por especialistas reconhecidos";"Puder ser testada e potencialmente refutada por evidências empíricas";"For aprovada pela maioria da comunidade científica";"Não puder ser questionada";"c";"Para Popper, o critério de demarcação ciência/não-ciência é a falsificabilidade: uma teoria é científica se puder, em princípio, ser refutada por evidências. Teorias infalsificáveis (astrologia, algumas metafísicas) não são científicas.";""
"3256";"multipla";"Literatura";"Literatura Brasileira";"João Guimarães Rosa";"Médio";"Vestibular";"2024";"A obra de Guimarães Rosa é marcada pela criação de novas palavras (neologismos). Esse recurso busca:";"Facilitar a leitura do grande público";"Imitar a linguagem jornalística";"Recriar a linguagem oral do sertanejo e expressar nuances do pensamento";"Copiar autores europeus do séc. XIX";"Simplificar a gramática portuguesa";"c";"Rosa cria palavras para capturar a rica linguagem oral do sertanejo mineiro e expressar estados de espírito e percepções que o português padrão não consegue. É um projeto literário de reinvenção da língua.";""
"3257";"multipla";"Matemática";"Logaritmos";"Logaritmos naturais";"Médio";"Vestibular";"2023";"O logaritmo natural (ln) usa como base:";"10";"2";"π";"e ≈ 2,718";"100";"d";"O logaritmo natural (ln) usa como base o número de Euler e ≈ 2,71828... ln(e) = 1, assim como log₁₀(10) = 1. O ln é amplamente usado em cálculo e ciências naturais.";""
"3258";"multipla";"Física";"Ótica";"Arco-íris";"Fácil";"Vestibular";"2024";"O arco-íris é formado pela:";"Reflexão da luz nas nuvens";"Dispersão da luz branca em gotas de chuva, separando as cores";"Emissão de luz colorida pelas nuvens";"Difração da luz no céu";"Polarização da luz solar";"b";"O arco-íris resulta da dispersão (refração + reflexão interna) da luz branca em gotículas de água: como o índice de refração varia com o comprimento de onda, as cores se separam (vermelho ao violeta).";""
"3259";"multipla";"Química";"Orgânica";"Ácidos carboxílicos";"Médio";"Vestibular";"2023";"O ácido acético (CH₃COOH), principal componente do vinagre, tem pH ácido porque:";"Libera OH⁻ em solução";"É um sólido cristalino";"Libera H⁺ (prótons) em solução aquosa";"Tem alto ponto de ebulição";"É insolúvel em água";"c";"O ácido acético é um ácido fraco que ioniza parcialmente: CH₃COOH ⇌ CH₃COO⁻ + H⁺. A liberação de prótons H⁺ torna a solução ácida (pH < 7).";""
"3260";"multipla";"Biologia";"Neurologia";"Neurotransmissores";"Médio";"Vestibular";"2024";"A dopamina é um neurotransmissor associado ao:";"Sono profundo exclusivamente";"Sistema motor, recompensa e motivação";"Contração muscular periférica";"Produção de anticorpos";"Regulação do pH sanguíneo";"b";"A dopamina atua no sistema de recompensa (prazer, motivação), no controle do movimento (sua deficiência causa Parkinson) e na regulação do humor e atenção (disfunções relacionadas ao TDAH e esquizofrenia).";""
"3261";"multipla";"Sociologia";"Cidadania";"Direitos e deveres";"Fácil";"Vestibular";"2023";"Segundo T.H. Marshall, os direitos de cidadania se desenvolveram em três ondas históricas. A sequência correta é:";"Políticos → Civis → Sociais";"Civis → Políticos → Sociais";"Sociais → Civis → Políticos";"Políticos → Sociais → Civis";"Civis → Sociais → Políticos";"b";"Marshall propõe: direitos civis (liberdade, propriedade — século XVIII), direitos políticos (voto, participação — século XIX), direitos sociais (educação, saúde, trabalho — século XX).";""
"3262";"multipla";"Matemática";"Funções";"Função afim";"Fácil";"Vestibular";"2024";"A função f(x) = 3x - 6 é crescente porque:";"O coeficiente linear é negativo";"O coeficiente angular é positivo (a = 3 > 0)";"Passa pela origem";"Tem raiz positiva";"É uma função par";"b";"Uma função afim f(x) = ax + b é crescente quando a > 0 e decrescente quando a < 0. Como a = 3 > 0, f é crescente.";""
"3263";"multipla";"Física";"Mecânica";"Força centrípeta";"Médio";"Vestibular";"2023";"Um corpo em movimento circular uniforme possui aceleração porque:";"Sua velocidade escalar muda continuamente";"Está sujeito a uma força tangencial";"A direção da velocidade muda continuamente (aceleração centrípeta)";"Não há força atuando sobre ele";"Está em queda livre";"c";"No MCU, a velocidade escalar é constante, mas a direção muda continuamente. Isso constitui uma aceleração (vetorial) centrípeta, sempre apontando para o centro do círculo.";""
"3264";"multipla";"Química";"Orgânica";"Nomenclatura IUPAC";"Médio";"Vestibular";"2024";"O composto CH₃-CH₂-CH₂-OH é denominado:";"Etanol";"Metanol";"Propan-1-ol";"Butanol";"Propan-2-ol";"c";"A cadeia tem 3 carbonos (prop-), o grupo OH está no C1 (-1-ol). Nome IUPAC: propan-1-ol (n-propanol).";""
"3265";"multipla";"Biologia";"Genética";"Expressão gênica";"Médio";"Vestibular";"2023";"O processo de síntese proteica que ocorre no citoplasma, usando o RNAm como molde, é chamado de:";"Transcrição";"Replicação";"Tradução";"Mutação";"Splicing";"c";"Tradução: síntese proteica no ribossomo, usando o RNAm (produzido na transcrição do DNA) como molde. RNAt transporta aminoácidos; ribossomos montam a cadeia polipeptídica.";""
