"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3711";"multipla";"Física";"Eletricidade";"Potência Elétrica";"Médio";"Vestibular";"2024";"Um chuveiro elétrico de 4.400 W opera em 220 V. Qual é a corrente elétrica que passa por ele?";"20 A";"44 A";"2 A";"10 A";"22 A";"a";"P = V × I → I = P/V = 4400/220 = 20 A.";""
"3712";"multipla";"Química";"Gases";"Lei dos Gases Ideais";"Médio";"Vestibular";"2024";"A equação de estado dos gases ideais é PV = nRT. Se a temperatura dobra mantendo volume e n constantes, a pressão:";"Dobra";"Fica constante";"Reduz à metade";"Quadruplica";"Varia com o quadrado da temperatura";"a";"PV = nRT. Com V e n constantes: P/T = nR/V = cte. Se T dobra, P dobra (lei de Gay-Lussac).";""
"3713";"multipla";"Biologia";"Fisiologia Humana";"Sistema Respiratório";"Fácil";"Vestibular";"2024";"As trocas gasosas nos pulmões ocorrem nos:";"Alvéolos pulmonares";"Brônquios";"Traqueia";"Bronquíolos";"Pleura";"a";"Os alvéolos são pequenos sacos de parede fina (1 célula) envoltos por capilares sanguíneos. É onde ocorre a hematose: O₂ passa do ar para o sangue e CO₂ faz o caminho inverso, por difusão simples.";""
"3714";"multipla";"História";"História Geral";"Renascimento";"Médio";"Vestibular";"2024";"O Renascimento Cultural (séculos XIV-XVI) caracterizou-se por:";"Antropocentrismo, valorização da razão e retomada da cultura greco-romana";"Teocentrismo e valorização da vida após a morte";"Rejeição total da arte clássica";"Surgimento do feudalismo europeu";"Expansão do islamismo na Europa";"a";"O Renascimento substituiu o teocentrismo medieval pelo antropocentrismo, valorizou a razão, a ciência, a arte e a cultura clássica greco-romana. Surgiu nas cidades-estado italianas (Florença, Veneza) e se espalhou pela Europa.";""
"3715";"multipla";"Língua Portuguesa";"Gramática";"Funções da Linguagem";"Médio";"Vestibular";"2024";"Em 'Minha gente, a situação é grave!', a função da linguagem predominante é:";"Conativa (apelativa) — voltada para o receptor";"Referencial — transmite informação objetiva";"Emotiva — expressa o estado do emissor";"Metalinguística — fala sobre a própria língua";"Fática — verifica o canal de comunicação";"a";"A função conativa (apelativa) centra-se no receptor, buscando influenciar seu comportamento ou atitude. O uso do vocativo 'Minha gente' e a frase de alerta são marcas dessa função.";""
"3716";"multipla";"Filosofia";"Ética";"Ética Ambiental";"Médio";"Vestibular";"2024";"O conceito de 'desenvolvimento sustentável', popularizado pelo Relatório Brundtland (1987), define-o como:";"Desenvolvimento que atende às necessidades do presente sem comprometer as gerações futuras";"Crescimento econômico ilimitado com tecnologia limpa";"Preservação absoluta da natureza sem desenvolvimento humano";"Exploração racional dos recursos por países desenvolvidos";"Crescimento zero para preservar o meio ambiente";"a";"O Relatório Brundtland ('Nosso Futuro Comum', 1987) definiu desenvolvimento sustentável: 'aquele que atende às necessidades do presente sem comprometer a capacidade das gerações futuras de atender às suas próprias necessidades'. Base dos acordos ambientais internacionais (Rio 92, Kyoto, Paris).";""
"3717";"multipla";"Matemática";"Análise Combinatória";"Permutação";"Médio";"Vestibular";"2024";"De quantas maneiras diferentes 5 pessoas podem se sentar em 5 cadeiras numeradas?";"120";"60";"25";"10";"24";"a";"Permutação simples: P(5) = 5! = 5×4×3×2×1 = 120.";""
"3718";"multipla";"Química";"Bioquímica";"Lipídios";"Médio";"Vestibular";"2024";"Os triglicerídeos (gorduras e óleos) são formados pela reação entre:";"Glicerol e três ácidos graxos (esterificação)";"Glicose e aminoácidos";"Bases nitrogenadas e açúcares";"Glicerol e glicose";"Proteínas e ácidos graxos";"a";"Triglicerídeos = glicerol + 3 ácidos graxos, unidos por ligações éster com perda de H₂O. Gorduras saturadas têm ácidos graxos sem dupla ligação (sólidas à temperatura ambiente); óleos têm ácidos graxos insaturados (líquidos).";""
"3719";"multipla";"Biologia";"Citologia";"Mitocôndrias";"Médio";"Vestibular";"2024";"As mitocôndrias são chamadas de 'usinas energéticas da célula' porque:";"Realizam a respiração celular aeróbica, produzindo ATP";"Realizam a fotossíntese";"Produzem proteínas";"Digerem partículas por fagocitose";"Controlam a divisão celular";"a";"Nas mitocôndrias ocorre a respiração celular aeróbica: oxidação do piruvato (Ciclo de Krebs + fosforilação oxidativa) que produz a maior parte do ATP celular (até 36-38 ATP por molécula de glicose).";""
"3720";"multipla";"Geografia";"Questão Agrária";"Reforma Agrária";"Médio";"Vestibular";"2024";"A concentração fundiária no Brasil é medida pelo índice de Gini agrário. O Brasil tem um dos índices mais altos do mundo, o que indica:";"Grande desigualdade na distribuição de terras";"Distribuição igualitária de terras";"Predominância da agricultura familiar";"Ausência de latifúndios";"Alta produtividade agrícola";"a";"O índice de Gini varia de 0 (perfeita igualdade) a 1 (máxima desigualdade). O Gini agrário brasileiro é superior a 0,85 — um dos maiores do mundo — refletindo a histórica concentração de terras em poucos latifundiários.";""
"4481";"dissertativa";"Matemática";"Logaritmos";"Equações Logarítmicas";"Médio";"Vestibular";"2024";"Resolva a equação log₂(x + 1) = 3.";"";"";"";"";"";"";"log₂(x + 1) = 3 → x + 1 = 2³ = 8 → x = 7. Verificação: log₂(8) = log₂(2³) = 3 ✓.";"x = 7"
"4482";"dissertativa";"Física";"Mecânica";"Colisões";"Difícil";"Vestibular";"2024";"Um bloco de 2 kg a 6 m/s colide e une-se a um bloco de 4 kg em repouso. Calcule a velocidade após a colisão e o tipo de colisão.";"";"";"";"";"";"";"Colisão perfeitamente inelástica (corpos se unem). Conservação do momento linear: m₁v₁ + m₂v₂ = (m₁+m₂)v'. 2×6 + 4×0 = 6×v'. 12 = 6v' → v' = 2 m/s. Verificação de energia: Ec antes = (2×36)/2 = 36 J; Ec depois = (6×4)/2 = 12 J. Há perda de energia cinética (24 J transformados em calor/deformação) — confirmando colisão inelástica.";"v' = 2 m/s; colisão perfeitamente inelástica (corpos unidos, perda de energia cinética)"
"4483";"dissertativa";"Química";"Equilíbrio Ácido-Base";"Hidrólise Salina";"Difícil";"Vestibular";"2024";"Explique por que uma solução de cloreto de amônio (NH₄Cl) é ácida, usando o conceito de hidrólise salina.";"";"";"";"";"";"";"NH₄Cl é um sal formado por ácido forte (HCl) + base fraca (NH₃). Em solução aquosa, o cátion NH₄⁺ sofre hidrólise catiônica: NH₄⁺ + H₂O ⇌ NH₃ + H₃O⁺. A liberação de H₃O⁺ torna a solução ácida (pH < 7). O ânion Cl⁻ não sofre hidrólise (proveniente de ácido forte). Regra geral: sal de ácido forte + base fraca → solução ácida.";"NH₄⁺ sofre hidrólise liberando H₃O⁺, tornando a solução ácida — sal de ácido forte com base fraca"
"4484";"dissertativa";"Biologia";"Ecologia";"Sucessão Ecológica";"Médio";"Vestibular";"2024";"O que é sucessão ecológica e qual a diferença entre sucessão primária e secundária?";"";"";"";"";"";"";"Sucessão ecológica é o processo gradual e direcional de substituição de comunidades biológicas em um ecossistema ao longo do tempo, até atingir o clímax (comunidade estável). Sucessão primária: ocorre em substratos sem vida prévia (rocha nua, lava vulcânica solidificada). Organismos pioneiros (liquens, musgos) iniciam o processo, gerando solo para espécies mais complexas. Processo lento. Sucessão secundária: ocorre após perturbação (incêndio, desmatamento) onde já existe solo e banco de sementes. Mais rápida que a primária.";"Primária: sobre substrato sem solo (rocha nua); secundária: após perturbação onde já havia solo — ambas progridem até a comunidade clímax"
"4485";"dissertativa";"História";"Revoluções";"Revolução Russa";"Médio";"Vestibular";"2024";"Explique as causas e as duas fases da Revolução Russa de 1917.";"";"";"";"";"";"";"Causas: regime czarista autocrático e atrasado, derrota na 1ª Guerra Mundial, fome e miséria, influência marxista (bolcheviques). Duas fases: (1) Revolução de Fevereiro (março/1917, calendário ocidental): derrubada do czar Nicolau II, formação do Governo Provisório burguês. (2) Revolução de Outubro (novembro/1917): os bolcheviques de Lenin derrubam o Governo Provisório com o slogan 'Paz, Terra e Pão' e estabelecem o primeiro estado socialista da história — a República Soviética. Seguiu-se guerra civil (1918-1921) entre 'vermelhos' (bolcheviques) e 'brancos' (monarquistas/capitalistas).";"Fevereiro: fim do czarismo; Outubro: Lenin e os bolcheviques instalam o primeiro estado socialista com o slogan 'Paz, Terra e Pão'"
"4486";"dissertativa";"Língua Portuguesa";"Literatura";"Tendências Contemporâneas";"Médio";"Vestibular";"2024";"Cite e caracterize dois autores da literatura brasileira contemporânea (pós-1980).";"";"";"";"";"";"";"(1) Conceição Evaristo: escritora negra mineira, criadora do conceito de 'escrevivência' — a escrita como ato político de narrar a experiência negra e feminina no Brasil. Obras: 'Ponciá Vicêncio', 'Becos da Memória', 'Insubmissas Lágrimas de Mulheres'. (2) Raduan Nassar: autor de 'Lavoura Arcaica' (1975/contínua relevância) — narrativa mítico-poética sobre conflito familiar e ruptura com o pai. Outros autores contemporâneos relevantes: Chico Buarque ('Budapeste', 'Leite Derramado'), Luiz Ruffato, Marcelino Freire.";"Conceição Evaristo (escrevivência, literatura negra e feminina) e Raduan Nassar (Lavoura Arcaica, linguagem mítico-poética)"
"4487";"dissertativa";"Filosofia";"Política";"Liberalismo";"Médio";"Vestibular";"2024";"Quais são os princípios fundamentais do liberalismo clássico e quem são seus principais pensadores?";"";"";"";"";"";"";"O liberalismo clássico (sécs. XVII-XIX) defende: (1) Liberdade individual como valor supremo; (2) Propriedade privada como direito natural; (3) Estado mínimo — governo deve interferir o mínimo na vida dos cidadãos; (4) Livre mercado e livre concorrência; (5) Separação entre Estado e Igreja; (6) Igualdade formal perante a lei (não material). Principais pensadores: John Locke (pai do liberalismo político — 'Dois Tratados do Governo Civil'), Adam Smith (liberalismo econômico — 'A Riqueza das Nações'), John Stuart Mill (liberdade individual — 'Sobre a Liberdade').";"Liberalismo: liberdade individual, propriedade privada, Estado mínimo, livre mercado — Locke, Adam Smith, Stuart Mill"
"4488";"dissertativa";"Sociologia";"Globalização";"Cultura Global";"Médio";"Vestibular";"2024";"Discuta o paradoxo entre homogeneização cultural e valorização das identidades locais no contexto da globalização.";"";"";"";"";"";"";"A globalização intensifica a circulação de produtos culturais (filmes, músicas, fast food, moda) criando uma cultura global padronizada — dominada principalmente pelos EUA ('americanização' ou 'mcdonaldização'). Isso ameaça culturas locais e provoca homogeneização. Paradoxalmente, a globalização também estimula a valorização das identidades locais (glocalização): povos afirmam suas culturas, línguas e tradições como reação à ameaça homogeneizante. Ex.: movimentos indígenas, culturas regionais, religiões sincréticas. O sociólogo Zygmunt Bauman chama isso de 'tribalismo na era global'.";"Globalização homogeneíza culturas (americanização), mas gera reação com valorização das identidades locais — o paradoxo da glocalização"
"4489";"dissertativa";"Geografia";"Geopolítica";"Conflitos Contemporâneos";"Médio";"Vestibular";"2024";"Quais são as principais causas dos conflitos no continente africano no século XXI?";"";"";"";"";"";"";"Os conflitos africanos no séc. XXI têm múltiplas causas: (1) Herança colonial: as fronteiras artificiais traçadas na Conferência de Berlim (1884-85) ignoraram etnias e culturas, gerando conflitos tribais dentro dos novos Estados; (2) Disputa por recursos naturais: petróleo (Nigéria, Líbia), coltan (Congo), diamantes ('diamantes de sangue'); (3) Fraqueza institucional e corrupção — Estados frágeis incapazes de prover serviços e segurança; (4) Extremismo religioso — grupos como Al-Shabab (Somália), Boko Haram (Nigéria/Sahel), Estado Islâmico no Sahel; (5) Interferência de potências estrangeiras.";"Fronteiras coloniais artificiais, disputa por recursos, Estados frágeis, extremismo religioso e interferência externa são causas dos conflitos africanos"
"4490";"dissertativa";"Matemática";"Probabilidade";"Distribuição Binomial";"Difícil";"Vestibular";"2024";"Uma moeda honesta é lançada 4 vezes. Calcule a probabilidade de obter exatamente 3 caras.";"";"";"";"";"";"";"Distribuição binomial: P(X=k) = C(n,k) × p^k × (1−p)^(n−k). n=4, k=3, p=1/2. P(X=3) = C(4,3) × (1/2)³ × (1/2)¹ = 4 × 1/8 × 1/2 = 4/16 = 1/4 = 25%. C(4,3) = 4!/(3!×1!) = 4.";"P = 1/4 = 25%"
